time,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
12:12.2,6,0,32,55,100,0,0,0,0,21,0,68,0,72,0,66,0,0,0,0,0,42,74,108,54,16,55,79,111,98,64
12:12.4,6,0,31,59,99,0,0,0,0,25,0,59,0,65,2,53,0,0,0,0,0,49,82,109,68,23,57,91,123,108,71
12:12.5,1,0,30,55,88,0,0,0,0,28,0,67,0,69,1,57,0,0,0,0,0,55,86,110,68,21,57,97,125,118,81
12:12.6,3,0,23,48,88,0,0,0,0,22,0,60,0,66,0,55,0,0,0,0,0,57,91,116,72,25,56,95,122,119,83
12:12.7,2,0,25,36,71,0,0,0,0,25,0,59,0,69,0,58,0,0,0,0,0,59,91,119,76,27,48,88,114,113,79
12:12.8,0,0,22,27,64,0,0,0,0,29,0,63,0,71,0,62,0,0,0,0,0,62,94,120,77,26,37,87,112,112,76
12:12.9,0,0,22,26,61,0,0,0,0,30,0,64,0,73,0,65,0,0,0,0,0,59,92,119,77,27,33,85,110,111,74
12:13.0,0,0,22,19,55,0,0,0,0,31,0,63,0,74,0,67,0,0,0,0,0,56,90,117,78,27,31,79,106,107,61
12:13.2,0,0,22,15,54,0,0,0,0,32,0,65,0,74,0,69,0,0,0,0,0,58,92,118,79,28,31,80,107,107,60
12:13.3,0,0,22,17,54,0,0,0,0,32,0,67,0,74,0,70,0,0,0,0,0,58,93,121,80,28,39,83,111,110,62
12:13.4,0,0,23,16,55,0,0,0,0,33,0,67,0,74,0,70,0,0,0,0,0,59,93,122,81,28,39,85,112,111,63
12:13.5,0,0,24,17,56,0,0,0,0,34,0,69,0,75,0,71,0,0,0,0,0,59,93,122,79,27,40,85,113,112,62
12:13.6,0,0,24,18,58,0,0,0,0,34,0,70,0,74,0,71,0,0,0,0,0,59,93,122,79,27,41,86,113,113,63
12:13.7,0,0,23,19,58,0,0,0,0,34,0,69,0,74,0,72,0,0,0,0,0,59,93,122,80,28,42,87,115,114,65
12:13.8,0,0,24,19,59,0,0,0,0,35,0,69,0,75,0,72,0,0,0,0,0,59,93,123,80,28,44,88,116,115,65
12:13.9,0,0,24,20,60,0,0,0,0,35,0,70,0,75,0,72,0,0,0,0,0,60,93,123,80,28,44,89,117,116,65
12:14.1,0,0,24,20,61,0,0,0,0,35,0,71,0,75,0,73,0,0,0,0,0,59,93,123,80,27,45,90,117,116,65
12:14.2,0,0,24,21,62,0,0,0,0,35,0,71,0,75,0,73,0,0,0,0,0,59,93,123,80,29,45,90,117,117,66
12:14.3,0,0,23,21,63,0,0,0,0,35,0,71,0,75,0,74,0,0,0,0,0,59,92,123,80,29,45,91,118,117,66
12:14.4,0,0,23,20,63,0,0,0,0,36,0,70,0,75,0,74,0,0,0,0,0,58,91,123,79,28,46,90,118,118,66
12:14.5,0,0,23,21,63,0,0,0,0,36,0,70,0,75,0,74,0,0,0,0,0,57,90,122,79,27,46,90,119,118,66
12:14.6,0,0,23,21,63,0,0,0,0,35,0,71,0,75,0,75,0,0,0,0,0,57,90,122,79,27,46,89,119,118,65
12:14.7,0,0,23,21,64,0,0,0,0,36,0,70,0,75,0,76,0,0,0,0,0,56,90,122,79,28,45,89,119,119,66
12:14.9,0,0,23,21,64,0,0,0,0,36,0,72,0,75,0,77,0,0,0,0,0,57,90,122,79,28,46,90,119,119,66
12:15.0,0,0,23,21,64,0,0,0,0,36,0,72,0,75,0,77,0,0,0,0,0,57,90,123,79,28,46,90,119,119,67
12:15.1,0,0,22,21,64,0,0,0,0,37,0,72,0,75,0,77,0,0,0,0,0,57,90,123,79,28,46,90,120,120,67
12:15.2,0,0,23,22,64,0,0,0,0,36,0,72,0,76,0,77,0,0,0,0,0,57,90,123,80,29,46,91,120,120,67
12:15.3,0,0,23,22,64,0,0,0,0,37,0,72,0,76,0,77,0,0,0,0,0,58,90,123,79,28,47,91,120,120,68
12:15.4,0,0,23,22,64,0,0,0,0,37,0,73,0,76,0,77,0,0,0,0,0,57,90,123,79,29,46,91,121,120,68
12:15.5,0,0,23,21,65,0,0,0,0,38,0,72,0,76,0,77,0,0,0,0,0,58,90,123,79,29,47,92,121,121,68
12:15.7,0,0,23,22,65,0,0,0,0,38,0,73,0,76,0,78,0,0,0,0,0,57,90,124,79,29,47,92,121,120,68
12:15.8,0,0,24,23,65,0,0,0,0,37,0,73,0,76,0,78,0,0,0,0,0,58,90,124,79,28,47,92,121,121,69
12:15.9,0,0,23,23,65,0,0,0,0,37,0,71,0,75,0,78,0,0,0,0,0,58,91,124,80,30,48,93,121,121,69
12:16.0,0,0,23,23,65,0,0,0,0,37,0,71,0,75,2,78,0,0,0,0,0,58,91,125,79,29,48,93,122,121,69
12:16.1,0,0,24,24,65,0,0,0,0,37,0,71,0,75,3,78,0,0,0,0,0,58,91,125,80,29,49,93,122,122,70
12:16.2,0,0,24,24,66,0,0,0,0,37,0,71,0,75,4,78,0,0,0,0,0,58,91,125,79,29,50,94,122,122,70
12:16.3,0,0,25,24,66,0,0,0,0,37,0,70,0,76,3,78,0,0,0,0,0,58,91,125,80,29,50,94,123,122,70
12:16.4,0,0,24,24,66,0,0,0,0,37,0,71,0,75,4,78,0,0,0,0,0,58,92,125,79,29,51,95,124,123,70
12:16.6,0,0,25,24,66,0,0,0,0,37,0,71,0,75,4,79,0,0,0,0,0,58,92,125,79,29,51,95,124,123,70
12:16.7,0,0,25,24,66,0,0,0,0,37,0,71,0,75,4,78,0,0,0,0,0,58,92,126,80,29,51,95,124,124,71
12:16.8,0,0,25,24,66,0,0,0,0,38,0,70,0,75,4,78,0,0,0,0,0,58,92,125,80,29,51,96,124,124,71
12:16.9,0,0,24,24,66,0,0,0,0,38,0,70,0,75,4,79,0,0,0,0,0,58,93,126,80,29,51,96,125,124,71
12:17.0,0,0,25,24,66,0,0,0,0,38,0,70,0,75,4,78,0,0,0,0,0,58,92,126,80,29,52,96,125,124,71
12:17.1,0,0,24,25,66,0,0,0,0,38,0,70,0,75,4,79,0,0,0,0,0,58,93,126,80,29,52,96,125,124,71
12:17.2,0,0,24,25,66,0,0,0,0,38,0,70,0,75,4,79,0,0,0,0,0,58,92,126,80,29,52,96,125,124,71
12:17.4,0,0,24,24,66,0,0,0,0,38,0,70,0,75,4,79,0,0,0,0,0,59,92,126,81,29,52,96,125,125,72
12:17.5,0,0,24,25,66,0,0,0,0,38,0,69,0,75,4,79,0,0,0,0,0,59,93,126,80,29,53,97,125,125,71
12:17.6,0,0,24,25,66,0,0,0,0,38,0,69,0,74,4,79,0,0,0,0,0,59,93,126,80,30,52,97,125,125,71
12:17.7,0,0,24,25,66,0,0,0,0,38,0,68,0,75,4,79,0,0,0,0,0,59,93,126,80,29,53,97,126,125,71
12:17.8,0,0,24,25,66,0,0,0,0,38,0,69,0,75,4,79,0,0,0,0,0,59,92,126,80,29,53,97,125,125,72
