time,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
08:05.8,67,104,94,101,105,0,68,0,90,76,56,56,142,5,44,0,26,10,74,47,25,33,26,54,22,4,76,83,101,84,17
08:05.9,67,101,86,94,99,0,62,0,76,65,54,52,136,0,39,0,33,13,77,55,29,37,35,58,24,4,84,91,110,92,43
08:06.0,63,96,76,90,90,0,58,0,68,59,53,50,134,0,37,0,35,15,80,60,31,39,39,60,25,5,89,97,114,97,51
08:06.1,64,92,74,92,90,0,53,0,64,55,53,49,133,0,36,0,37,16,82,64,33,41,42,62,26,4,92,98,116,100,51
08:06.2,64,88,76,88,81,0,33,0,54,50,51,47,128,0,36,0,41,17,86,70,34,44,46,63,26,5,92,100,115,98,51
08:06.3,61,81,66,76,74,0,23,0,48,46,48,44,124,0,35,0,45,20,89,80,35,47,50,64,28,4,95,102,113,95,56
08:06.5,62,78,65,77,78,0,20,0,45,45,47,43,122,0,35,0,46,28,95,86,38,51,54,67,29,5,99,107,117,95,61
08:06.6,64,77,66,78,75,0,17,0,40,42,47,40,122,0,34,0,47,26,96,86,41,49,52,68,29,5,100,104,113,92,59
08:06.7,67,78,70,79,79,0,20,0,40,41,48,42,123,0,34,0,47,29,98,86,43,48,51,67,29,4,101,104,112,92,59
08:06.8,67,78,70,79,82,0,22,0,41,42,48,44,125,0,34,0,47,24,100,82,44,46,47,66,27,5,100,104,110,88,54
08:06.9,66,79,74,84,87,0,29,0,46,43,50,47,129,0,35,0,49,26,101,82,45,46,44,65,26,4,100,103,110,86,47
08:07.0,69,80,76,86,88,0,30,2,48,44,52,47,131,0,35,0,50,26,102,81,44,45,43,65,27,4,101,104,111,90,50
08:07.1,68,80,76,86,88,0,28,3,48,45,52,47,131,0,36,0,48,26,103,81,47,45,43,65,28,4,100,105,112,92,52
08:07.2,69,80,77,87,89,0,31,5,49,46,53,49,131,0,35,0,49,25,104,79,47,44,42,65,28,5,100,105,112,92,51
08:07.4,71,81,78,88,91,0,33,6,51,47,53,49,132,0,36,0,49,26,104,79,48,44,42,66,28,4,100,105,112,92,50
08:07.5,71,81,79,88,91,0,33,7,51,47,54,48,134,0,36,0,49,26,105,78,49,44,41,66,28,5,99,105,112,93,51
08:07.6,71,80,79,89,91,0,35,10,51,47,54,49,134,0,36,0,49,25,105,75,49,43,39,65,28,4,96,104,111,92,49
08:07.7,70,79,79,90,90,0,35,11,51,48,56,49,135,0,38,0,49,21,105,71,49,42,37,64,28,4,93,102,109,92,48
08:07.8,67,79,79,90,86,0,36,12,50,46,57,49,136,0,38,0,48,17,105,66,49,39,34,62,27,4,87,96,103,91,47
08:07.9,55,78,77,88,86,0,31,12,48,46,58,50,138,0,39,0,48,17,109,63,52,40,34,64,28,3,88,97,105,92,46
08:08.0,59,78,77,87,87,0,33,11,46,45,61,48,139,0,40,0,48,19,110,68,53,41,36,64,28,4,96,103,111,93,50
08:08.2,60,79,80,88,90,0,35,13,51,46,65,50,139,0,40,0,49,21,111,70,56,42,33,66,29,4,98,105,114,93,53
08:08.3,60,80,79,88,90,0,33,15,53,48,66,52,140,0,40,0,48,22,111,70,60,41,29,67,29,4,99,107,115,93,56
08:08.4,59,80,80,90,91,0,34,15,53,49,68,53,141,0,40,0,49,22,111,71,61,41,29,67,29,4,100,108,116,93,55
08:08.5,57,80,81,91,93,0,37,15,54,49,72,53,142,0,42,0,49,22,111,70,60,40,27,67,29,4,101,107,116,94,52
08:08.6,59,81,83,92,94,0,41,15,56,49,75,53,143,0,43,0,47,22,110,70,62,39,26,67,29,4,101,107,116,94,50
08:08.7,61,81,83,93,96,0,42,16,57,50,78,53,144,0,44,0,47,22,110,70,65,39,26,67,29,4,101,107,116,95,52
08:08.8,62,81,84,94,97,0,42,16,58,50,79,54,144,0,44,0,46,22,113,71,68,40,27,68,30,4,101,108,117,95,53
08:09.0,62,82,84,94,97,0,43,16,59,51,79,54,145,0,44,0,45,23,114,71,69,41,27,68,31,4,101,108,117,95,53
08:09.0,62,81,84,94,98,0,45,17,59,51,80,54,145,0,45,0,47,23,114,71,69,41,28,69,30,4,101,107,117,95,53
08:09.2,62,81,83,93,98,0,49,17,60,51,83,55,145,0,45,0,46,22,111,71,69,40,27,68,30,4,100,106,117,94,50
08:09.3,63,80,81,93,98,0,51,18,60,52,85,55,146,0,47,0,46,21,114,70,70,39,27,67,30,3,99,106,117,96,51
08:09.4,62,81,82,93,99,0,52,18,61,53,87,55,147,0,48,0,46,22,113,71,71,38,26,67,30,4,98,104,117,93,48
08:09.5,64,81,83,94,100,0,55,18,62,54,88,56,148,0,49,0,46,23,116,72,73,40,28,69,29,4,100,106,117,95,52
08:09.6,65,82,84,95,101,0,56,18,62,54,89,56,149,0,49,0,45,23,118,74,75,41,31,69,30,4,102,107,119,95,55
08:09.7,67,83,85,96,101,0,57,19,61,54,88,56,149,0,49,0,46,23,119,75,76,41,31,69,31,4,103,108,119,95,57
08:09.9,68,83,86,97,102,0,59,19,62,54,90,56,150,0,50,0,46,24,120,75,76,41,32,70,31,4,103,109,119,95,57
08:10.0,68,84,87,98,102,0,60,20,62,54,91,56,150,0,50,0,46,24,121,76,77,42,33,70,31,4,104,109,120,95,57
08:10.1,69,84,86,99,102,0,60,20,62,54,91,57,151,0,50,0,46,24,121,76,77,42,33,70,31,4,104,110,120,95,58
08:10.2,70,85,87,99,102,0,60,20,62,54,92,57,151,0,51,0,46,24,121,77,78,42,34,70,31,3,104,110,120,95,58
08:10.3,70,85,87,100,103,0,61,20,62,54,92,56,151,0,51,0,46,24,121,76,78,42,34,70,31,4,104,110,120,95,59
08:10.4,71,86,88,100,103,0,62,20,63,54,92,56,151,0,51,0,46,24,121,76,78,42,34,71,31,4,104,110,120,95,58
08:10.5,71,86,88,101,103,0,63,20,62,54,92,57,151,0,51,0,45,24,121,76,78,42,34,70,31,4,105,110,121,95,59
08:10.7,71,86,88,101,103,0,63,20,62,54,92,57,152,0,51,0,46,24,122,76,78,43,34,70,31,4,105,110,121,96,59
08:10.8,72,86,88,101,103,0,63,20,62,54,92,56,152,0,51,0,46,25,121,76,78,43,33,70,30,4,105,111,120,96,59
08:10.9,72,86,89,102,103,0,63,20,62,54,92,57,152,0,52,0,45,24,121,76,78,43,33,70,31,3,105,111,120,96,59
08:11.0,72,87,89,102,103,0,64,20,62,54,92,57,151,0,51,0,46,24,121,76,78,43,33,71,32,3,105,111,120,95,59
08:11.1,72,87,90,102,103,0,64,20,62,55,92,57,152,0,52,0,46,24,121,76,78,43,34,70,31,4,105,111,121,96,59
08:11.2,72,87,90,102,104,0,64,21,62,55,92,57,152,0,51,0,47,24,122,76,79,43,33,71,31,4,105,111,121,96,59
08:11.3,72,87,91,103,104,0,65,21,62,55,92,57,152,0,51,0,46,24,122,76,78,43,33,70,32,3,105,111,121,96,59
08:11.4,72,87,90,103,104,0,65,20,62,55,92,57,152,0,52,0,46,25,121,76,78,43,33,70,31,4,106,111,121,96,59
08:11.6,72,87,91,103,104,0,65,21,62,55,93,57,152,0,51,0,46,24,122,76,79,43,33,70,31,4,106,111,121,96,59
08:11.7,72,87,91,103,104,0,65,21,63,54,93,57,152,0,52,0,46,25,122,76,79,43,33,71,31,3,106,111,121,96,59
08:11.8,73,88,91,103,104,0,65,21,63,55,93,57,152,0,52,0,46,25,122,76,79,43,33,71,32,3,107,111,121,96,58
08:11.9,72,88,91,103,104,0,65,20,63,54,93,57,152,0,52,0,46,24,122,77,79,43,33,71,32,3,106,111,121,96,59
08:12.0,73,88,92,104,104,0,66,21,62,55,93,57,152,0,52,0,45,25,122,77,79,43,34,71,32,4,106,112,121,97,59
08:12.1,73,88,93,104,104,0,66,21,62,55,93,57,152,0,52,0,46,25,122,78,79,43,34,71,31,3,107,111,121,97,59
08:12.2,73,88,93,104,104,0,66,21,62,55,93,58,152,0,52,0,45,25,122,78,79,44,34,71,31,3,107,111,121,96,59
08:12.4,74,88,93,104,105,0,66,20,63,55,94,58,153,0,52,0,45,25,122,78,79,44,34,71,32,4,107,112,121,97,59
08:12.5,74,88,93,103,105,0,66,20,62,55,94,57,152,0,52,0,46,25,123,79,79,43,34,71,32,3,106,111,121,97,59
