time, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 
12:52:13.197,0,0,2,0,28,34,0,0,0,34,0,0,0,0,0, 
12:52:13.304,0,0,0,0,28,43,0,0,0,40,0,0,0,0,0, 
12:52:13.416,8,0,6,0,24,35,0,0,0,28,0,0,0,0,0, 
12:52:13.524,7,0,3,0,14,18,0,0,0,16,0,0,0,0,0, 
12:52:13.630,8,0,2,0,7,9,0,0,0,9,0,0,0,0,0, 
12:52:13.725,8,0,1,0,0,2,0,0,0,13,0,0,0,0,0, 
12:52:13.836,6,0,0,0,1,4,0,0,0,26,0,0,0,0,0, 
12:52:13.949,11,0,2,0,4,7,0,0,0,22,0,0,0,0,0, 
12:52:14.077,11,0,0,0,2,9,0,0,0,20,0,0,0,0,0, 
12:52:14.166,11,0,0,0,2,10,0,0,0,23,0,0,0,0,0, 
12:52:14.297,10,0,0,0,2,8,0,0,0,24,0,0,0,0,0, 
12:52:14.382,10,0,0,0,2,9,0,0,0,27,0,0,0,0,0, 
12:52:14.485,10,0,0,0,3,10,0,0,0,26,0,0,0,0,0, 
12:52:14.588,10,0,0,0,4,11,0,0,0,26,0,0,0,0,0, 
12:52:14.695,10,0,0,0,9,16,0,0,0,27,0,0,0,0,0, 
12:52:14.808,10,0,0,0,12,18,0,0,0,27,0,0,0,0,0, 
12:52:14.902,9,0,0,0,15,19,0,0,0,26,0,0,0,0,0, 
12:52:15.010,11,0,2,0,17,21,0,0,0,25,0,0,0,0,0, 
12:52:15.118,11,0,0,0,18,23,0,0,0,25,0,0,0,0,0, 
12:52:15.228,11,0,1,0,18,23,0,0,0,24,0,0,0,0,0, 
12:52:15.327,12,0,0,0,15,19,0,0,0,23,0,0,0,0,0, 
12:52:15.435,11,0,1,0,14,17,0,0,0,23,0,0,0,0,0, 
12:52:15.551,11,0,0,0,12,16,0,0,0,24,0,0,0,0,0, 
12:52:15.653,11,0,0,0,8,14,0,0,0,24,0,0,0,0,0, 
12:52:15.783,11,0,0,0,5,12,0,0,0,25,0,0,0,0,0, 
12:52:15.876,11,0,0,0,4,11,0,0,0,25,0,0,0,0,0, 
12:52:15.982,11,0,0,0,4,11,0,0,0,25,0,0,0,0,0, 
12:52:16.082,11,0,0,0,3,11,0,0,0,25,0,0,0,0,0, 
12:52:16.190,11,0,0,0,5,12,0,0,0,25,0,0,0,0,0, 
12:52:16.305,10,0,0,0,9,11,0,0,0,24,0,0,0,0,0, 
12:52:16.406,10,0,0,0,13,13,0,0,0,22,0,0,0,0,0, 
12:52:16.515,10,0,0,0,15,13,0,0,0,22,0,0,0,0,0, 
12:52:16.607,11,0,3,0,17,13,0,0,0,20,0,0,0,0,0, 
12:52:16.724,11,0,4,0,17,13,0,0,0,20,0,0,0,0,0, 
12:52:16.829,11,0,1,0,19,16,0,0,0,19,0,0,0,0,0, 
12:52:16.937,11,0,1,0,20,18,0,0,0,19,0,0,0,0,0, 
12:52:17.024,12,0,4,0,21,20,0,0,0,17,0,0,0,0,0, 
12:52:17.137,12,0,4,0,21,20,0,0,0,17,0,0,0,0,0, 
12:52:17.249,13,0,4,0,21,21,0,0,0,16,0,0,0,0,0, 
12:52:17.357,12,0,3,0,21,22,0,0,0,17,0,0,0,0,0, 
12:52:17.451,12,0,4,0,22,22,0,0,0,16,0,0,0,0,0, 
12:52:17.588,13,0,4,0,22,21,0,0,0,15,0,0,0,0,0, 
12:52:17.670,15,0,5,0,20,19,0,0,0,12,0,0,0,0,0, 
12:52:17.793,18,0,7,0,18,16,0,0,0,2,0,0,0,0,0, 
12:52:17.895,19,0,6,0,20,17,0,0,0,9,0,0,0,0,0, 
12:52:18.003,18,0,6,0,19,18,0,0,0,9,0,0,0,0,0, 
12:52:18.111,18,0,5,0,16,16,0,0,0,12,0,0,0,0,0, 
12:52:18.195,19,0,5,0,16,14,0,0,0,12,0,0,0,0,0, 
12:52:18.304,20,0,6,0,13,11,0,0,0,12,0,0,0,0,0, 
12:52:18.414,20,0,6,0,14,12,0,0,0,14,0,0,0,0,0, 
