time, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 
17:00:41.831,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0, 
17:00:41.972,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0, 
17:00:42.039,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0, 
17:00:42.157,0,0,0,0,0,0,0,0,0,8,0,0,59,6,0, 
17:00:42.271,0,0,0,0,0,0,0,0,0,37,0,0,58,16,0, 
17:00:42.374,0,0,0,0,0,0,0,0,0,23,0,0,47,11,0, 
17:00:42.461,0,0,0,0,0,0,0,0,0,0,0,0,45,12,0, 
17:00:42.579,0,0,0,0,0,0,0,0,0,4,0,0,47,13,0, 
17:00:42.664,0,0,0,0,0,0,0,0,0,0,0,0,45,7,0, 
17:00:42.775,0,0,0,0,0,0,0,0,0,1,0,0,48,9,0, 
17:00:42.905,0,0,0,0,0,0,0,0,0,9,0,18,48,4,0, 
17:00:43.000,0,0,0,0,0,0,0,0,0,14,0,26,47,3,0, 
17:00:43.102,0,0,0,0,0,0,0,0,0,34,0,43,51,11,0, 
17:00:43.224,0,0,0,0,0,0,0,0,0,50,0,52,49,11,0, 
17:00:43.328,0,0,0,0,0,0,0,0,0,71,0,67,51,11,0, 
17:00:43.425,0,0,0,0,0,0,0,0,29,94,0,67,51,13,0, 
17:00:43.540,0,0,0,0,0,0,0,0,22,92,0,64,51,14,0, 
17:00:43.655,0,0,0,0,0,0,0,0,0,79,0,57,49,12,0, 
17:00:43.727,0,0,0,0,0,0,0,0,0,63,0,48,45,7,0, 
17:00:43.838,0,0,0,0,0,0,0,0,0,69,0,60,44,8,0, 
