time, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31 
11:22:33.929,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0, 
11:22:34.041,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0, 
11:22:34.133,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0, 
11:22:34.273,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0, 
11:22:34.385,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0, 
11:22:34.493,0,0,0,0,0,0,0,0,0,22,0,39,10,0,0,2,22,0,51,0,0,13,0,0,0,0,0,0,0,0,0, 
11:22:34.601,0,0,0,0,0,0,0,14,38,84,0,51,0,3,0,0,0,107,8,67,0,54,45,0,0,0,0,0,0,0,0, 
11:22:34.710,0,0,0,0,0,6,11,41,74,95,0,66,1,25,0,17,0,82,10,104,0,91,72,38,0,0,0,0,0,0,0, 
11:22:34.820,0,0,0,0,0,22,48,79,128,111,0,79,6,67,0,57,14,91,24,138,0,133,110,61,0,1,0,0,0,0,0, 
11:22:34.946,0,42,23,0,0,26,84,61,201,131,0,94,3,78,0,62,7,100,12,156,0,159,143,54,8,21,0,46,21,0,0, 
11:22:35.057,11,35,0,29,44,15,58,39,174,134,10,89,42,68,0,59,7,82,12,155,0,148,111,42,28,21,0,38,21,17,0, 
11:22:35.164,8,26,0,31,47,0,51,35,136,120,86,86,101,61,0,59,7,81,15,132,0,146,114,39,34,23,13,0,7,15,0, 
11:22:35.292,9,32,0,63,77,0,51,24,144,131,148,80,135,59,0,60,3,78,3,135,0,145,115,30,32,20,1,0,7,16,0, 
11:22:35.411,10,33,0,62,86,0,68,33,153,139,160,88,141,60,37,62,6,79,15,122,0,143,115,35,35,18,6,0,1,9,0, 
11:22:35.512,1,27,0,23,39,0,86,41,171,177,219,109,202,70,55,60,13,70,67,78,0,113,84,46,0,2,0,0,0,0,0, 
11:22:35.622,0,17,0,0,0,0,102,47,156,186,254,118,250,74,83,54,59,53,114,54,16,50,62,40,0,21,0,0,0,0,0, 
11:22:35.727,0,17,0,0,0,0,120,58,159,186,268,117,272,71,100,49,70,46,111,46,22,34,50,35,0,26,0,0,0,0,0, 
11:22:35.853,0,15,0,0,0,0,127,64,156,183,273,134,293,74,107,49,61,46,100,45,16,32,46,36,0,23,0,0,0,0,0, 
11:22:35.962,0,13,0,0,9,0,127,69,167,184,276,137,301,75,124,54,60,50,101,48,13,34,46,36,0,23,0,0,0,0,0, 
11:22:36.086,0,14,0,0,12,0,128,71,176,183,277,132,300,73,127,58,66,53,106,51,18,38,48,37,0,22,0,0,0,0,0, 
11:22:36.196,0,10,0,0,13,0,126,71,172,178,282,126,306,69,131,58,68,54,106,53,19,37,48,36,0,23,0,0,0,0,0, 
11:22:36.307,0,2,0,0,13,0,129,74,174,176,281,126,297,69,127,59,75,56,116,56,22,44,54,42,0,19,0,0,0,0,0, 
11:22:36.413,0,0,0,0,9,0,123,69,170,180,275,128,281,71,106,61,87,59,128,59,33,53,64,47,0,21,0,0,0,0,0, 
11:22:36.528,0,0,0,0,1,0,119,63,165,182,265,132,253,71,87,62,95,61,141,66,55,64,72,56,0,20,0,0,0,0,0, 
11:22:36.649,0,0,0,0,0,0,113,58,163,184,252,137,228,73,67,65,101,64,155,72,73,78,84,60,0,19,0,0,0,0,0, 
11:22:36.760,0,0,0,0,0,0,108,53,165,182,235,131,202,68,60,66,105,66,171,81,82,92,93,60,0,18,0,0,0,0,0, 
