time, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 
16:53:58.381,0,0,0,2,0,41,0,0,0,28,0,0,0,0,0, 
16:53:58.474,0,0,0,17,0,51,0,0,0,32,0,0,0,0,0, 
16:53:58.590,0,0,0,38,19,68,0,0,0,38,0,0,0,0,0, 
16:53:58.710,0,0,0,41,31,69,0,0,0,46,0,0,0,0,0, 
16:53:58.826,0,0,0,42,23,68,0,0,0,43,0,0,0,0,0, 
16:53:58.912,0,0,0,42,24,65,0,0,0,44,0,0,0,0,0, 
16:53:59.025,0,0,0,42,13,59,0,0,0,42,0,0,0,0,0, 
16:53:59.133,0,0,0,41,10,56,0,0,0,42,0,0,0,0,0, 
16:53:59.243,0,0,0,41,10,57,0,0,0,43,0,0,0,0,0, 
16:53:59.352,0,0,0,43,12,59,0,0,0,44,0,0,0,0,0, 
