time, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 
21:16:04.092,0,0,0,0,0,0,0,0,0,35,0,51,44,4,24, 
21:16:04.202,0,0,0,0,0,0,0,0,0,38,0,54,36,7,22, 
21:16:04.308,0,0,0,0,0,0,0,0,0,48,0,50,32,1,15, 
21:16:04.419,0,0,0,0,0,0,0,0,56,82,0,71,35,4,15, 
21:16:04.530,0,0,0,0,25,31,0,0,61,90,0,67,39,3,14, 
21:16:04.640,0,0,0,0,12,28,0,0,59,82,0,46,25,0,9, 
21:16:04.729,0,0,0,0,0,38,0,0,58,80,0,39,21,0,10, 
21:16:04.842,0,0,0,0,0,37,0,0,55,97,0,43,25,0,12, 
21:16:04.940,0,0,0,1,0,42,0,0,55,96,0,44,25,0,9, 
21:16:05.049,0,0,0,34,0,50,0,0,46,80,0,27,11,0,5, 
