time, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 
21:14:52.125,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4, 
21:14:52.235,0,0,0,0,0,0,0,0,0,0,0,0,24,5,9, 
21:14:52.346,0,0,0,0,0,0,0,0,0,0,0,3,16,0,1, 
21:14:52.454,0,0,0,0,0,0,0,0,49,80,0,40,31,0,7, 
21:14:52.563,0,0,0,0,0,23,0,0,50,88,0,28,19,0,0, 
21:14:52.675,0,0,0,32,17,85,0,0,56,103,0,0,0,0,0, 
21:14:52.768,0,0,11,52,43,93,0,0,54,92,0,0,0,0,0, 
21:14:52.878,0,0,16,70,95,110,49,0,58,92,0,0,0,0,0, 
21:14:52.986,0,0,19,71,105,116,68,8,60,90,0,0,0,0,0, 
21:14:53.077,0,0,15,67,79,112,65,10,62,100,0,0,0,0,0, 
