time, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 
13:17:37.242,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0, 
13:17:37.363,7,0,0,0,0,0,0,0,0,27,0,0,0,0,0, 
13:17:37.445,12,0,0,0,0,0,3,0,0,32,0,0,0,0,0, 
13:17:37.553,8,0,0,0,0,0,0,0,0,29,0,0,0,0,0, 
13:17:37.662,9,0,0,0,0,0,0,0,0,30,0,0,0,0,0, 
13:17:37.774,7,0,0,0,0,0,0,0,0,30,0,0,0,0,0, 
13:17:37.885,8,0,0,0,0,0,0,0,0,31,0,0,0,0,0, 
13:17:37.993,7,0,0,0,0,0,0,0,0,32,0,0,0,0,0, 
13:17:38.113,5,0,0,0,0,0,0,0,0,32,0,0,0,0,0, 
13:17:38.182,5,0,0,0,0,0,0,0,0,31,0,0,0,0,0, 
