time, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 
13:14:36.228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
13:14:36.336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
13:14:36.447,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0, 
13:14:36.542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
13:14:36.650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
13:14:36.758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
13:14:36.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
13:14:36.974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
13:14:37.088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
13:14:37.197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
