time, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31 
17:19:48.071,0,81,78,82,66,47,130,91,107,97,189,81,175,26,71,50,49,96,186,103,155,64,69,92,58,0,114,83,90,73,0, 
17:19:48.224,0,82,81,86,70,48,132,92,107,98,191,81,175,27,71,52,47,98,185,104,154,63,69,92,60,0,115,85,91,74,0, 
17:19:48.317,0,82,81,86,69,49,133,94,108,98,191,82,175,28,72,50,43,99,182,105,153,64,70,93,62,0,115,85,92,74,0, 
17:19:48.429,0,81,79,86,67,47,133,94,108,99,192,82,175,28,72,51,42,100,180,105,152,65,72,94,63,0,115,85,92,75,0, 
17:19:48.539,0,79,77,87,68,44,130,92,107,100,191,81,174,27,73,51,39,100,179,106,153,66,74,95,64,0,118,86,94,76,0, 
17:19:48.661,0,79,78,87,67,44,126,89,107,100,187,81,172,27,73,49,37,101,178,106,152,66,75,95,67,0,118,86,96,75,0, 
17:19:48.772,0,76,80,79,65,43,121,88,106,99,186,80,172,27,73,47,37,99,177,105,152,66,77,96,68,0,114,83,95,75,0, 
17:19:48.879,0,77,78,83,73,45,124,89,107,100,189,82,174,28,73,54,38,103,179,108,155,70,81,102,75,0,122,90,97,78,0, 
17:19:48.991,0,77,79,84,69,42,118,86,105,99,184,81,171,29,72,53,30,98,173,104,156,68,83,103,78,0,118,87,95,77,0, 
17:19:49.102,0,75,80,84,70,44,112,86,103,97,185,81,175,29,73,53,25,95,170,103,157,67,85,107,83,0,119,89,97,78,0, 
17:19:49.227,0,74,78,82,71,43,101,83,98,94,182,81,172,29,73,52,24,90,179,100,159,65,88,112,87,0,116,88,99,80,0, 
17:19:49.338,0,71,74,72,66,43,97,80,96,93,184,81,173,29,74,45,73,84,215,96,193,61,85,113,81,0,104,81,99,83,0, 
17:19:49.443,0,68,70,66,62,43,96,79,96,92,184,80,173,28,74,43,118,82,232,96,225,60,82,113,78,0,90,78,99,81,0, 
17:19:49.555,0,67,70,67,61,44,95,78,96,92,187,79,176,30,74,41,126,84,237,96,240,59,82,114,82,0,92,81,100,84,0, 
17:19:49.695,0,68,68,69,60,42,96,76,97,95,200,79,188,28,76,40,112,85,228,95,233,59,79,111,74,0,93,80,100,76,0, 
17:19:49.808,0,69,70,70,63,46,104,75,98,97,206,79,198,30,80,40,75,85,214,94,208,59,77,109,74,0,95,80,101,75,0, 
17:19:49.898,0,71,73,73,67,48,113,77,100,99,214,80,206,32,84,41,54,86,200,95,182,59,76,107,72,0,98,81,101,75,0, 
17:19:50.021,0,71,73,75,70,50,116,81,102,101,217,80,207,31,83,41,42,86,188,96,170,60,73,101,59,0,99,81,100,72,0, 
17:19:50.132,0,71,71,76,68,49,118,82,103,102,218,82,204,33,82,42,43,90,187,99,167,62,76,104,61,0,102,82,102,74,0, 
17:19:50.260,0,71,72,77,70,51,122,84,105,103,216,83,203,34,82,43,44,91,188,101,167,64,77,107,66,0,104,83,103,77,0, 
17:19:50.365,0,72,74,78,71,52,124,85,105,103,217,83,204,36,82,44,41,92,186,100,166,64,77,106,66,0,104,84,102,78,0, 
17:19:50.493,0,73,74,79,72,52,125,86,105,104,216,83,203,37,82,44,38,92,181,101,164,65,78,105,67,0,106,85,102,79,0, 
17:19:50.603,0,73,74,80,73,53,126,86,106,104,216,83,204,36,82,44,37,93,179,102,164,65,78,106,68,0,106,86,103,79,0, 
17:19:50.712,0,74,75,81,74,52,127,87,106,105,216,84,204,37,83,45,38,94,181,102,164,65,79,106,68,0,107,86,104,80,0, 
17:19:50.835,0,75,76,82,75,52,128,88,106,105,216,84,204,37,83,45,40,95,182,102,165,66,79,106,68,0,107,87,104,80,0, 
17:19:50.943,0,75,76,83,74,53,129,88,107,105,215,84,205,37,86,46,39,95,183,103,165,66,79,106,68,0,107,88,104,80,0, 
17:19:51.036,0,75,76,83,75,53,130,88,107,106,216,85,206,38,87,47,40,95,184,103,165,66,79,107,69,0,107,88,104,80,0, 
17:19:51.171,0,76,77,83,75,52,130,89,107,106,216,85,205,37,87,46,40,96,184,103,166,66,79,107,68,0,107,88,105,80,0, 
17:19:51.275,0,76,77,84,75,53,130,89,107,106,216,85,207,37,87,47,41,96,184,103,166,67,80,106,68,0,108,88,105,81,0, 
17:19:51.381,0,76,78,84,76,53,131,90,107,106,215,85,208,37,88,46,40,97,184,104,166,66,80,107,69,0,107,88,105,81,0, 
