time, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31 
16:59:21.185,97,104,113,112,149,23,148,29,89,34,207,39,194,0,0,0,0,0,180,69,180,27,47,74,78,13,153,133,128,120,52, 
16:59:21.290,96,105,111,109,146,29,147,27,86,26,205,36,192,0,0,0,0,0,183,70,181,28,47,77,82,14,154,134,129,119,53, 
16:59:21.417,98,107,113,111,148,29,145,26,85,25,202,38,189,0,0,0,0,0,190,74,181,29,50,79,86,12,156,134,130,120,52, 
16:59:21.524,98,106,109,108,147,36,141,23,79,15,201,35,189,0,0,0,0,0,194,77,182,31,51,82,93,11,158,133,129,121,52, 
16:59:21.637,96,105,106,105,142,41,141,23,74,12,198,32,183,0,0,0,0,0,194,77,182,30,52,83,90,10,162,133,128,120,53, 
16:59:21.741,96,104,106,106,143,42,145,23,76,11,198,31,183,0,0,0,0,0,192,78,182,31,53,84,93,12,163,132,128,116,50, 
16:59:21.853,98,106,108,107,141,42,145,23,74,9,199,28,182,0,0,0,8,0,195,80,183,31,52,84,93,11,167,131,127,115,53, 
16:59:21.978,97,104,107,105,137,44,143,19,69,3,196,18,179,0,0,0,5,0,197,82,184,30,51,82,91,12,168,134,127,115,52, 
16:59:22.103,97,104,106,104,133,44,143,19,66,0,191,15,171,0,0,0,4,0,200,85,185,32,55,89,97,6,173,133,126,119,54, 
16:59:22.198,90,99,103,94,115,43,116,13,49,0,184,6,156,0,0,0,13,0,206,90,187,33,60,91,99,6,176,133,127,119,55, 
16:59:22.320,86,95,96,79,104,48,93,6,39,0,179,0,150,0,0,0,21,0,213,96,192,32,64,93,103,6,179,133,127,118,56, 
16:59:22.431,87,93,94,77,104,48,91,5,36,0,178,0,150,0,0,0,22,0,217,98,193,35,65,96,105,7,183,141,128,121,58, 
16:59:22.540,87,93,96,81,109,48,94,7,36,0,179,0,152,0,0,0,16,0,215,97,190,33,63,95,105,5,183,142,127,119,57, 
16:59:22.666,85,94,98,84,116,47,98,10,37,0,181,0,154,0,0,0,15,0,213,96,188,32,60,94,107,8,183,142,127,116,56, 
16:59:22.775,83,93,100,89,122,46,103,14,40,0,184,2,156,0,0,0,19,0,212,96,189,33,60,94,109,8,183,143,126,114,55, 
16:59:22.885,86,95,101,90,124,47,107,18,43,0,185,3,157,0,0,0,22,0,211,94,188,31,59,94,109,7,181,142,125,111,52, 
16:59:23.011,89,98,101,92,122,44,103,15,42,0,187,4,159,0,0,0,3,0,208,86,187,29,56,93,110,10,176,134,123,110,52, 
16:59:23.118,90,100,103,94,124,46,109,20,44,0,188,6,163,0,0,0,11,0,210,95,188,32,60,94,111,9,181,144,124,111,51, 
16:59:23.246,89,100,104,96,131,41,111,20,45,0,188,5,164,0,0,0,0,0,210,94,188,35,56,93,111,11,184,148,129,116,54, 
16:59:23.364,85,96,101,96,133,40,111,19,45,0,188,2,165,0,0,0,0,0,206,92,187,35,55,94,112,12,184,148,130,120,57, 
16:59:23.468,83,95,101,97,134,40,112,21,46,0,189,4,166,0,0,0,0,0,202,86,186,33,54,92,111,13,181,144,130,119,59, 
16:59:23.578,80,94,101,98,133,34,114,22,50,0,190,7,166,0,0,0,0,0,200,83,186,32,53,88,108,13,179,142,131,120,58, 
16:59:23.698,81,94,101,100,134,27,116,24,54,0,192,9,169,0,0,0,14,0,204,76,187,29,55,83,105,15,177,137,131,121,59, 
16:59:23.805,71,91,102,102,137,26,119,25,59,3,195,13,173,0,0,0,31,0,203,73,187,26,53,79,96,10,175,137,129,123,58, 
16:59:23.915,70,92,104,104,139,17,128,27,68,17,202,16,182,0,0,0,41,0,202,67,187,22,45,66,69,7,169,127,122,120,48, 
16:59:24.024,73,92,103,106,140,11,129,27,72,23,204,23,186,0,0,0,27,0,194,63,183,20,41,65,64,15,163,121,121,119,46, 
16:59:24.151,73,93,102,107,142,9,130,27,71,19,206,25,189,0,0,0,0,0,186,67,183,21,38,63,70,17,161,122,122,123,50, 
16:59:24.257,70,91,99,106,142,14,131,27,66,13,203,15,185,0,0,0,0,0,182,68,182,21,36,65,75,19,159,123,120,122,47, 
16:59:24.370,74,95,101,108,140,18,137,26,67,10,205,15,187,0,0,0,0,0,188,70,185,24,38,69,80,18,161,124,123,122,45, 
16:59:24.495,77,96,102,109,140,19,135,27,69,11,205,16,188,0,0,0,0,0,192,73,186,26,43,74,85,19,163,129,126,124,46, 
