time, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31 
16:34:07.306,0,54,17,112,97,0,10,2,11,49,0,56,74,0,29,0,37,0,77,60,2,50,11,34,40,22,126,104,112,80,0, 
16:34:07.431,0,56,17,113,96,0,11,2,16,50,0,55,73,0,29,0,37,0,76,60,0,50,11,33,37,23,128,98,105,74,0, 
16:34:07.525,0,55,14,112,96,0,11,0,16,50,0,55,69,0,29,0,37,0,77,63,1,52,10,34,38,23,140,105,106,76,0, 
16:34:07.632,0,53,6,108,97,0,0,0,8,48,0,55,68,0,28,0,36,0,77,65,5,54,11,36,41,22,148,110,107,77,0, 
16:34:07.762,0,51,1,107,97,0,0,0,0,45,0,53,66,0,28,0,35,0,77,67,8,55,12,40,47,22,151,119,108,77,0, 
16:34:07.870,0,51,0,105,96,0,0,0,0,43,0,52,65,0,28,0,34,0,76,69,10,58,12,43,49,21,153,123,111,81,0, 
16:34:07.992,0,53,1,110,99,0,0,0,0,44,0,53,64,0,28,0,35,0,77,69,11,59,13,44,50,23,155,119,112,84,0, 
16:34:08.104,0,53,3,113,105,0,0,0,0,45,0,53,64,0,28,0,35,0,76,71,11,59,12,42,49,23,147,107,109,84,0, 
16:34:08.215,0,48,6,114,108,0,0,0,0,44,0,52,64,0,28,0,32,0,75,70,8,58,15,39,49,19,123,93,100,80,0, 
16:34:08.322,0,40,0,100,100,0,0,0,0,34,0,47,63,0,28,0,30,0,74,70,9,60,25,46,61,13,121,97,102,76,0, 
16:34:08.447,0,42,0,90,87,0,0,0,0,24,0,42,61,0,27,0,33,0,86,77,22,65,34,52,84,19,153,153,117,86,0, 
16:34:08.556,0,43,0,91,76,0,0,0,0,20,0,44,69,0,28,0,35,0,104,67,42,59,38,52,87,15,136,132,125,93,0, 
16:34:08.665,0,41,0,95,75,0,0,14,0,21,4,44,119,0,42,0,63,0,137,57,65,52,31,49,91,5,88,82,97,81,0, 
16:34:08.773,0,38,0,91,87,0,19,26,8,34,69,48,180,0,73,0,60,0,128,55,66,51,26,44,78,4,75,58,70,64,0, 
16:34:08.884,0,38,2,88,103,0,34,29,39,47,68,53,135,0,51,0,55,0,119,51,61,51,17,39,48,5,93,26,60,49,0, 
16:34:09.027,0,32,0,73,105,0,45,30,41,48,57,55,117,0,36,0,36,0,98,56,56,53,20,37,71,4,107,30,63,42,0, 
16:34:09.120,0,27,0,64,96,0,52,30,38,41,59,53,106,0,27,0,0,0,79,58,71,57,26,38,94,5,96,24,63,37,0, 
16:34:09.227,0,20,0,60,99,0,59,34,48,43,63,55,109,0,28,0,0,0,77,61,80,60,29,45,101,6,106,28,65,37,0, 
16:34:09.351,0,23,0,65,102,0,61,35,52,46,66,56,109,0,27,0,0,0,78,62,79,61,27,47,95,6,106,23,65,36,0, 
16:34:09.465,0,24,0,65,105,0,61,35,53,50,66,59,111,0,27,0,0,0,79,63,80,62,28,50,99,6,112,24,68,37,0, 
16:34:09.572,0,24,0,65,106,0,61,35,53,51,67,59,111,0,27,0,0,0,79,64,83,63,28,51,102,6,111,24,69,38,0, 
16:34:09.699,0,25,0,65,107,0,62,35,54,51,68,59,110,0,27,0,0,0,78,64,82,63,28,52,102,6,112,23,69,38,0, 
16:34:09.793,0,25,0,65,107,0,62,35,54,53,68,60,111,0,27,0,0,0,78,65,83,63,28,53,103,6,111,23,69,38,0, 
16:34:09.914,0,24,0,65,107,0,61,35,54,53,68,60,111,0,27,0,0,0,79,65,83,64,29,53,103,6,113,23,69,38,0, 
16:34:10.026,0,25,0,67,108,0,61,35,54,53,68,61,110,0,26,0,0,0,79,65,83,64,30,54,104,7,114,23,70,39,0, 
16:34:10.150,0,26,0,66,108,0,61,35,54,54,70,61,111,0,27,0,0,0,79,65,84,64,30,55,104,6,115,23,71,39,0, 
16:34:10.261,0,26,0,67,108,0,61,35,53,54,70,61,111,0,27,0,0,0,79,66,84,65,31,55,104,7,114,23,71,40,0, 
16:34:10.368,0,25,0,66,108,0,61,36,54,54,69,61,111,0,27,0,0,0,79,66,84,65,31,56,104,7,114,23,70,41,0, 
16:34:10.477,0,25,0,67,108,0,60,35,53,54,70,61,111,0,27,0,0,0,78,66,84,65,32,56,103,7,115,23,71,41,0, 
16:34:10.590,0,26,0,68,108,0,60,35,53,54,70,61,110,0,27,0,0,0,78,65,84,66,32,56,104,6,115,22,71,41,0, 
