time, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31 
23:44:08.979,3,84,67,86,97,49,144,26,52,45,137,52,73,47,18,12,0,11,79,72,136,40,77,117,113,10,97,88,114,104,75, 
23:44:09.088,2,84,64,84,97,50,140,25,50,45,138,52,73,46,19,12,0,11,79,74,137,40,78,118,114,9,97,90,115,105,77, 
23:44:09.212,1,84,63,83,96,51,140,28,51,44,136,52,73,46,19,13,0,12,79,74,136,40,77,118,114,11,96,91,115,105,77, 
23:44:09.320,1,84,63,81,94,51,140,27,50,42,139,53,74,46,24,15,0,14,84,75,139,40,80,122,117,8,96,93,117,107,76, 
23:44:09.431,3,84,60,77,89,50,133,25,49,38,136,51,71,35,25,13,0,18,88,76,145,42,84,125,121,5,94,96,118,110,79, 
23:44:09.559,4,83,56,74,87,50,123,24,48,31,135,44,69,32,24,11,0,21,91,78,148,42,89,131,124,6,94,98,118,112,81, 
23:44:09.666,6,83,55,73,87,51,120,25,48,31,134,42,69,30,20,11,0,23,96,79,150,43,90,134,124,6,96,99,120,114,83, 
23:44:09.790,7,83,54,73,84,51,118,24,47,30,134,39,69,27,18,12,0,25,100,80,150,43,90,134,125,6,96,98,119,115,88, 
23:44:09.898,12,83,52,72,84,52,116,23,48,30,134,36,69,26,13,11,0,26,107,81,152,42,91,134,125,4,96,97,118,115,90, 
23:44:10.006,10,84,53,73,84,52,116,23,47,29,136,36,68,26,12,11,0,27,108,81,153,42,90,131,127,6,98,97,119,115,88, 
23:44:10.116,4,83,53,73,86,52,117,24,46,31,135,38,69,27,12,11,0,28,107,82,154,42,91,131,128,3,99,96,119,115,89, 
23:44:10.226,0,83,52,73,87,53,116,25,46,31,135,39,69,27,12,9,0,27,106,81,153,42,91,129,127,5,98,93,117,113,82, 
23:44:10.337,0,82,55,74,87,49,119,25,47,31,136,39,69,27,11,12,0,28,107,83,153,43,92,130,126,6,99,95,117,115,85, 
23:44:10.462,0,83,56,75,87,52,122,26,47,33,137,40,70,27,10,12,0,28,108,85,153,43,93,131,127,7,100,95,118,115,85, 
23:44:10.571,0,83,56,76,87,53,123,26,47,32,138,40,70,27,11,14,0,28,108,85,156,44,96,137,128,2,100,96,120,116,86, 
23:44:10.697,2,83,55,75,83,53,122,26,47,32,139,38,70,26,10,13,0,30,109,86,157,45,99,138,128,3,100,96,120,116,87, 
23:44:10.804,12,83,55,77,85,51,123,26,48,33,140,39,70,26,10,15,0,31,110,87,157,46,100,137,128,3,101,95,121,117,86, 
23:44:10.917,1,83,57,77,85,52,125,27,47,33,140,41,71,26,10,12,0,28,109,84,156,45,99,132,129,3,99,93,119,114,81, 
23:44:11.040,0,83,56,77,86,53,125,27,48,34,141,43,71,27,10,12,0,29,108,83,156,43,99,131,129,4,99,91,118,113,78, 
23:44:11.151,0,82,54,76,85,53,124,27,44,34,141,43,71,27,9,12,0,28,109,83,157,43,100,131,129,4,97,88,117,110,75, 
23:44:11.259,0,82,56,76,86,52,126,27,47,34,142,42,71,27,12,14,0,31,108,86,158,45,102,138,130,5,100,93,119,114,80, 
23:44:11.388,10,83,56,76,79,51,126,28,47,33,144,40,71,24,12,15,0,35,106,87,160,49,104,142,130,4,101,97,121,115,84, 
23:44:11.496,0,83,58,76,81,52,128,28,48,34,144,41,71,25,11,16,0,37,101,88,161,50,106,142,130,3,100,97,121,116,84, 
23:44:11.621,10,82,59,77,81,47,128,28,49,34,145,41,72,27,11,18,0,35,95,84,159,48,104,139,130,3,101,98,121,117,86, 
23:44:11.713,0,82,59,79,80,45,130,28,50,36,145,44,73,28,12,17,0,29,90,76,155,40,98,131,123,3,100,97,120,118,84, 
23:44:11.838,0,82,60,80,80,43,132,29,51,38,147,46,74,29,12,16,0,26,89,74,153,37,97,128,122,4,99,96,120,118,82, 
23:44:11.946,0,83,61,80,80,43,134,30,52,40,146,48,75,29,12,17,0,26,88,74,152,37,97,126,123,4,98,93,120,117,76, 
23:44:12.056,16,83,62,82,82,42,139,31,56,44,149,51,75,29,10,15,0,25,87,71,150,33,95,123,116,4,96,89,119,115,71, 
23:44:12.164,25,84,64,84,84,40,143,32,59,47,150,54,76,32,9,15,0,25,87,70,149,31,92,121,112,6,94,85,118,113,67, 
23:44:12.288,30,85,68,88,88,39,145,34,61,47,151,57,77,35,9,15,0,21,85,63,148,24,87,117,106,7,92,82,116,111,66, 
23:44:12.432,27,86,68,90,90,39,146,35,62,47,152,59,78,36,10,9,0,16,84,54,152,20,79,112,101,4,90,79,114,108,64, 
23:44:12.508,8,84,59,90,95,37,147,35,62,48,154,62,79,44,12,5,0,14,80,53,150,20,75,109,101,8,91,76,114,105,64, 
23:44:12.617,8,84,62,92,97,38,147,35,63,48,155,63,79,46,12,4,0,15,80,54,151,21,77,109,103,8,92,77,114,103,64, 
23:44:12.743,1,84,62,91,97,40,147,35,62,50,155,63,80,44,13,2,0,16,80,56,151,21,77,111,104,9,94,76,114,103,64, 
23:44:12.856,5,85,64,93,98,39,147,34,62,49,156,63,79,44,13,2,0,16,80,58,151,22,79,113,106,10,94,78,115,103,64, 
23:44:12.976,6,85,64,93,99,39,147,34,62,51,157,63,80,43,15,2,0,17,79,62,150,24,81,115,107,10,96,79,116,105,65, 
23:44:13.087,13,85,65,94,99,39,148,34,62,51,158,64,80,45,17,4,0,19,79,64,151,26,83,116,108,9,98,81,116,108,69, 
23:44:13.197,14,85,66,94,98,40,147,33,60,51,158,63,80,44,22,4,0,19,81,65,151,27,84,117,110,9,99,83,116,109,71, 
23:44:13.322,18,86,68,95,101,40,149,35,62,51,159,64,81,45,18,10,0,21,81,66,151,27,85,118,110,9,102,85,117,110,74, 
23:44:13.432,18,86,66,95,101,40,148,35,61,50,159,65,81,44,22,16,0,22,81,66,151,27,86,118,112,10,102,85,117,110,73, 
23:44:13.542,17,86,65,93,100,38,146,32,57,51,159,65,80,44,23,19,0,23,82,67,151,28,87,118,112,9,102,86,116,112,76, 
23:44:13.649,15,86,66,93,100,39,145,32,57,51,159,64,81,44,24,17,0,23,83,68,151,28,87,118,113,10,103,88,117,112,79, 
23:44:13.774,6,85,64,94,101,40,146,33,57,52,159,65,80,45,24,13,0,22,83,66,152,27,86,119,114,9,105,88,117,112,78, 
23:44:13.900,1,85,64,94,101,42,146,33,56,51,159,65,81,46,24,12,0,21,84,65,153,27,86,118,115,10,105,87,117,113,80, 
23:44:14.011,0,84,62,93,101,42,146,33,56,51,159,66,81,47,24,11,0,19,84,65,153,26,86,119,115,10,105,87,118,113,80, 
23:44:14.119,0,84,63,94,102,40,147,34,57,52,159,66,82,47,24,10,0,19,85,63,154,25,84,118,112,10,106,88,117,114,84, 
23:44:14.228,0,84,65,95,102,40,147,35,57,52,159,67,81,49,24,11,0,20,85,64,154,25,85,119,114,10,108,90,118,115,83, 
23:44:14.337,10,85,64,95,103,38,148,34,58,51,160,66,82,47,23,12,0,20,86,64,154,25,84,120,115,10,108,89,118,115,81, 
23:44:14.446,24,87,66,95,104,39,148,34,58,51,158,66,83,46,25,10,0,22,87,65,155,25,85,120,116,10,109,89,118,114,77, 
23:44:14.570,36,88,68,93,103,35,148,35,59,53,157,62,84,40,32,9,0,21,86,62,157,22,79,120,113,7,106,84,117,112,68, 
