time, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31 
11:41:16.195,0,0,34,35,99,0,19,42,80,93,119,96,125,65,32,27,122,94,184,114,124,91,107,75,60,12,75,76,96,0,0, 
11:41:16.288,0,0,30,34,100,0,19,44,80,93,118,96,128,66,34,25,122,93,183,111,121,89,105,74,56,15,74,76,96,0,0, 
11:41:16.415,0,0,30,34,100,0,20,46,82,95,122,96,134,66,37,24,121,92,176,107,116,85,103,71,51,14,71,74,90,0,0, 
11:41:16.539,0,0,28,32,101,0,22,44,84,96,128,98,142,66,41,25,117,91,165,106,111,82,102,69,44,16,71,73,88,0,0, 
11:41:16.649,0,0,29,33,100,0,25,47,85,98,137,99,150,66,49,24,113,88,151,102,104,78,98,64,25,15,69,67,82,0,0, 
11:41:16.758,0,0,28,38,100,0,27,47,87,99,147,101,159,69,54,23,115,87,150,101,106,76,96,65,23,12,69,68,70,0,0, 
11:41:16.869,0,0,27,39,99,0,28,47,86,98,151,102,163,69,59,22,114,85,150,99,106,74,94,65,21,15,68,64,67,0,0, 
11:41:16.977,0,0,19,40,93,0,25,45,83,95,150,104,164,70,60,23,117,85,156,99,110,74,94,66,23,16,67,66,64,0,0, 
11:41:17.102,0,0,20,40,94,0,26,45,85,96,150,104,164,71,61,21,119,86,158,101,112,74,95,68,23,17,69,66,65,0,0, 
11:41:17.213,0,0,21,41,95,0,26,45,87,97,150,104,164,71,62,22,119,87,160,101,114,74,94,68,22,18,69,65,66,0,0, 
