time, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 
14:17:20.756,0,0,44,0,38,52,0,0,0,0,0,0,0,0,0, 
14:17:20.857,0,3,63,0,45,54,0,0,0,0,0,0,0,0,0, 
14:17:20.967,0,6,70,0,48,56,0,0,0,0,0,0,0,0,0, 
14:17:21.072,0,5,67,0,49,56,0,0,0,0,0,0,0,0,0, 
14:17:21.170,0,3,59,0,47,55,0,0,0,0,0,0,0,0,0, 
14:17:21.283,0,3,57,0,46,54,0,0,0,0,0,0,0,0,0, 
14:17:21.388,0,3,57,0,47,55,0,0,0,0,0,0,0,0,0, 
14:17:21.498,0,12,66,0,54,58,0,0,0,0,0,0,0,0,0, 
14:17:21.594,0,12,71,0,55,58,0,0,0,0,0,0,0,0,0, 
14:17:21.703,0,20,79,0,60,60,0,0,0,0,0,0,0,0,0, 
14:17:21.812,0,24,86,0,64,63,0,0,0,0,0,0,0,0,0, 
14:17:21.922,0,25,86,0,64,64,0,0,0,0,0,0,0,0,0, 
14:17:22.014,0,27,85,0,66,64,0,0,0,0,0,0,0,0,0, 
14:17:22.143,0,26,84,0,65,64,0,0,0,0,0,0,0,0,0, 
14:17:22.251,0,26,83,0,65,63,0,0,0,0,0,0,0,0,0, 
14:17:22.352,0,26,82,0,65,63,0,0,0,0,0,0,0,0,0, 
14:17:22.457,0,23,79,0,64,62,0,0,0,0,0,0,0,0,0, 
14:17:22.568,0,23,79,0,63,62,0,0,0,0,0,0,0,0,0, 
14:17:22.671,0,22,78,0,62,62,0,0,0,0,0,0,0,0,0, 
14:17:22.788,0,20,77,0,61,62,0,0,0,0,0,0,0,0,0, 
14:17:22.875,0,19,75,0,60,61,0,0,0,0,0,0,0,0,0, 
14:17:22.991,0,0,49,0,44,43,0,0,0,0,0,0,0,0,0, 
14:17:23.095,0,0,51,0,38,40,0,0,0,0,0,0,0,0,0, 
14:17:23.202,0,0,50,0,36,40,0,0,0,0,0,0,0,0,0, 
14:17:23.288,0,0,48,0,34,39,0,0,0,0,0,0,0,0,0, 
14:17:23.401,0,0,42,0,29,36,0,0,0,0,0,0,0,0,0, 
14:17:23.491,0,0,44,0,29,38,0,0,0,0,0,0,0,0,0, 
14:17:23.614,0,0,50,0,30,41,0,0,0,0,0,0,0,0,0, 
14:17:23.722,0,0,52,0,31,42,0,0,0,0,0,0,0,0,0, 
14:17:23.830,0,0,53,0,32,40,0,0,0,0,0,0,0,0,0, 
