time, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31 
16:06:22.946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0, 
16:06:23.073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0, 
16:06:23.180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0, 
16:06:23.289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0, 
16:06:23.417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0, 
16:06:23.525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0, 
16:06:23.618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0, 
16:06:23.744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0, 
16:06:23.851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0, 
16:06:23.961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0, 
16:06:24.087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0, 
16:06:24.196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0, 
16:06:24.305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0, 
16:06:24.415,0,0,0,0,0,0,0,0,0,0,0,0,116,0,29,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0, 
16:06:24.533,0,0,0,0,0,25,0,0,0,33,77,43,180,0,53,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0, 
16:06:24.624,0,0,0,0,0,0,0,19,66,61,49,48,97,17,15,0,0,74,0,23,0,5,0,0,0,0,0,0,0,0,0, 
16:06:24.734,0,0,0,0,0,0,49,67,86,78,0,48,9,8,0,22,0,70,0,62,0,19,1,0,0,0,0,0,0,0,0, 
16:06:25.006,0,0,62,4,0,0,44,59,84,58,0,0,0,0,0,28,0,23,0,92,0,29,0,7,0,0,136,7,19,0,0, 
16:06:25.089,41,109,128,98,46,0,0,0,30,41,0,13,0,0,0,24,0,7,58,87,0,49,11,85,31,22,206,161,148,117,62, 
16:06:25.188,41,81,89,65,20,0,0,0,32,32,0,9,0,0,0,15,0,7,55,78,0,31,5,57,23,19,170,128,105,89,23, 
16:06:25.324,38,101,100,80,29,0,8,7,39,47,0,10,23,0,0,29,31,19,54,75,0,28,0,47,16,11,155,130,91,82,0, 
16:06:25.430,147,135,173,102,59,0,51,10,99,79,0,17,90,5,0,22,39,15,65,77,0,18,0,35,0,7,179,145,88,76,0, 
16:06:25.673,160,138,189,117,68,0,97,21,127,105,0,20,102,4,0,19,54,13,69,47,0,14,0,30,0,6,135,124,84,42,0, 
16:06:25.791,148,127,167,117,68,0,100,0,117,106,21,23,119,0,0,23,74,7,89,44,0,21,0,33,0,1,123,117,86,32,0, 
16:06:25.902,132,116,144,110,63,0,89,0,102,93,31,23,121,0,0,26,86,13,97,59,0,26,0,42,0,3,128,123,86,34,0, 
16:06:26.219,114,105,125,98,49,0,68,3,82,80,44,21,138,0,0,31,93,21,102,67,0,27,0,46,0,3,131,119,77,32,0, 
16:06:26.326,90,87,96,80,7,0,28,31,47,49,72,9,160,0,34,52,102,41,108,92,0,38,0,60,0,7,148,113,79,45,0, 
16:06:26.446,90,87,98,81,5,0,26,32,45,49,70,5,162,0,36,54,104,43,107,96,0,39,0,62,0,13,150,113,83,53,0, 
16:06:26.572,92,90,101,86,13,0,30,35,45,52,74,8,164,0,39,53,103,41,103,95,0,37,0,61,0,14,147,112,83,45,0, 
16:06:26.695,93,92,103,87,9,0,40,38,48,56,77,10,166,0,39,49,101,39,95,90,0,33,0,58,0,14,140,107,81,37,0, 
16:06:26.789,96,92,104,89,13,0,49,40,54,61,79,11,170,0,44,49,102,38,97,89,0,35,0,59,0,12,138,104,79,37,0, 
16:06:26.901,97,93,102,91,12,0,41,41,55,62,80,11,172,0,50,47,101,38,95,87,0,35,0,60,0,13,134,104,80,37,0, 
16:06:27.024,98,92,105,89,19,0,51,42,54,62,83,11,174,0,51,47,100,37,90,84,0,32,0,57,0,14,127,100,76,35,0, 
16:06:27.151,98,94,105,90,18,0,50,42,55,62,84,10,175,0,51,47,99,38,87,84,0,32,0,57,0,11,128,97,78,36,0, 
16:06:27.260,90,93,102,91,12,0,39,40,51,58,82,6,174,0,51,51,100,40,92,86,0,36,0,58,0,11,130,100,79,36,0, 
16:06:27.368,85,89,98,88,1,0,26,39,51,55,81,2,172,0,49,52,101,41,93,88,0,36,0,59,0,12,133,103,82,38,0, 
16:06:27.491,86,88,97,88,1,0,25,40,50,56,80,1,172,0,48,52,101,41,93,88,0,38,0,60,0,14,133,104,83,38,0, 
16:06:27.602,84,89,99,88,17,0,30,41,51,58,80,1,169,0,46,49,97,39,89,84,0,36,0,59,0,14,124,98,79,35,0, 
16:06:27.710,84,90,101,89,22,0,39,43,53,60,80,4,168,0,47,45,95,35,85,80,0,34,0,58,0,12,114,91,75,31,0, 
16:06:27.819,78,91,104,90,35,0,51,45,60,65,77,7,169,0,54,28,90,25,76,59,0,27,0,50,0,10,96,80,72,23,0, 
16:06:27.930,76,92,106,95,44,0,66,51,75,74,99,10,181,0,63,14,89,18,67,44,0,21,0,42,0,10,88,74,66,4,0, 
16:06:28.059,64,86,105,92,38,0,40,45,62,66,87,1,181,0,60,26,96,22,69,59,0,26,0,50,0,4,95,84,73,25,0, 
16:06:28.153,60,79,95,80,35,0,19,36,47,48,70,0,160,0,41,43,110,37,92,82,0,35,0,61,0,5,116,99,81,38,0, 
16:06:28.277,64,79,96,81,38,0,17,38,46,50,45,0,148,0,40,47,112,41,97,87,0,40,1,67,0,11,124,106,85,53,0, 
16:06:28.383,69,81,99,84,42,0,17,38,48,54,32,4,145,0,41,49,114,40,95,88,0,40,0,68,0,15,127,109,87,57,0, 
16:06:28.495,72,83,101,88,43,0,17,39,48,56,35,8,148,0,44,48,111,39,91,87,0,40,0,68,0,15,122,108,86,52,0, 
16:06:28.616,71,83,103,91,43,0,24,41,52,60,37,11,148,0,47,46,107,39,84,85,0,38,0,67,0,15,115,104,85,46,0, 
16:06:28.743,73,84,105,92,44,0,33,43,56,64,44,10,152,0,51,44,102,36,76,78,0,35,0,62,0,16,109,100,82,37,0, 
16:06:28.851,77,86,107,94,47,0,46,46,62,67,51,11,157,0,56,41,103,34,79,74,0,34,0,60,0,11,109,98,80,35,0, 
16:06:28.963,73,84,103,97,47,0,37,46,61,67,56,12,160,0,57,36,101,30,77,69,0,34,0,61,0,10,107,95,81,37,0, 
16:06:29.070,74,84,104,95,48,0,35,46,60,67,57,11,161,0,59,37,99,32,79,71,0,35,0,64,0,11,110,97,84,39,0, 
16:06:29.196,78,85,106,96,49,0,39,48,62,69,59,11,162,0,60,38,99,33,79,71,0,36,0,64,0,12,110,97,84,39,0, 
16:06:29.305,78,86,106,95,50,0,42,48,62,69,59,12,163,0,61,38,99,33,79,71,0,37,0,65,0,12,112,98,85,40,0, 
16:06:29.413,79,87,107,95,51,0,43,48,63,69,60,11,163,0,62,38,99,33,79,71,0,37,0,65,0,12,113,98,85,41,0, 
16:06:29.526,80,87,108,96,51,0,44,48,64,70,61,11,163,0,62,39,99,33,79,71,0,37,0,65,0,12,112,98,86,41,0, 
16:06:29.650,80,87,108,97,52,0,45,48,64,70,62,11,163,0,63,39,99,32,79,71,0,37,0,65,0,12,112,98,86,41,0, 
16:06:29.759,81,87,109,97,52,0,45,48,65,71,62,12,164,0,63,39,99,32,79,71,0,37,0,66,0,13,113,99,86,41,0, 
16:06:29.868,81,88,110,98,53,0,46,49,64,71,63,12,164,0,63,39,99,32,79,71,0,38,0,66,0,13,113,99,87,41,0, 
16:06:29.991,81,88,110,99,53,0,46,49,64,71,63,12,164,0,63,40,99,31,79,71,0,38,0,66,0,13,113,99,87,42,0, 
16:06:30.102,81,89,111,99,54,0,46,49,65,71,63,12,164,0,63,40,99,31,79,71,0,38,0,66,0,13,113,100,87,41,0, 
16:06:30.226,81,89,111,99,54,0,47,49,65,71,63,12,165,0,64,40,99,31,79,71,0,38,0,66,0,13,114,99,87,41,0, 
16:06:30.319,81,89,111,99,54,0,47,49,66,72,63,12,165,0,64,40,99,31,79,71,0,38,0,66,0,13,114,100,88,41,0, 
16:06:30.445,82,89,111,100,54,0,47,49,65,72,63,12,165,0,64,40,99,31,79,71,0,38,0,67,0,13,114,100,88,41,0, 
16:06:30.557,82,89,111,100,55,0,47,49,65,72,64,12,165,0,64,41,99,32,79,71,0,38,0,67,0,13,114,100,88,41,0, 
16:06:30.663,82,89,112,100,55,0,46,49,65,72,63,12,166,0,65,41,99,32,79,71,0,38,0,67,0,13,114,100,88,41,0, 
16:06:30.789,81,88,111,99,53,0,45,49,64,72,63,12,166,0,64,41,99,32,80,71,0,38,0,67,0,13,113,100,89,42,0, 
16:06:30.901,81,89,112,99,55,0,43,49,65,72,63,12,166,0,65,42,99,33,80,72,0,38,0,67,0,13,113,101,89,42,0, 
16:06:31.008,83,89,113,100,55,0,44,49,65,73,63,12,166,0,65,43,99,33,81,73,0,38,0,67,0,13,114,101,89,42,0, 
16:06:31.136,83,89,113,100,56,0,45,50,66,73,63,12,166,0,65,43,100,33,81,73,0,38,0,68,0,13,114,101,89,42,0, 
16:06:31.244,82,89,113,101,56,0,46,50,65,73,64,13,166,0,65,43,99,34,80,73,0,38,0,67,0,14,114,101,89,42,0, 
