time, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31 
18:38:28.534,0,33,0,9,82,0,90,63,119,63,0,111,8,79,0,31,0,52,0,189,0,137,90,53,82,0,86,19,67,94,0, 
18:38:28.642,0,36,0,17,84,0,93,66,122,66,0,113,11,82,0,33,0,55,0,190,0,136,90,55,80,0,85,19,63,92,0, 
18:38:28.767,0,38,0,23,86,0,95,69,125,67,0,116,13,84,0,33,0,56,0,186,0,135,91,53,78,0,78,19,62,88,0, 
18:38:28.880,0,40,0,30,87,0,97,69,126,68,0,122,15,85,0,34,0,54,0,181,0,136,91,51,76,0,75,19,60,87,0, 
18:38:28.988,0,43,0,33,90,0,100,72,128,71,0,123,17,90,0,35,0,56,0,183,0,137,92,51,75,0,78,18,61,88,0, 
18:38:29.098,0,44,0,36,91,0,102,75,130,71,0,124,17,92,0,36,0,59,0,185,0,139,93,54,75,0,79,18,62,88,0, 
18:38:29.205,0,44,0,38,92,0,102,75,131,71,0,124,17,93,0,35,0,57,0,183,0,139,93,54,74,0,80,18,63,88,0, 
18:38:29.318,0,45,3,39,89,0,104,77,129,71,0,125,18,93,0,36,0,55,0,174,0,134,89,52,73,0,73,17,55,71,0, 
18:38:29.441,0,44,3,40,90,0,106,78,130,72,0,124,18,93,0,36,0,54,0,175,0,132,85,59,72,0,73,17,55,71,0, 
18:38:29.584,0,44,1,40,91,0,105,76,130,71,0,123,17,92,0,36,0,55,0,174,0,132,84,65,73,0,74,18,56,75,0, 
18:38:29.676,0,44,4,40,87,0,106,79,129,73,0,126,19,94,0,36,0,56,0,172,0,129,85,65,74,0,72,17,52,60,0, 
18:38:29.768,0,46,5,40,86,0,106,79,128,72,0,124,19,94,0,36,0,52,0,166,0,126,84,66,73,0,68,16,49,59,0, 
18:38:29.891,0,45,3,38,85,0,107,79,129,72,0,124,18,95,0,36,0,53,0,168,0,128,84,68,73,0,68,16,49,61,0, 
18:38:30.021,0,46,3,40,86,0,110,80,129,71,0,126,18,96,0,36,0,52,0,170,0,129,85,71,74,0,70,17,49,62,0, 
18:38:30.127,0,45,3,39,87,0,110,80,131,72,0,125,19,94,0,36,0,53,0,171,0,128,85,71,74,0,70,17,48,62,0, 
18:38:30.236,0,45,4,40,87,0,110,81,131,71,0,126,18,95,0,36,0,51,0,169,0,129,85,73,74,0,70,17,50,61,0, 
18:38:30.346,0,45,3,40,87,0,110,81,130,71,0,126,18,95,0,36,0,52,0,168,0,129,85,75,75,0,70,17,50,63,0, 
18:38:30.471,0,43,2,39,86,0,106,78,127,70,0,123,18,94,0,35,0,51,0,163,0,127,84,73,74,0,70,17,50,65,0, 
18:38:30.579,0,42,1,38,85,0,101,77,126,69,0,123,15,93,0,34,0,49,0,159,0,127,84,74,74,0,70,17,50,66,0, 
18:38:30.689,0,44,0,39,88,0,107,78,131,70,0,124,14,93,0,35,0,51,0,170,0,131,86,75,76,0,73,18,53,74,0, 
18:38:30.799,0,45,0,39,89,0,107,77,133,69,0,120,15,90,0,34,0,54,0,172,0,131,85,76,76,0,75,18,55,77,0, 
18:38:30.927,0,47,0,42,89,0,107,76,132,69,0,119,15,89,0,35,0,57,0,173,0,131,84,76,75,0,77,18,56,79,0, 
18:38:31.035,0,46,0,41,89,0,108,77,132,69,0,121,15,89,0,35,0,57,0,171,0,132,85,75,73,0,76,19,55,77,0, 
18:38:31.145,0,46,1,42,88,0,108,77,131,66,0,121,15,87,0,33,0,51,0,162,0,131,85,71,73,0,72,18,54,74,0, 
18:38:31.287,0,46,5,42,87,0,107,76,128,61,0,121,16,86,0,35,0,45,0,145,0,123,86,68,70,0,68,18,52,69,0, 
18:38:31.377,0,47,7,43,87,0,107,77,127,59,0,123,18,88,0,34,0,42,0,136,0,120,85,64,66,0,66,18,51,65,0, 
18:38:31.471,0,48,9,43,87,0,109,77,125,55,0,122,20,89,0,33,0,35,0,123,0,116,84,59,63,0,65,18,50,63,0, 
18:38:31.598,0,49,9,45,88,0,111,78,123,52,0,119,21,91,0,33,0,22,0,111,0,110,83,54,55,0,63,17,48,58,0, 
18:38:31.721,0,48,8,46,89,0,111,79,123,52,0,116,19,95,0,35,0,19,0,108,0,108,83,56,53,0,65,17,48,59,0, 
18:38:31.829,0,47,6,46,89,0,108,80,121,52,0,113,18,96,0,35,0,19,0,104,0,107,83,58,51,0,66,17,48,61,0, 
18:38:31.940,0,48,6,46,90,0,110,81,123,52,0,112,18,97,0,36,0,23,0,106,0,107,83,59,50,0,67,18,48,63,0, 
18:38:32.051,0,49,7,46,90,0,110,82,124,53,0,113,17,97,0,36,0,25,0,109,0,107,82,60,49,0,68,18,48,63,0, 
18:38:32.176,0,48,6,46,90,0,110,82,124,54,0,113,18,99,0,37,0,25,0,109,0,107,83,60,49,0,69,18,48,63,0, 
18:38:32.284,0,49,6,47,90,0,112,83,125,54,0,114,18,100,0,37,0,24,0,108,0,107,82,59,47,0,69,17,47,64,0, 
18:38:32.392,0,49,7,47,91,0,112,83,126,55,0,114,18,101,0,38,0,24,0,108,0,107,82,60,45,0,69,17,47,64,0, 
18:38:32.501,0,50,6,47,91,0,113,83,126,55,0,115,18,101,0,38,0,24,0,107,0,107,82,61,45,0,70,17,48,64,0, 
18:38:32.630,0,50,6,48,91,0,113,83,126,56,0,115,19,102,0,38,0,25,0,109,0,107,83,61,45,0,70,18,48,65,0, 
18:38:32.737,0,50,6,47,92,0,113,83,127,56,0,115,19,103,0,39,0,24,0,109,0,107,83,62,45,0,70,17,48,65,0, 
18:38:32.847,0,51,6,48,92,0,113,84,127,56,0,116,18,104,0,38,0,25,0,110,0,108,83,62,45,0,70,18,48,65,0, 
18:38:32.971,0,51,5,48,92,0,113,84,127,57,0,115,19,104,0,38,0,25,0,111,0,108,83,63,45,0,70,17,49,65,0, 
18:38:33.082,0,51,5,48,92,0,113,84,127,58,0,116,18,104,0,38,0,25,0,111,0,108,83,63,45,0,70,16,49,66,0, 
18:38:33.175,0,51,6,48,92,0,114,84,127,58,0,116,19,104,0,38,0,24,0,111,0,108,83,62,45,0,69,18,49,66,0, 
18:38:33.301,0,51,5,48,93,0,114,84,127,57,0,116,18,104,0,38,0,24,0,111,0,108,83,63,45,0,70,17,49,66,0, 
18:38:33.423,0,52,5,48,93,0,113,84,127,58,0,116,18,104,0,39,0,24,0,112,0,109,83,63,45,0,70,18,49,65,0, 
