time, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31 
00:05:54.164,0,55,26,53,18,23,130,30,64,73,136,60,150,53,26,9,0,26,128,100,153,87,91,125,119,20,98,62,90,77,30, 
00:05:54.293,0,55,26,54,19,22,130,31,62,72,137,62,150,54,28,9,0,27,127,103,150,87,91,126,120,20,103,62,92,79,34, 
00:05:54.418,0,54,26,56,21,24,131,31,63,72,138,65,152,54,27,6,0,25,123,101,145,86,88,122,115,19,104,61,91,81,32, 
00:05:54.524,0,53,26,57,23,26,136,32,65,77,139,65,152,54,28,6,0,25,124,104,145,86,89,123,115,21,106,58,91,81,34, 
00:05:54.633,0,53,27,57,24,20,136,31,65,77,140,66,153,56,29,7,0,26,125,104,147,87,88,123,116,23,107,60,91,82,35, 
00:05:54.745,0,54,29,58,25,24,138,32,66,78,141,68,153,57,29,8,0,27,126,107,148,88,90,124,117,23,110,64,93,82,41, 
00:05:54.852,0,54,28,58,26,22,137,32,65,79,141,69,154,57,29,8,0,27,127,106,148,88,89,124,118,24,110,63,93,83,42, 
00:05:54.978,0,55,29,58,26,25,139,32,66,80,142,69,155,58,30,8,0,27,126,107,148,88,89,123,116,22,111,64,92,83,36, 
00:05:55.099,0,54,31,59,26,27,140,33,66,82,142,69,155,58,30,8,0,27,128,108,148,89,89,123,117,24,111,65,93,83,37, 
00:05:55.211,0,55,30,59,25,26,139,33,66,83,142,71,155,59,30,8,0,26,127,106,148,88,89,122,116,24,110,63,93,83,37, 
