time, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 
23:27:00.550,0,0,0,0,0,0,0,0,0,38,0,0,50,33,82, 
23:27:00.658,0,0,0,0,0,0,0,0,0,67,0,0,65,28,75, 
23:27:00.753,0,0,0,0,0,0,0,0,0,74,0,0,67,19,60, 
23:27:00.854,0,0,0,0,0,0,0,0,22,86,0,0,67,15,54, 
23:27:00.964,0,0,0,0,0,0,0,0,33,88,0,0,66,9,47, 
23:27:01.073,0,0,0,0,0,0,0,0,31,85,0,0,64,6,49, 
23:27:01.181,0,0,0,0,0,0,0,0,22,81,0,0,64,5,50, 
23:27:01.289,0,0,0,0,0,0,0,0,0,70,0,0,62,2,36, 
23:27:01.402,0,0,0,0,0,0,0,0,0,67,0,0,58,0,3, 
23:27:01.492,0,0,0,0,0,0,0,0,22,75,0,0,56,0,0, 
23:27:01.587,0,0,0,0,0,0,0,0,29,76,0,0,54,0,1, 
23:27:01.695,0,0,0,0,0,0,0,0,31,67,0,0,52,0,23, 
23:27:01.805,0,0,0,0,0,0,0,0,31,63,0,0,48,0,20, 
23:27:01.915,0,0,0,0,0,0,0,0,38,64,0,0,39,0,8, 
23:27:02.033,0,0,0,0,0,0,0,0,35,71,0,0,29,0,1, 
23:27:02.145,0,0,0,0,0,0,0,0,31,71,0,0,24,0,0, 
23:27:02.226,0,0,0,0,0,0,0,0,30,71,0,0,21,0,0, 
23:27:02.364,0,0,0,0,0,0,0,0,30,83,0,0,23,0,1, 
23:27:02.447,0,0,0,0,0,0,0,0,33,89,0,0,28,0,2, 
23:27:02.554,0,0,0,0,0,0,0,0,30,81,0,0,36,0,10, 
23:27:02.667,0,0,0,0,0,0,0,0,30,79,0,0,41,0,14, 
23:27:02.773,0,0,0,0,0,0,0,0,30,63,0,0,42,0,13, 
23:27:02.882,0,0,0,0,0,0,0,0,35,66,0,0,40,0,6, 
23:27:02.977,0,0,0,0,0,0,0,0,33,58,0,0,36,0,4, 
23:27:03.087,0,0,0,0,0,0,0,0,36,57,0,0,34,0,2, 
23:27:03.196,0,0,0,0,0,0,0,0,32,56,0,0,23,0,0, 
23:27:03.288,0,0,0,0,0,0,0,0,29,53,0,0,18,0,0, 
23:27:03.400,0,0,0,0,0,0,0,0,27,53,0,0,21,0,0, 
23:27:03.508,0,0,0,0,0,0,0,0,26,55,0,0,20,0,0, 
23:27:03.617,0,0,0,0,0,0,0,0,17,49,0,0,16,0,0, 
23:27:03.721,0,0,0,0,0,0,0,0,15,41,0,0,15,0,0, 
23:27:03.850,0,0,0,0,0,0,0,0,20,43,0,0,14,0,0, 
23:27:03.955,0,0,0,0,0,0,0,0,25,43,0,0,15,0,0, 
23:27:04.042,0,0,0,0,0,0,0,0,29,46,0,0,17,0,0, 
23:27:04.150,0,0,0,0,0,0,0,0,28,46,0,0,13,0,0, 
23:27:04.258,0,0,0,0,0,0,0,0,26,46,0,0,10,0,0, 
23:27:04.369,0,0,0,0,0,0,0,0,20,39,0,0,14,0,0, 
23:27:04.461,0,0,0,0,0,0,0,0,11,34,0,0,24,0,0, 
23:27:04.571,0,0,0,0,0,0,0,0,3,32,0,0,29,0,0, 
23:27:04.682,0,0,0,0,0,0,0,0,14,34,0,0,24,0,0, 
23:27:04.789,0,0,0,0,0,0,0,0,18,34,0,0,21,0,0, 
23:27:04.884,0,0,0,0,0,0,0,0,0,33,0,0,22,0,0, 
23:27:04.992,0,0,0,0,0,0,0,0,0,32,0,0,20,0,0, 
23:27:05.100,0,0,0,0,0,0,0,0,0,33,0,0,20,0,0, 
23:27:05.210,0,0,0,0,0,0,0,0,0,28,0,0,20,0,0, 
23:27:05.312,0,0,0,0,0,0,0,0,0,26,0,0,17,0,0, 
23:27:05.424,0,0,0,0,0,0,0,0,0,28,0,0,16,0,0, 
23:27:05.536,0,0,0,0,0,0,0,0,0,27,0,0,17,0,0, 
23:27:05.633,0,0,0,0,0,0,0,0,0,29,0,0,17,0,0, 
23:27:05.743,0,0,0,0,0,0,0,0,0,32,0,0,13,0,0, 
