time, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 
23:32:09.060,0,0,0,0,0,0,0,0,0,42,0,0,53,19,22, 
23:32:09.164,0,0,0,0,0,0,0,0,0,47,0,0,53,14,18, 
23:32:09.277,0,0,0,0,0,0,0,0,0,56,0,0,48,10,19, 
23:32:09.391,0,0,0,0,0,0,0,0,0,57,0,0,46,9,13, 
23:32:09.505,0,0,0,0,0,0,0,0,0,54,0,0,35,0,0, 
23:32:09.585,0,0,0,0,0,0,0,0,40,72,0,0,44,0,3, 
23:32:09.696,0,0,0,0,0,0,0,0,43,83,0,0,44,0,4, 
23:32:09.809,0,0,0,0,0,0,0,0,45,90,0,0,44,0,4, 
23:32:09.916,0,0,0,0,0,0,0,0,45,95,0,0,47,3,7, 
23:32:10.007,0,0,0,0,0,0,0,0,33,64,0,0,49,7,8, 
23:32:10.117,0,0,0,0,0,0,0,0,36,65,0,0,61,5,8, 
23:32:10.227,0,0,0,0,0,0,0,0,34,66,0,0,61,1,6, 
23:32:10.337,0,0,0,0,0,0,0,0,24,65,0,0,84,18,16, 
23:32:10.445,0,0,0,0,0,0,0,0,10,57,0,0,87,20,18, 
23:32:10.538,0,0,0,0,0,0,0,0,16,59,0,0,85,11,13, 
23:32:10.651,0,0,0,0,0,0,0,0,10,58,0,0,75,3,12, 
23:32:10.758,0,0,0,0,0,0,0,0,9,58,0,0,79,14,17, 
23:32:10.868,0,0,0,0,0,0,0,0,15,70,0,33,80,13,16, 
23:32:10.985,0,0,0,0,0,0,0,0,26,77,0,49,90,14,17, 
23:32:11.073,0,0,0,0,0,0,0,0,32,78,0,56,101,10,18, 
23:32:11.182,0,0,0,0,0,0,0,1,38,82,0,67,105,2,15, 
23:32:11.292,0,0,0,0,0,0,0,1,41,95,0,50,93,0,15, 
23:32:11.383,0,0,0,0,0,0,0,0,44,106,0,38,80,1,17, 
23:32:11.510,0,0,0,0,0,0,0,0,46,108,0,16,60,0,13, 
23:32:11.602,0,0,0,0,0,0,0,1,45,143,0,8,44,0,8, 
23:32:11.711,0,0,0,0,0,0,0,0,41,147,0,7,19,0,7, 
23:32:11.806,0,0,0,0,0,0,0,0,38,140,0,2,17,0,3, 
23:32:11.930,0,0,0,0,0,0,0,0,34,133,0,0,14,0,6, 
23:32:12.023,0,0,0,0,0,0,0,0,41,136,0,8,37,0,7, 
23:32:12.133,0,0,0,0,0,0,0,0,44,135,0,15,60,0,12, 
23:32:12.248,0,0,0,0,0,0,0,0,45,133,0,24,68,0,15, 
23:32:12.360,0,0,0,0,0,0,0,0,42,127,0,27,70,0,17, 
23:32:12.466,0,0,0,0,0,0,0,0,47,133,0,39,70,0,20, 
23:32:12.579,0,0,0,0,0,0,0,0,48,134,0,36,67,0,27, 
23:32:12.689,0,0,0,0,0,0,0,0,47,131,0,36,72,0,27, 
23:32:12.788,0,0,0,0,0,0,0,1,46,123,0,30,71,0,27, 
23:32:12.882,0,0,0,0,0,0,0,1,47,127,0,30,64,0,23, 
23:32:12.996,0,0,0,0,0,0,0,1,49,130,0,36,59,16,23, 
23:32:13.087,0,0,0,0,0,0,0,1,41,119,0,27,40,3,16, 
23:32:13.215,0,0,0,0,0,0,0,1,36,115,0,33,50,8,13, 
23:32:13.321,0,0,0,0,0,0,0,0,34,111,0,41,60,16,16, 
23:32:13.415,0,0,0,0,0,0,0,0,35,112,0,47,62,19,18, 
23:32:13.523,0,0,0,0,0,0,0,0,35,114,0,56,64,21,19, 
23:32:13.618,0,0,0,0,0,0,0,0,36,115,0,57,62,22,20, 
23:32:13.728,0,0,0,0,0,0,0,0,35,114,0,58,62,23,20, 
23:32:13.841,0,0,0,0,0,0,0,0,34,111,0,62,64,24,19, 
23:32:13.955,0,0,0,0,0,0,0,0,35,111,0,65,68,29,20, 
23:32:14.040,0,0,0,0,0,0,0,0,36,113,0,66,67,31,22, 
23:32:14.150,0,0,0,0,0,0,0,0,35,112,0,64,64,31,22, 
23:32:14.260,0,0,0,0,0,0,0,0,36,113,0,62,61,30,19, 
