time, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31 
16:40:42.743,0,1,13,21,48,0,111,78,137,113,252,55,293,40,155,28,65,55,196,76,180,47,46,75,19,0,28,0,0,0,0, 
16:40:42.821,0,0,11,7,27,0,83,65,122,92,233,64,277,48,139,36,55,57,193,79,177,53,57,81,22,3,0,0,0,0,0, 
16:40:42.964,0,0,8,0,4,0,54,50,95,79,182,60,230,45,81,38,42,64,207,88,194,59,63,85,36,17,0,0,0,0,0, 
16:40:43.075,0,2,7,0,0,0,34,44,73,68,144,60,184,50,60,48,26,69,213,97,200,69,76,95,56,31,0,0,0,5,0, 
16:40:43.185,0,0,2,0,0,1,26,40,66,71,132,68,172,59,57,37,17,64,214,91,200,69,82,99,56,33,0,0,0,0,0, 
16:40:43.289,0,0,0,0,0,3,21,39,67,74,132,76,174,62,57,38,31,66,223,92,213,70,85,104,57,32,0,0,0,0,0, 
16:40:43.399,0,0,0,0,0,0,18,39,72,78,131,81,170,64,55,40,45,71,235,97,224,73,89,109,63,34,0,0,0,0,0, 
16:40:43.512,0,0,0,0,0,2,12,39,69,77,131,78,170,64,57,40,66,68,245,94,235,71,90,109,62,30,0,0,0,0,0, 
16:40:43.635,0,0,0,0,0,2,12,39,69,75,134,79,174,71,60,41,79,66,253,87,242,69,90,110,63,34,0,0,0,0,0, 
16:40:43.744,0,0,0,0,0,8,11,38,69,77,130,81,172,76,61,42,85,69,259,87,253,69,89,112,67,37,0,0,0,0,0, 
16:40:43.868,0,0,0,0,0,10,12,39,80,84,129,82,172,76,57,44,96,75,269,89,266,70,89,112,66,37,0,0,0,0,0, 
16:40:43.980,0,0,0,0,0,13,13,42,80,88,128,87,172,78,58,47,97,78,269,94,261,72,89,112,65,33,0,0,0,0,0, 
16:40:44.086,0,0,0,0,0,11,13,44,81,88,131,91,172,82,59,48,97,79,269,99,259,72,90,113,63,33,0,0,0,0,0, 
16:40:44.198,0,0,0,0,0,4,14,44,88,93,134,93,172,82,59,55,103,85,272,100,257,68,87,111,56,27,0,0,0,0,0, 
16:40:44.305,0,0,0,0,0,0,15,44,91,96,138,97,173,84,60,60,102,89,273,105,258,71,88,113,59,28,0,0,0,0,0, 
16:40:44.432,0,0,0,0,0,3,13,45,87,95,134,97,171,85,58,58,102,87,270,105,256,74,89,112,61,31,0,0,0,0,0, 
16:40:44.542,0,0,0,0,0,9,15,46,89,96,137,94,171,83,57,59,108,89,279,109,271,72,86,109,55,23,0,0,0,0,0, 
16:40:44.651,0,0,0,0,0,17,15,46,93,98,136,90,170,79,53,60,115,91,288,110,280,72,83,107,44,18,0,0,0,0,0, 
16:40:44.777,0,0,0,0,0,17,15,47,94,99,131,93,169,80,51,60,116,91,289,113,280,74,86,110,47,25,0,0,0,0,0, 
16:40:44.888,0,0,0,0,0,17,14,47,94,101,128,95,168,79,53,63,116,93,290,116,282,75,87,112,51,28,0,0,0,0,0, 
16:40:44.996,0,0,0,0,0,13,15,48,96,102,127,96,168,80,52,68,129,96,291,118,283,78,90,113,59,32,0,0,0,0,0, 
16:40:45.104,0,0,0,0,0,13,14,47,94,102,125,98,168,82,53,68,129,96,289,119,277,79,92,115,60,30,0,0,0,0,0, 
16:40:45.213,0,0,0,0,0,7,16,48,97,103,132,100,170,85,53,70,135,99,289,120,277,79,93,117,63,33,0,0,0,0,0, 
16:40:45.338,0,0,0,0,0,7,16,48,98,103,136,101,171,87,54,72,133,99,289,121,276,80,93,118,63,34,0,0,0,0,0, 
16:40:45.448,0,0,0,0,0,10,15,48,96,103,131,101,170,86,55,72,130,100,290,123,279,83,94,117,67,35,0,0,0,0,0, 
16:40:45.573,0,0,0,0,0,13,14,47,94,102,125,98,167,82,54,73,111,100,287,122,276,83,95,117,69,35,0,0,0,0,0, 
16:40:45.679,0,0,0,0,0,10,14,47,93,102,124,96,165,82,54,74,98,101,278,124,263,83,96,118,73,35,0,0,0,0,0, 
16:40:45.807,0,0,0,0,0,8,15,48,94,102,127,97,166,83,55,75,91,101,273,126,259,85,96,118,75,36,0,0,0,0,0, 
16:40:45.912,0,0,0,0,0,5,15,48,95,103,128,98,167,83,55,76,83,102,267,126,258,86,96,119,76,37,0,0,0,0,0, 
16:40:46.026,0,0,0,0,0,2,14,46,93,101,131,96,169,84,55,75,83,100,265,124,254,86,96,118,76,35,0,0,0,0,0, 
16:40:46.118,0,0,0,0,0,0,15,47,93,101,136,97,171,88,55,77,87,101,265,127,247,87,97,119,77,36,0,0,0,0,0, 
16:40:46.257,0,0,0,0,0,0,16,47,92,102,144,96,176,90,56,75,88,97,266,121,247,86,98,119,77,36,0,0,0,0,0, 
16:40:46.366,0,0,0,0,0,0,16,48,95,101,150,97,180,91,59,72,88,95,267,118,251,85,100,121,80,39,0,0,0,0,0, 
16:40:46.476,0,0,0,0,0,0,16,48,92,100,157,96,184,91,62,68,82,91,261,114,246,84,99,118,77,33,0,0,0,0,0, 
16:40:46.587,0,0,0,0,0,0,17,49,94,101,170,98,196,93,65,67,82,87,256,112,239,83,99,118,78,33,0,0,0,0,0, 
16:40:46.694,0,0,0,0,0,0,17,49,96,101,183,99,212,96,68,66,79,83,249,109,226,80,99,114,71,29,0,0,0,0,0, 
16:40:46.821,0,0,0,0,0,0,23,51,98,101,191,101,220,100,71,66,80,79,245,107,220,79,99,114,71,31,0,0,0,0,0, 
16:40:46.929,0,0,0,0,0,0,26,50,98,98,196,99,225,103,72,65,74,77,233,103,203,78,97,108,61,25,0,0,0,0,0, 
16:40:47.040,0,0,0,0,0,0,34,53,100,100,203,101,231,108,74,71,76,80,226,102,194,78,94,104,49,18,0,0,0,0,0, 
16:40:47.167,0,0,0,0,0,0,51,55,104,103,211,105,239,111,76,74,76,82,224,101,190,78,93,103,46,17,0,0,0,0,0, 
