time, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 
13:36:47.295,0,0,0,0,28,32,0,0,17,90,0,0,37,21,0, 
13:36:47.404,0,0,0,0,11,24,0,0,0,68,0,0,27,9,0, 
13:36:47.497,0,0,0,0,3,15,0,0,0,54,0,0,18,1,0, 
13:36:47.607,0,0,0,0,6,14,0,0,0,55,0,0,24,2,0, 
13:36:47.715,0,0,0,0,8,10,0,0,0,65,0,0,34,10,0, 
13:36:47.830,0,0,0,0,15,12,0,0,0,73,0,0,38,15,0, 
13:36:47.934,0,0,0,0,21,18,0,0,0,76,0,0,39,16,0, 
13:36:48.048,0,0,0,0,19,16,0,0,0,75,0,0,37,12,0, 
13:36:48.136,0,0,0,0,16,16,0,0,0,71,0,0,34,10,0, 
13:36:48.245,0,0,0,0,16,17,0,0,0,65,0,0,29,6,0, 
13:36:48.358,0,0,0,0,13,16,0,0,0,63,0,0,28,3,0, 
13:36:48.467,0,0,0,0,13,15,0,0,0,65,0,0,30,4,0, 
13:36:48.575,0,0,0,0,15,16,0,0,0,66,0,0,31,4,0, 
13:36:48.670,0,0,0,0,14,17,0,0,0,65,0,0,31,5,0, 
13:36:48.778,0,0,0,0,14,16,0,0,0,63,0,0,30,4,0, 
13:36:48.888,0,0,0,0,13,16,0,0,0,61,0,0,30,3,0, 
13:36:48.999,0,0,0,0,12,15,0,0,0,62,0,0,32,5,0, 
13:36:49.106,0,0,0,0,10,12,0,0,0,62,0,0,33,7,0, 
13:36:49.208,0,0,0,0,8,12,0,0,0,63,0,0,32,8,0, 
13:36:49.310,0,0,0,0,6,12,0,0,0,61,0,0,33,7,0, 
