time, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31 
16:57:51.774,0,64,99,115,100,0,0,23,46,47,0,58,0,7,0,0,0,22,0,85,0,28,27,89,39,29,122,134,154,148,70, 
16:57:51.881,0,66,100,115,100,0,0,24,45,48,0,59,0,7,0,0,0,22,0,86,0,29,28,91,40,28,123,134,154,148,71, 
16:57:52.006,0,67,102,116,101,0,0,25,46,48,0,59,0,7,0,0,0,23,0,87,0,29,28,91,40,29,123,135,154,149,71, 
16:57:52.119,0,66,101,117,102,0,0,25,46,49,0,58,0,8,0,0,0,22,0,86,0,27,26,90,39,27,122,133,153,148,70, 
16:57:52.225,0,67,99,117,103,0,0,28,45,52,0,59,0,10,0,0,0,20,0,86,0,27,26,88,38,26,122,131,153,148,53, 
16:57:52.334,0,66,102,119,102,0,0,29,47,53,0,60,0,10,0,0,0,17,0,85,0,27,25,87,34,26,120,128,151,146,51, 
16:57:52.460,0,68,95,117,104,0,0,30,47,53,0,60,0,12,0,0,0,18,0,81,0,28,28,88,36,26,120,128,154,146,65, 
16:57:52.586,0,70,96,118,105,0,0,30,47,54,0,61,0,11,0,0,0,18,0,83,0,29,27,89,37,28,120,128,155,148,67, 
16:57:52.695,0,70,99,119,104,0,0,30,49,55,0,61,0,12,0,0,0,19,0,85,0,29,28,89,38,27,121,130,155,149,68, 
16:57:52.814,0,70,100,119,105,0,0,31,50,55,0,62,0,12,0,0,0,20,0,87,0,30,28,89,38,29,122,130,155,149,68, 
