time, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 
14:04:44.815,0,0,0,0,11,49,39,48,0,40,0,0,0,0,0, 
14:04:44.921,2,0,5,0,15,53,46,54,0,40,0,0,0,0,0, 
14:04:45.023,4,0,4,0,16,54,39,58,0,40,0,0,0,0,0, 
14:04:45.133,3,0,3,0,5,47,33,46,0,36,0,0,0,0,0, 
14:04:45.243,7,0,15,0,4,49,34,45,0,35,0,0,0,0,0, 
14:04:45.338,8,0,7,0,5,48,31,46,0,36,0,0,0,0,0, 
14:04:45.447,6,0,3,0,5,47,32,47,0,38,0,0,0,0,0, 
14:04:45.555,7,0,4,0,4,47,34,49,0,40,0,0,0,0,0, 
14:04:45.666,7,0,6,0,4,44,34,48,0,40,0,0,0,0,0, 
14:04:45.773,8,0,6,0,5,46,35,47,0,40,0,0,0,0,0, 
14:04:45.867,10,0,7,0,5,44,35,44,0,39,0,0,0,0,0, 
14:04:45.959,10,0,8,0,6,44,34,44,0,39,0,0,0,0,0, 
14:04:46.089,11,0,7,0,7,44,35,44,0,39,0,0,0,0,0, 
14:04:46.183,10,0,6,0,7,44,35,44,0,40,0,0,0,0,0, 
14:04:46.291,9,0,5,0,7,43,34,44,0,39,0,0,0,0,0, 
14:04:46.400,9,0,5,0,6,42,32,44,0,39,0,0,0,0,0, 
14:04:46.518,9,0,3,0,6,41,32,45,0,40,0,0,0,0,0, 
14:04:46.602,9,0,2,0,6,40,33,45,0,38,0,0,0,0,0, 
14:04:46.727,9,0,2,0,6,40,32,45,0,39,0,0,0,0,0, 
14:04:46.821,8,0,1,0,4,40,31,45,0,38,0,0,0,0,0, 
14:04:46.930,8,0,1,0,4,38,32,45,0,38,0,0,0,0,0, 
14:04:47.041,7,0,2,0,5,38,32,46,0,37,0,0,0,0,0, 
14:04:47.148,8,0,2,0,6,38,32,45,0,38,0,0,0,0,0, 
14:04:47.262,9,0,2,0,7,38,32,45,0,37,0,0,0,0,0, 
14:04:47.367,8,0,2,0,9,38,32,45,0,37,0,0,0,0,0, 
14:04:47.477,8,0,2,0,10,37,31,44,0,37,0,0,0,0,0, 
14:04:47.572,8,0,2,0,11,36,30,41,0,36,0,0,0,0,0, 
14:04:47.664,8,0,2,0,12,36,30,39,0,36,0,0,0,0,0, 
14:04:47.781,9,0,2,0,16,37,31,41,0,37,0,0,0,0,0, 
14:04:47.884,9,0,2,0,18,37,33,41,0,36,0,0,0,0,0, 
14:04:47.993,9,0,2,0,19,37,32,41,0,35,0,0,0,0,0, 
14:04:48.110,9,0,2,0,19,37,32,41,0,35,0,0,0,0,0, 
14:04:48.217,9,0,2,0,17,36,30,36,0,34,0,0,0,0,0, 
14:04:48.306,9,0,2,0,16,35,30,34,0,34,0,0,0,0,0, 
14:04:48.415,9,0,2,0,16,35,30,33,0,34,0,0,0,0,0, 
14:04:48.522,9,0,2,0,16,35,30,34,0,33,0,0,0,0,0, 
14:04:48.633,9,0,2,0,15,36,30,35,0,34,0,0,0,0,0, 
14:04:48.744,9,0,2,0,15,36,30,34,0,34,0,0,0,0,0, 
14:04:48.853,8,0,1,0,14,35,29,33,0,34,0,0,0,0,0, 
14:04:48.963,8,0,1,0,13,35,29,33,0,34,0,0,0,0,0, 
14:04:49.055,8,0,1,0,12,35,28,33,0,33,0,0,0,0,0, 
14:04:49.164,8,0,1,0,12,35,28,32,0,33,0,0,0,0,0, 
14:04:49.275,8,0,1,0,11,34,28,32,0,33,0,0,0,0,0, 
14:04:49.375,8,0,1,0,11,34,27,32,0,34,0,0,0,0,0, 
14:04:49.477,8,0,1,0,11,34,28,31,0,33,0,0,0,0,0, 
14:04:49.594,7,0,1,0,11,34,28,31,0,33,0,0,0,0,0, 
14:04:49.702,7,0,1,0,9,33,26,30,0,33,0,0,0,0,0, 
14:04:49.798,7,0,0,0,9,33,26,29,0,32,0,0,0,0,0, 
14:04:49.900,7,0,0,0,9,32,25,29,0,32,0,0,0,0,0, 
14:04:50.007,7,0,0,0,8,33,25,29,0,32,0,0,0,0,0, 
