time, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 
23:54:03.172,0,0,0,0,0,0,0,0,0,43,0,60,47,31,8, 
23:54:03.283,0,0,0,0,0,0,0,0,0,43,0,49,42,11,4, 
23:54:03.376,0,0,0,0,0,0,0,0,0,40,0,33,26,0,0, 
23:54:03.497,0,0,0,0,0,0,0,0,0,30,0,29,17,0,0, 
23:54:03.586,0,0,0,0,0,0,0,0,0,41,0,40,30,0,3, 
23:54:03.682,0,0,0,0,0,0,0,0,0,19,0,30,20,0,0, 
23:54:03.791,0,0,0,0,0,0,0,0,0,52,0,45,21,0,2, 
23:54:03.908,0,0,0,0,0,0,0,0,0,53,0,44,25,0,9, 
23:54:04.019,0,0,0,0,0,0,0,0,0,59,0,48,23,0,9, 
23:54:04.118,0,0,0,0,0,0,0,0,0,60,0,52,25,0,10, 
23:54:04.242,0,0,0,0,0,0,0,0,0,53,0,43,21,0,11, 
23:54:04.321,0,0,0,0,0,0,0,0,0,54,0,47,26,0,11, 
23:54:04.430,0,0,0,0,0,0,0,0,0,53,0,48,27,0,11, 
23:54:04.541,0,0,0,0,0,0,0,0,0,51,0,44,25,0,10, 
23:54:04.648,0,0,0,0,0,0,0,0,0,50,0,43,25,0,8, 
23:54:04.745,0,0,0,0,0,0,0,0,0,52,0,46,26,0,8, 
23:54:04.853,0,0,0,0,0,0,0,0,0,53,0,47,27,0,9, 
23:54:04.970,0,0,0,0,0,0,0,0,0,52,0,47,26,0,9, 
23:54:05.078,0,0,0,0,0,0,0,0,0,49,0,47,23,0,9, 
23:54:05.188,0,0,0,0,0,0,0,0,0,47,0,40,13,0,8, 
