time, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 
23:53:27.199,0,0,0,0,0,0,0,0,7,79,0,76,40,0,0, 
23:53:27.298,0,0,0,0,0,0,0,0,14,79,0,73,37,0,0, 
23:53:27.405,0,0,0,0,0,0,0,0,15,79,0,74,35,0,2, 
23:53:27.500,0,0,0,0,0,0,0,0,6,78,0,73,32,0,0, 
23:53:27.612,0,0,0,0,0,0,0,0,0,78,0,75,33,0,0, 
23:53:27.729,0,0,0,0,0,0,0,0,0,81,0,76,37,0,0, 
23:53:27.838,0,0,0,0,0,0,0,0,0,83,0,74,39,0,0, 
23:53:27.949,0,0,0,0,0,0,0,0,0,78,0,70,38,0,2, 
23:53:28.050,0,0,0,0,0,0,0,0,0,79,0,71,39,0,4, 
23:53:28.140,0,0,0,0,0,0,0,0,0,77,0,74,41,0,0, 
23:53:28.251,0,0,0,0,0,0,0,0,0,84,0,76,43,0,0, 
23:53:28.358,0,0,0,0,0,0,0,0,0,83,0,75,42,0,2, 
23:53:28.470,0,0,0,0,0,0,0,0,7,91,0,70,39,0,0, 
23:53:28.563,0,0,0,0,0,0,0,0,3,77,0,66,36,0,0, 
23:53:28.689,0,0,0,0,0,0,0,0,0,75,0,67,38,0,0, 
23:53:28.798,0,0,0,0,0,0,0,0,0,71,0,68,40,0,0, 
23:53:28.890,0,0,0,0,0,0,0,0,0,70,1,69,40,0,0, 
23:53:29.001,0,0,0,0,0,0,0,0,0,69,2,66,37,0,3, 
23:53:29.110,0,0,0,0,0,0,0,0,0,67,3,65,36,0,4, 
23:53:29.220,0,0,0,0,0,0,0,0,0,65,9,66,36,0,1, 
