time, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 
23:55:17.274,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0, 
23:55:17.383,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0, 
23:55:17.500,0,0,0,0,0,0,0,0,30,96,0,0,0,0,0, 
23:55:17.603,0,0,0,0,0,0,0,0,40,112,0,0,0,0,0, 
23:55:17.720,0,0,0,0,0,0,0,0,44,122,0,0,0,0,0, 
23:55:17.822,0,0,0,0,0,0,0,0,44,140,0,0,0,0,0, 
23:55:17.931,0,0,0,0,0,0,0,0,43,133,0,0,0,0,0, 
23:55:18.039,0,0,0,0,0,0,0,0,41,125,0,0,0,0,0, 
23:55:18.136,0,0,0,0,0,0,0,0,34,106,0,0,0,0,0, 
23:55:18.243,0,0,0,0,0,0,0,0,31,104,0,0,0,0,0, 
23:55:18.352,0,0,0,0,0,0,0,0,25,96,0,0,0,0,0, 
23:55:18.463,0,0,0,0,0,0,0,0,1,89,0,0,5,0,0, 
23:55:18.555,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0, 
23:55:18.665,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0, 
23:55:18.773,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0, 
23:55:18.869,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0, 
23:55:18.983,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0, 
23:55:19.099,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0, 
23:55:19.202,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0, 
23:55:19.289,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0, 
