time, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 
17:06:11.431,0,0,0,37,1,35,0,0,0,38,0,0,0,0,0, 
17:06:11.540,0,0,0,45,5,44,0,0,18,38,0,0,0,0,0, 
17:06:11.649,0,0,0,44,2,46,0,0,5,36,0,0,0,0,0, 
17:06:11.763,0,0,0,45,7,50,0,0,0,34,0,0,0,0,0, 
17:06:11.865,0,0,0,52,4,50,13,0,0,35,0,0,0,0,0, 
17:06:11.970,0,0,0,38,0,43,0,0,0,42,0,0,0,0,0, 
17:06:12.071,0,0,0,38,0,22,0,0,0,41,0,10,14,0,0, 
17:06:12.180,0,0,0,44,0,31,0,0,0,43,0,9,13,0,0, 
17:06:12.290,0,0,0,43,0,37,0,0,0,47,0,2,11,0,0, 
17:06:12.397,0,0,0,46,0,37,0,0,0,39,0,2,6,0,0, 
17:06:12.490,0,0,0,47,0,34,0,0,0,33,0,3,2,0,0, 
17:06:12.602,0,0,0,49,0,37,0,0,0,32,0,0,0,0,0, 
17:06:12.712,0,0,0,49,0,41,0,0,0,33,0,0,0,0,0, 
17:06:12.819,0,0,0,49,0,43,0,0,0,33,0,0,0,0,0, 
17:06:12.927,0,0,0,48,0,43,0,0,0,31,0,0,0,0,0, 
17:06:13.037,0,0,0,49,0,43,0,0,0,29,0,0,0,0,0, 
17:06:13.130,0,0,0,49,0,42,0,0,0,29,0,0,0,0,0, 
17:06:13.242,0,0,0,48,0,42,0,0,0,29,0,0,0,0,0, 
17:06:13.352,0,0,0,47,0,42,0,0,0,29,0,0,0,0,0, 
17:06:13.450,0,0,0,47,0,43,0,0,0,29,0,0,0,0,0, 
17:06:13.560,0,0,0,46,0,42,0,0,0,29,0,0,0,0,0, 
17:06:13.670,0,0,0,47,0,41,0,0,0,29,0,0,0,0,0, 
17:06:13.771,0,0,0,45,0,40,0,0,0,29,0,0,0,0,0, 
17:06:13.881,0,0,0,45,0,38,0,0,0,29,0,0,0,0,0, 
17:06:13.992,0,0,0,45,0,39,0,0,0,29,0,0,0,0,0, 
17:06:14.103,0,0,0,44,0,39,0,0,0,28,0,0,0,0,0, 
17:06:14.193,0,0,0,45,0,39,0,0,0,28,0,0,0,0,0, 
17:06:14.305,0,0,0,45,0,39,0,0,0,28,0,0,0,0,0, 
17:06:14.415,0,0,0,45,0,38,0,0,0,28,0,0,0,0,0, 
17:06:14.523,0,0,0,44,0,38,0,0,0,28,0,0,0,0,0, 
17:06:14.634,0,0,0,44,0,38,0,0,0,28,0,0,0,0,0, 
17:06:14.726,0,0,0,44,0,38,0,0,0,27,0,0,0,0,0, 
17:06:14.838,0,0,0,44,0,38,0,0,0,28,0,0,0,0,0, 
17:06:14.944,0,0,0,44,0,38,0,0,0,29,0,0,0,0,0, 
17:06:15.055,0,0,0,44,0,38,0,0,0,28,0,0,0,0,0, 
17:06:15.146,0,0,0,44,0,37,0,0,0,28,0,0,0,0,0, 
17:06:15.260,0,0,0,44,0,37,0,0,0,28,0,0,0,0,0, 
17:06:15.368,0,0,0,43,0,38,0,0,0,28,0,0,0,0,0, 
17:06:15.478,0,0,0,44,0,37,0,0,0,28,0,0,0,0,0, 
17:06:15.584,0,0,0,44,0,37,0,0,0,28,0,0,0,0,0, 
17:06:15.695,0,0,0,43,0,36,0,0,0,27,0,0,0,0,0, 
17:06:15.787,0,0,0,43,0,35,0,0,0,28,0,0,0,0,0, 
17:06:15.896,0,0,0,43,0,36,0,0,0,28,0,0,0,0,0, 
17:06:16.006,0,0,0,42,0,35,0,0,0,27,0,0,0,0,0, 
17:06:16.101,0,0,0,42,0,35,0,0,0,28,0,0,0,0,0, 
17:06:16.210,0,0,0,43,0,34,0,0,0,27,0,0,0,0,0, 
17:06:16.320,0,0,0,40,0,31,0,0,0,28,0,0,0,0,0, 
17:06:16.428,0,0,0,41,0,30,0,0,0,28,0,0,0,0,0, 
17:06:16.529,0,0,0,42,0,31,0,0,0,28,0,0,0,0,0, 
17:06:16.642,0,0,0,42,0,32,0,0,0,28,0,0,0,0,0, 
