time, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31 
17:03:36.336,76,78,135,136,146,0,47,7,32,30,0,41,0,0,0,19,0,105,0,43,6,46,47,50,37,11,234,214,134,138,66, 
17:03:36.445,70,77,128,133,143,0,46,2,27,30,0,41,0,0,0,17,0,103,0,41,7,43,45,44,36,7,230,211,133,136,68, 
17:03:36.555,54,68,109,132,144,0,39,0,33,39,0,47,0,0,0,8,0,82,0,48,7,50,53,48,37,11,225,200,134,144,75, 
17:03:36.666,44,65,107,138,156,0,40,3,52,55,0,56,0,0,0,8,0,80,0,62,0,49,48,48,36,11,225,202,134,144,83, 
17:03:36.792,55,72,127,149,163,0,44,10,57,52,0,54,0,0,0,9,0,86,0,54,0,43,45,44,32,10,227,207,137,145,86, 
17:03:36.929,67,79,139,154,166,0,47,11,60,57,0,58,0,0,0,9,0,87,0,54,0,44,49,47,33,11,230,213,141,150,91, 
17:03:37.041,71,79,141,154,165,0,47,10,58,49,0,54,0,0,0,8,0,82,0,48,0,48,55,45,35,13,231,216,144,151,95, 
17:03:37.151,73,79,145,156,168,0,46,10,58,56,0,58,0,0,0,8,0,69,0,45,0,50,61,44,36,14,231,214,146,155,104, 
17:03:37.241,75,83,147,154,169,0,46,11,59,54,0,58,0,0,0,6,0,42,0,36,0,41,62,44,38,14,231,212,149,160,115, 
17:03:37.370,79,84,148,154,169,0,46,9,56,44,0,57,0,0,0,0,0,32,0,36,0,32,53,40,42,15,234,210,148,164,128, 
