time, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31 
23:43:43.571,0,63,30,54,71,34,131,95,55,62,124,69,142,56,32,30,0,11,92,66,150,65,69,92,106,15,85,63,100,88,77, 
23:43:43.679,0,64,28,53,71,37,134,96,55,63,126,71,145,58,33,31,0,9,92,65,151,65,69,92,106,15,85,62,102,90,75, 
23:43:43.790,0,62,29,52,71,38,137,97,55,64,128,73,147,59,34,32,0,9,94,68,155,67,72,95,110,15,90,64,103,92,81, 
23:43:43.899,0,62,31,53,72,37,137,97,56,65,128,73,147,59,34,30,0,10,96,70,155,68,72,96,110,16,91,63,104,92,83, 
23:43:44.027,0,62,31,53,72,39,138,97,55,66,128,74,147,59,35,31,0,10,96,70,155,68,72,96,111,15,91,64,104,93,84, 
23:43:44.135,0,62,31,54,72,40,138,97,55,66,128,75,148,60,35,32,0,9,96,70,152,68,73,96,111,15,91,63,104,91,80, 
23:43:44.242,0,63,31,54,73,38,138,97,56,65,128,75,148,61,35,34,0,9,94,68,149,68,72,95,111,15,90,63,104,91,77, 
23:43:44.372,0,64,32,54,74,33,138,97,55,65,128,75,148,63,36,37,0,9,92,66,148,68,72,95,111,15,91,63,104,90,76, 
23:43:44.478,0,65,33,56,75,28,139,97,58,67,128,79,148,65,35,41,0,9,92,65,146,68,72,92,110,15,89,62,104,90,71, 
23:43:44.602,0,67,34,56,76,26,139,98,60,69,130,80,151,68,39,41,0,10,93,66,148,69,72,89,108,16,93,63,106,92,71, 
23:43:44.713,0,68,34,57,78,23,141,100,62,71,130,84,153,69,40,40,0,9,93,64,147,68,72,87,107,16,93,64,107,93,80, 
23:43:44.825,0,68,35,57,80,24,141,101,63,72,132,85,153,69,41,38,0,9,93,64,148,68,72,87,107,17,94,65,107,94,82, 
23:43:44.946,0,68,37,58,80,24,142,101,64,73,133,87,154,71,41,38,0,8,93,64,146,67,72,88,107,18,94,65,107,95,82, 
23:43:45.041,0,68,36,59,81,24,142,101,64,72,132,87,154,73,41,38,0,7,92,63,143,67,70,86,105,19,92,64,107,95,83, 
23:43:45.165,0,69,37,59,81,25,142,101,64,73,133,89,155,76,42,40,0,7,91,64,144,67,72,88,108,16,94,65,107,96,86, 
23:43:45.273,0,68,37,59,81,23,141,100,62,72,133,86,154,73,42,38,0,8,93,64,150,69,73,91,109,15,96,65,107,97,84, 
23:43:45.385,0,69,37,59,82,26,142,102,63,73,134,84,155,69,43,36,0,9,97,66,155,70,74,93,111,14,99,66,107,96,85, 
23:43:45.508,0,68,37,59,82,27,141,100,60,72,133,84,153,68,41,36,0,9,98,67,157,71,75,95,114,13,99,67,107,97,85, 
23:43:45.621,0,68,38,59,81,31,139,98,56,71,131,80,150,65,40,35,0,9,99,67,160,72,78,97,116,13,99,67,107,96,85, 
23:43:45.743,0,68,37,59,81,35,136,99,53,70,130,78,150,65,40,35,0,10,98,68,160,72,78,98,117,13,100,68,108,97,88, 
23:43:45.852,0,67,37,59,81,36,137,99,53,70,130,79,149,64,39,34,0,10,99,71,161,73,77,98,118,12,101,68,108,97,84, 
23:43:45.961,0,68,37,59,82,37,137,99,54,70,130,79,149,65,38,35,0,9,99,72,160,73,77,99,120,13,102,68,108,97,83, 
23:43:46.089,0,68,38,59,82,37,138,99,55,71,132,80,150,66,38,34,0,9,97,70,158,72,76,98,120,12,102,67,108,97,79, 
