time, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31 
13:16:23.087,0,58,67,96,92,0,62,0,73,129,0,59,15,0,0,84,30,103,7,122,0,98,70,25,0,17,0,0,32,2,0, 
13:16:23.194,0,62,75,102,98,0,72,0,88,132,0,59,15,0,0,82,30,104,7,125,0,95,65,22,0,18,0,0,30,3,0, 
13:16:23.308,0,67,79,106,101,0,70,0,87,136,0,60,16,0,0,83,31,105,5,126,0,97,66,24,0,16,0,0,31,3,0, 
13:16:23.416,0,64,75,103,101,0,68,0,82,135,0,61,15,0,0,84,32,107,8,130,0,102,69,29,0,16,0,0,27,2,0, 
13:16:23.539,0,67,78,106,99,0,73,0,88,133,0,63,16,0,0,84,33,108,9,135,0,105,69,32,0,17,0,0,30,2,0, 
13:16:23.648,0,69,78,102,98,0,72,0,82,129,0,62,16,0,0,84,34,109,8,135,0,106,70,34,0,16,0,0,29,2,0, 
13:16:23.775,0,70,77,103,100,0,72,0,79,128,0,62,15,0,0,83,34,109,8,135,0,107,73,39,0,15,0,0,29,2,0, 
13:16:23.883,0,70,78,103,100,0,71,0,77,128,0,63,15,0,0,83,34,110,8,137,0,108,74,40,0,16,0,0,29,1,0, 
13:16:23.990,0,70,78,103,100,0,70,0,77,128,0,63,16,0,0,84,35,109,8,138,0,108,72,39,0,16,0,0,29,1,0, 
13:16:24.101,0,69,78,103,101,0,72,0,78,128,0,64,15,0,0,84,35,109,9,139,0,107,70,38,0,16,0,0,29,0,0, 
