time, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31 
17:17:42.165,0,54,87,86,120,50,118,91,133,112,29,105,62,85,15,52,0,47,48,109,8,98,89,99,82,30,136,86,128,67,0, 
17:17:42.288,0,55,90,88,121,51,123,97,141,116,25,106,62,88,14,53,0,46,47,110,6,94,86,98,76,25,134,79,124,63,0, 
17:17:42.399,0,58,93,90,123,53,126,99,144,120,24,108,64,90,15,54,0,47,50,111,6,94,86,100,76,26,136,79,127,65,0, 
17:17:42.507,0,59,96,94,125,54,129,102,147,121,24,109,65,91,14,55,0,47,50,112,6,93,84,99,74,26,135,76,125,65,0, 
17:17:42.636,0,61,95,88,126,51,129,101,145,120,25,111,66,92,14,55,0,47,49,113,6,92,83,97,75,27,130,72,124,63,0, 
17:17:42.743,0,60,90,86,124,47,119,95,132,117,24,112,62,93,14,55,0,46,48,112,9,92,85,100,77,30,127,68,125,63,0, 
17:17:42.849,0,62,93,88,127,50,123,97,140,123,20,114,58,95,11,57,0,49,52,115,12,97,91,106,87,29,137,78,128,66,0, 
17:17:42.976,0,64,94,90,128,47,116,90,141,123,16,113,50,94,0,58,0,51,53,117,13,100,94,108,90,29,141,82,128,67,0, 
17:17:43.083,0,58,84,83,122,48,117,87,137,120,18,112,56,95,0,59,0,54,54,119,14,98,97,110,94,31,138,79,128,61,0, 
17:17:43.182,0,59,83,82,119,48,113,85,132,119,17,113,58,95,0,60,0,53,55,119,16,98,100,113,96,33,138,79,127,58,0, 
17:17:43.307,0,58,86,84,122,48,108,82,126,119,17,114,60,95,4,61,0,53,55,119,16,99,103,114,100,34,143,83,127,67,0, 
17:17:43.428,0,58,82,81,120,49,107,79,123,115,18,113,61,95,7,60,0,53,52,120,16,99,102,116,100,33,140,79,128,65,0, 
17:17:43.538,0,57,80,81,122,47,111,84,126,118,20,115,63,96,11,61,0,52,49,120,13,98,100,114,92,29,138,73,128,58,0, 
17:17:43.648,0,58,84,84,125,49,116,91,132,121,22,116,66,97,13,62,0,53,49,120,13,98,98,111,86,30,140,72,128,59,0, 
17:17:43.774,0,60,89,87,128,51,121,94,136,125,26,118,68,98,13,64,0,53,50,121,13,97,98,115,89,29,139,69,129,58,0, 
17:17:43.884,0,62,90,87,126,46,120,92,135,125,28,119,70,98,15,63,0,49,50,118,13,96,97,115,87,28,134,67,128,49,0, 
17:17:43.992,0,62,88,86,127,51,124,92,134,124,28,120,72,98,15,64,0,50,46,119,11,98,97,118,92,30,135,70,130,50,0, 
17:17:44.101,0,61,88,88,129,51,126,95,136,125,30,121,74,99,16,65,0,51,45,120,11,98,98,117,92,30,137,73,131,58,0, 
17:17:44.210,0,62,89,87,130,53,128,95,137,125,30,122,75,100,16,65,0,50,47,120,12,99,98,119,94,32,137,72,131,56,0, 
17:17:44.337,0,62,90,88,130,53,128,96,137,126,31,122,76,100,16,65,0,51,49,121,12,99,99,119,94,33,137,72,131,53,0, 
17:17:44.444,0,63,90,89,131,55,129,97,138,127,31,123,76,101,16,66,0,52,49,121,12,99,99,120,93,33,137,72,132,53,0, 
17:17:44.569,0,64,91,89,131,55,129,97,138,128,31,124,76,101,16,66,0,52,50,121,12,100,99,120,95,34,138,72,132,54,0, 
17:17:44.696,0,64,90,89,131,55,130,97,139,128,32,124,76,101,16,66,0,52,50,121,12,100,99,120,95,35,138,72,132,54,0, 
17:17:44.774,0,63,90,89,132,55,130,97,139,128,32,124,77,102,17,66,0,52,50,122,12,100,99,120,96,35,139,71,132,54,0, 
17:17:44.900,0,64,90,89,132,55,130,96,140,129,32,124,77,102,17,67,0,52,50,122,12,100,99,120,95,35,138,71,132,53,0, 
17:17:45.022,0,63,90,89,132,55,130,98,140,129,32,124,77,102,17,67,0,53,50,122,13,100,99,120,95,35,138,72,132,53,0, 
17:17:45.117,0,64,91,89,132,55,130,97,140,129,32,124,77,102,16,67,0,53,51,123,13,100,99,120,95,35,139,71,132,54,0, 
17:17:45.243,0,64,89,89,132,55,130,97,140,129,32,125,76,102,17,67,0,53,51,122,13,100,99,120,95,35,139,71,132,53,0, 
17:17:45.365,0,64,89,89,132,55,130,97,140,130,32,125,77,103,16,67,0,53,51,122,13,100,99,121,95,35,139,70,131,53,0, 
17:17:45.459,0,64,89,89,132,55,131,97,140,130,32,125,77,103,17,67,0,53,51,122,13,100,99,121,95,35,139,70,131,53,0, 
