time, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 
23:47:22.040,0,0,0,0,0,0,0,0,0,69,0,61,44,0,0, 
23:47:22.151,0,0,0,0,0,0,0,0,0,67,0,68,44,0,4, 
23:47:22.250,0,0,0,0,0,0,0,0,0,72,0,68,37,0,5, 
23:47:22.362,0,0,0,0,0,0,0,0,0,67,0,64,30,0,7, 
23:47:22.465,0,0,0,0,0,0,0,0,0,68,0,66,29,0,10, 
23:47:22.575,0,0,0,0,0,0,0,0,0,69,0,74,32,0,12, 
23:47:22.683,0,0,0,0,0,0,0,0,2,77,0,79,38,0,11, 
23:47:22.789,0,0,0,0,0,0,0,0,10,110,0,81,44,0,13, 
23:47:22.883,0,0,0,0,0,0,0,0,13,120,0,81,45,0,12, 
23:47:22.991,0,0,0,0,0,0,0,0,15,129,0,79,35,0,8, 
23:47:23.103,0,0,0,0,0,0,0,0,12,119,0,63,20,0,5, 
23:47:23.214,0,0,0,0,0,0,0,0,0,82,0,45,17,0,7, 
23:47:23.324,0,0,0,0,0,0,0,0,0,81,0,45,18,0,10, 
23:47:23.429,0,0,0,0,0,0,0,0,0,85,0,55,24,0,14, 
23:47:23.538,0,0,0,0,0,0,0,0,0,88,0,63,33,0,18, 
23:47:23.636,0,0,0,0,0,0,0,0,0,89,0,69,40,0,19, 
23:47:23.744,0,0,0,0,0,0,0,0,0,90,0,68,40,0,19, 
23:47:23.856,0,0,0,0,0,0,0,0,0,91,0,70,41,0,18, 
23:47:23.958,0,0,0,0,0,0,0,0,0,44,0,50,21,0,15, 
23:47:24.063,0,0,0,0,0,0,0,0,0,46,0,52,29,0,17, 
23:47:24.174,0,0,0,0,0,0,0,0,0,37,0,45,25,0,18, 
23:47:24.272,0,0,0,0,0,0,0,0,0,37,0,42,28,0,14, 
23:47:24.383,0,0,0,0,0,0,0,0,0,30,0,32,25,0,14, 
23:47:24.477,0,0,0,0,0,0,0,0,0,22,0,25,23,0,12, 
23:47:24.585,0,0,0,0,0,0,0,0,0,24,0,34,28,0,11, 
23:47:24.695,0,0,0,0,0,0,0,0,0,30,0,40,32,0,11, 
23:47:24.805,0,0,0,0,0,0,0,0,0,24,0,36,30,0,11, 
23:47:24.898,0,0,0,0,0,0,0,0,0,23,0,35,31,0,9, 
23:47:25.007,0,0,0,0,0,0,0,0,0,19,0,29,26,0,7, 
23:47:25.118,0,0,0,0,0,0,0,0,0,22,0,36,32,0,8, 
