time, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31 
12:59:44.164,65,166,230,216,148,0,161,97,122,148,145,37,148,0,4,5,0,0,0,9,0,1,0,0,0,0,55,44,35,14,0, 
12:59:44.274,63,154,229,230,177,0,158,91,112,143,85,47,112,0,0,9,0,0,0,11,0,2,0,0,0,1,68,52,58,12,0, 
12:59:44.384,60,131,183,208,170,0,149,87,92,133,60,46,87,0,0,8,0,0,0,12,0,3,2,0,0,1,70,54,68,21,0, 
12:59:44.493,61,129,171,203,170,0,142,78,78,128,38,44,71,0,0,8,0,0,0,14,0,7,9,0,0,1,71,59,79,40,0, 
12:59:44.633,57,107,140,177,160,0,124,67,63,115,31,50,66,0,0,4,0,0,0,17,0,11,14,6,0,0,72,65,91,53,0, 
12:59:44.747,57,104,140,176,155,0,91,38,54,108,19,49,63,0,0,0,0,0,0,23,0,17,18,29,0,0,74,77,106,72,0, 
12:59:44.838,58,95,111,135,115,0,68,30,43,90,3,39,55,0,0,0,4,0,0,37,0,25,11,35,0,0,87,101,120,84,0, 
12:59:44.947,52,90,100,115,107,0,67,28,42,84,0,38,51,0,0,0,5,0,0,53,0,31,10,41,0,4,105,113,124,89,0, 
12:59:45.071,43,87,91,112,102,0,66,29,43,78,0,34,55,0,0,0,7,0,3,60,0,33,9,46,0,11,108,114,119,89,0, 
12:59:45.184,35,91,91,108,100,0,72,31,46,74,0,31,58,0,0,0,10,0,4,65,0,33,9,46,0,12,110,113,112,81,0, 
12:59:45.289,46,94,101,111,103,0,71,33,49,77,0,34,60,0,0,0,13,0,4,69,0,36,7,48,0,13,111,117,115,83,0, 
12:59:45.399,50,97,103,108,104,0,71,35,52,78,0,35,62,0,0,0,19,0,5,72,0,36,6,48,0,15,113,114,115,85,0, 
12:59:45.509,48,95,98,104,107,0,73,40,54,82,4,37,64,0,1,0,22,0,6,73,0,36,8,49,0,13,113,113,115,85,0, 
12:59:45.633,44,84,87,100,113,0,76,39,56,84,6,32,68,0,12,0,27,0,6,67,0,33,8,49,0,13,111,112,118,85,0, 
12:59:45.742,40,84,90,104,114,0,81,43,58,88,19,32,74,0,17,0,26,0,7,54,0,31,8,42,0,13,108,110,116,87,0, 
12:59:45.871,33,76,83,98,114,0,83,48,59,92,28,31,81,0,21,0,24,0,6,44,0,28,9,41,0,10,100,102,112,86,0, 
12:59:45.977,34,74,81,105,119,0,85,51,61,96,33,35,86,0,25,0,23,0,6,39,0,26,10,42,0,8,95,101,116,85,0, 
12:59:46.087,35,75,81,105,115,0,82,48,60,94,32,35,89,0,29,0,25,0,6,41,0,28,12,46,0,4,96,100,117,85,0, 
12:59:46.195,40,77,85,102,106,0,81,46,62,87,24,35,86,0,25,0,28,0,26,70,0,37,11,55,0,11,115,118,125,89,0, 
12:59:46.305,29,73,80,88,101,0,63,29,46,83,19,39,81,0,20,0,32,0,40,77,0,40,10,62,0,14,115,120,127,87,0, 
12:59:46.429,30,53,67,81,99,0,50,31,46,79,19,40,84,0,20,0,33,0,49,84,0,43,27,68,3,14,120,120,129,91,0, 
12:59:46.541,33,53,69,89,105,0,53,37,52,81,25,41,92,0,21,0,38,0,55,87,0,45,35,71,8,15,124,118,130,94,0, 
12:59:46.647,36,57,73,95,108,0,58,40,58,85,31,41,99,0,22,0,42,0,60,87,0,46,35,69,4,16,125,115,132,94,0, 
12:59:46.758,45,59,76,100,113,0,60,42,63,90,32,44,103,0,27,0,45,0,61,88,0,46,35,70,3,15,126,114,133,94,0, 
12:59:46.882,36,62,78,101,115,0,63,44,64,92,29,43,103,0,30,0,44,0,64,88,0,46,36,70,4,13,124,113,135,96,0, 
12:59:46.995,34,63,79,104,117,0,63,44,64,91,29,43,103,0,29,0,41,0,65,89,0,46,37,72,10,14,125,114,137,98,0, 
12:59:47.102,39,67,82,108,118,0,65,45,65,93,29,45,101,0,26,0,38,0,63,88,0,46,37,71,9,14,124,113,138,99,0, 
12:59:47.212,39,68,84,109,119,0,67,46,66,94,29,45,97,0,24,0,37,0,63,87,0,45,38,71,10,13,124,114,139,100,0, 
12:59:47.336,41,69,85,109,120,0,67,46,66,94,30,46,96,0,23,0,38,0,64,88,0,46,38,71,10,13,124,113,139,100,0, 
