time, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31 
14:27:58.819,0,52,66,71,80,0,24,9,0,51,38,56,125,31,55,0,0,0,9,47,0,68,60,102,79,16,115,115,148,148,47, 
14:27:58.928,0,53,66,72,78,0,24,8,0,49,38,57,126,33,55,0,0,0,19,45,0,65,55,101,80,14,115,114,147,149,50, 
14:27:59.041,0,53,66,73,79,0,25,7,0,48,39,56,126,33,55,0,0,0,46,48,14,63,55,103,80,10,116,112,144,147,41, 
14:27:59.181,0,53,67,72,76,0,29,8,0,46,42,55,127,35,56,0,0,0,68,49,75,63,61,105,78,5,110,107,138,142,34, 
14:27:59.274,0,51,66,70,74,0,29,10,0,47,46,54,131,35,58,0,0,0,102,45,113,60,67,106,75,4,102,101,128,135,29, 
14:27:59.383,0,47,59,63,71,0,25,11,0,47,52,57,144,37,71,0,19,0,116,41,124,58,69,106,69,3,98,96,124,127,27, 
14:27:59.494,0,42,50,55,70,0,21,12,0,45,55,59,153,37,82,0,24,0,119,41,125,60,71,107,68,7,100,93,121,125,29, 
14:27:59.633,0,36,49,51,69,0,23,12,0,46,55,58,150,37,82,0,22,0,117,41,119,66,76,110,72,9,106,96,121,130,29, 
14:27:59.742,0,35,52,54,71,0,24,12,0,50,52,60,145,37,76,0,21,0,115,42,114,71,78,108,74,11,110,100,124,133,32, 
14:27:59.852,0,36,53,55,72,0,26,13,0,53,52,61,144,38,75,0,21,0,114,45,112,74,80,111,75,13,112,101,125,135,33, 
