time, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 
16:50:48.633,0,0,26,39,1,68,0,0,0,21,0,0,0,0,0, 
16:50:48.744,0,0,27,38,0,70,0,0,0,20,0,0,0,0,0, 
16:50:48.851,0,0,29,41,1,71,0,0,0,22,0,0,0,0,0, 
16:50:48.963,0,0,29,41,1,68,0,0,0,24,0,0,0,0,0, 
16:50:49.056,0,0,32,40,2,68,0,0,0,24,0,0,0,0,0, 
16:50:49.164,0,0,33,40,2,68,0,0,0,25,0,0,0,0,0, 
16:50:49.258,0,0,33,40,2,68,0,0,0,24,0,0,0,0,0, 
16:50:49.366,0,0,33,39,2,68,0,0,0,24,0,0,0,0,0, 
16:50:49.474,0,0,33,39,2,66,0,0,0,25,0,0,0,0,0, 
16:50:49.584,0,0,32,38,2,63,0,0,0,25,0,0,0,0,0, 
16:50:49.694,0,0,32,37,1,59,0,0,0,25,0,0,0,0,0, 
16:50:49.805,0,0,31,35,1,57,0,0,0,25,0,0,0,0,0, 
16:50:49.921,0,0,32,34,1,58,0,0,0,26,0,0,0,0,0, 
16:50:50.030,0,0,32,33,1,57,0,0,0,25,0,0,0,0,0, 
16:50:50.118,0,0,33,31,1,57,0,0,0,24,0,0,0,0,0, 
16:50:50.225,0,0,37,32,1,59,0,0,0,24,0,0,0,0,0, 
16:50:50.338,0,0,24,29,0,51,0,0,0,29,0,0,0,0,0, 
16:50:50.446,0,0,43,32,1,56,0,0,0,32,0,0,0,0,0, 
16:50:50.538,0,0,46,35,2,62,0,0,0,32,0,0,0,0,0, 
16:50:50.646,0,0,39,31,1,55,0,0,0,27,0,0,0,0,0, 
