time, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 
16:48:02.757,0,0,0,0,0,20,0,0,0,35,0,0,0,0,0, 
16:48:02.865,0,0,0,0,0,27,0,0,0,38,0,0,0,0,0, 
16:48:02.961,0,0,0,0,0,26,0,0,0,38,0,0,0,0,0, 
16:48:03.068,0,0,0,0,0,29,0,0,0,33,0,0,0,0,0, 
16:48:03.178,0,0,0,0,0,21,0,0,0,29,0,0,0,0,0, 
16:48:03.286,0,0,0,0,0,5,0,0,0,18,0,0,0,0,0, 
16:48:03.395,0,0,0,0,0,4,0,0,0,21,0,0,0,0,0, 
16:48:03.512,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0, 
16:48:03.600,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0, 
16:48:03.710,0,0,0,0,0,2,0,0,0,14,0,0,0,0,0, 
16:48:03.821,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0, 
16:48:03.929,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0, 
16:48:04.038,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0, 
16:48:04.148,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0, 
16:48:04.240,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0, 
16:48:04.351,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0, 
16:48:04.459,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0, 
16:48:04.573,0,0,0,1,0,0,0,0,0,36,0,0,0,0,0, 
16:48:04.681,0,0,0,1,0,0,0,0,0,37,0,0,0,0,0, 
16:48:04.790,0,0,0,2,0,0,0,0,0,37,0,0,0,0,0, 
