time, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 
16:47:02.725,0,0,0,26,3,60,0,0,0,23,0,0,0,0,0, 
16:47:02.833,0,0,0,42,9,66,0,0,0,22,0,0,0,0,0, 
16:47:02.944,0,0,0,38,10,62,0,0,0,21,0,0,0,0,0, 
16:47:03.055,0,0,0,38,7,61,0,0,0,20,0,0,0,0,0, 
16:47:03.161,0,0,0,44,9,62,0,0,0,20,0,0,0,0,0, 
16:47:03.273,0,0,0,47,12,65,0,0,0,23,0,0,0,0,0, 
16:47:03.364,0,0,0,49,16,66,0,0,0,26,0,0,0,0,0, 
16:47:03.471,0,0,0,51,18,68,0,0,0,27,0,0,0,0,0, 
16:47:03.585,0,0,0,52,21,68,0,0,0,29,0,0,0,0,0, 
16:47:03.688,0,0,0,53,23,68,0,0,0,29,0,0,0,0,0, 
16:47:03.794,0,0,0,53,24,68,0,0,0,29,0,0,0,0,0, 
16:47:03.897,0,0,0,52,23,67,0,0,0,28,0,0,0,0,0, 
16:47:04.007,0,0,0,48,17,63,0,0,0,24,0,0,0,0,0, 
16:47:04.119,0,0,0,46,16,59,0,0,0,23,0,0,0,0,0, 
16:47:04.226,0,0,0,43,12,56,0,0,0,20,0,0,0,0,0, 
16:47:04.319,0,0,0,42,11,55,0,0,0,19,0,0,0,0,0, 
16:47:04.430,0,0,0,43,12,55,0,0,0,16,0,0,0,0,0, 
16:47:04.537,0,0,0,43,13,55,0,0,0,16,0,0,0,0,0, 
16:47:04.648,0,0,0,44,13,55,0,0,0,16,0,0,0,0,0, 
16:47:04.741,0,0,0,44,14,54,0,0,0,16,0,0,0,0,0, 
