time, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 
16:43:56.884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
16:43:56.989,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0, 
16:43:57.086,0,0,0,19,0,22,0,0,0,20,0,0,0,0,0, 
16:43:57.197,0,0,0,30,0,43,0,0,0,35,0,0,0,0,0, 
16:43:57.322,0,0,0,41,0,56,0,0,0,37,0,0,0,0,0, 
16:43:57.421,0,0,4,54,0,69,2,0,0,38,0,0,0,0,0, 
16:43:57.526,0,0,0,45,0,55,0,0,0,37,0,0,0,0,0, 
16:43:57.632,0,0,0,44,0,52,0,0,0,37,0,0,0,0,0, 
16:43:57.741,0,0,0,44,0,48,0,0,0,37,0,0,0,0,0, 
16:43:57.850,0,0,0,44,0,48,0,0,0,38,0,0,0,0,0, 
16:43:57.946,0,0,0,44,0,47,0,0,8,38,0,0,0,0,0, 
16:43:58.052,0,0,0,44,0,49,0,0,13,39,0,0,0,0,0, 
16:43:58.164,0,0,0,42,0,47,0,0,17,39,0,0,0,0,0, 
16:43:58.273,0,0,0,42,0,45,0,0,29,41,0,0,0,0,0, 
16:43:58.381,0,0,0,42,0,45,0,0,33,43,0,0,0,0,0, 
16:43:58.475,0,0,0,49,0,57,0,0,43,43,0,0,0,0,0, 
16:43:58.584,0,0,0,49,0,61,0,0,53,46,0,0,0,0,0, 
16:43:58.693,0,0,0,46,0,57,0,0,60,47,0,0,0,0,0, 
16:43:58.791,0,0,0,42,0,50,0,0,56,47,0,0,0,0,0, 
16:43:58.899,0,0,0,44,0,51,0,0,59,46,0,0,0,0,0, 
16:43:59.014,0,0,0,43,0,48,0,0,54,46,0,0,0,0,0, 
16:43:59.100,0,0,0,39,0,44,0,0,49,45,0,0,0,0,0, 
16:43:59.234,0,0,0,38,0,43,0,0,42,45,0,0,0,0,0, 
16:43:59.318,0,0,0,45,0,51,0,0,35,45,0,0,0,0,0, 
16:43:59.428,0,0,0,43,0,47,0,0,23,41,0,0,0,0,0, 
16:43:59.536,0,0,3,45,0,48,0,0,20,40,0,0,0,0,0, 
16:43:59.645,0,0,0,40,0,46,0,0,18,38,0,0,0,0,0, 
16:43:59.756,0,0,0,34,0,42,0,0,15,38,0,0,0,0,0, 
16:43:59.863,0,0,0,31,0,35,0,0,11,36,0,0,0,0,0, 
16:43:59.994,0,0,0,31,0,33,0,0,13,37,0,0,0,0,0, 
