time, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 
17:10:32.617,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0, 
17:10:32.746,0,0,0,0,0,0,0,0,0,0,0,0,33,41,0, 
17:10:32.865,0,0,0,0,0,0,0,0,0,8,0,0,38,33,0, 
17:10:32.964,0,0,0,0,0,0,0,0,0,77,0,0,52,56,0, 
17:10:33.065,0,0,0,0,0,0,0,0,32,108,0,0,63,62,0, 
17:10:33.179,0,0,0,0,0,0,0,0,37,131,0,0,59,58,0, 
17:10:33.284,0,0,0,0,0,0,0,0,43,146,0,0,63,56,0, 
17:10:33.384,0,0,0,0,0,0,0,0,44,152,0,0,67,55,0, 
17:10:33.478,0,0,0,0,0,0,0,0,41,149,0,0,64,53,0, 
17:10:33.589,0,0,0,0,0,0,0,0,40,140,0,9,67,58,0, 
