time, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 
16:07:04.150,0,0,0,0,0,0,0,0,0,27,0,0,0,0,13, 
16:07:04.263,0,0,0,0,0,0,0,0,0,7,0,0,0,15,27, 
16:07:04.367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9, 
16:07:04.495,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0, 
16:07:04.592,0,0,0,0,29,92,0,0,0,33,0,0,0,0,0, 
16:07:04.681,0,0,0,0,68,126,0,0,3,47,0,0,0,0,0, 
16:07:04.789,0,0,0,0,46,122,0,0,0,64,0,0,0,0,0, 
16:07:04.900,0,0,10,0,47,126,0,0,0,91,0,0,0,0,0, 
16:07:05.008,4,0,10,0,36,121,0,0,0,100,0,0,0,0,0, 
16:07:05.117,6,0,11,0,32,122,0,0,17,110,0,0,0,0,0, 
16:07:05.228,8,0,14,0,41,127,0,0,39,119,0,0,0,0,0, 
16:07:05.338,8,0,17,0,46,134,0,0,37,116,0,0,0,0,0, 
16:07:05.428,9,0,20,0,47,136,0,0,41,116,0,0,0,0,0, 
16:07:05.538,10,0,20,0,45,136,0,0,41,116,0,0,0,0,0, 
16:07:05.648,13,0,25,0,57,140,0,0,34,116,0,0,0,0,0, 
16:07:05.759,12,0,29,0,70,146,0,0,0,110,0,0,0,0,0, 
16:07:05.851,10,0,31,0,71,145,0,0,0,96,0,0,0,0,0, 
16:07:05.975,10,0,31,0,65,140,0,0,0,99,0,0,0,0,0, 
16:07:06.084,10,0,30,0,71,142,0,0,0,103,0,0,0,0,0, 
16:07:06.205,16,0,36,0,66,139,0,0,0,107,0,0,0,0,0, 
16:07:06.289,15,0,33,0,67,140,0,0,0,108,0,0,0,0,0, 
16:07:06.398,15,0,36,0,66,140,0,0,0,107,0,0,0,0,0, 
16:07:06.494,13,0,40,0,62,136,0,0,0,105,0,0,0,0,0, 
16:07:06.602,10,0,40,0,60,135,0,0,0,104,0,0,0,0,0, 
16:07:06.715,12,0,40,0,59,134,0,0,0,101,0,0,0,0,0, 
16:07:06.822,11,0,39,0,58,132,0,0,0,94,0,0,0,0,0, 
16:07:06.929,11,0,39,0,56,130,0,0,0,95,0,0,0,0,0, 
16:07:07.038,11,0,39,0,55,131,0,0,0,98,0,0,0,0,0, 
16:07:07.133,11,0,37,0,49,130,0,0,0,97,0,0,0,0,0, 
16:07:07.258,11,0,37,0,47,129,0,0,0,94,0,0,0,0,0, 
16:07:07.354,10,0,32,0,42,126,0,0,0,92,0,0,0,0,0, 
16:07:07.461,11,0,33,0,41,125,0,0,0,93,0,0,0,0,0, 
16:07:07.571,10,0,32,0,42,126,0,0,0,92,0,0,0,0,0, 
16:07:07.672,10,0,28,0,39,124,0,0,0,90,0,0,0,0,0, 
16:07:07.782,10,0,25,0,38,123,0,0,0,89,0,0,0,0,0, 
16:07:07.909,9,0,22,0,36,122,0,0,0,87,0,0,0,0,0, 
16:07:07.994,7,0,21,0,35,122,0,0,0,86,0,0,0,0,0, 
16:07:08.086,7,0,22,0,35,122,0,0,0,86,0,0,0,0,0, 
16:07:08.195,7,0,19,0,33,121,0,0,0,85,0,0,0,0,0, 
16:07:08.304,6,0,12,0,32,119,0,0,0,82,0,0,0,0,0, 
16:07:08.415,6,0,2,0,29,117,0,0,0,78,0,0,0,0,0, 
16:07:08.526,4,0,0,0,25,115,0,0,0,76,0,0,0,0,0, 
16:07:08.632,0,0,0,0,25,115,0,0,0,74,0,0,0,0,0, 
16:07:08.727,0,0,0,0,24,115,0,0,0,75,0,0,0,0,0, 
16:07:08.837,0,0,0,0,19,114,0,0,0,75,0,0,0,0,0, 
16:07:08.943,0,0,0,0,19,113,0,0,0,74,0,0,0,0,0, 
16:07:09.053,0,0,0,0,18,113,0,0,0,75,0,0,0,0,0, 
16:07:09.164,1,0,0,0,20,114,0,0,0,78,0,0,0,0,0, 
16:07:09.263,4,0,0,0,23,117,0,0,0,80,0,0,0,0,0, 
16:07:09.378,7,0,0,0,23,117,0,0,0,82,0,0,0,0,0, 
