time, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31 
12:59:07.666,0,39,119,155,131,0,51,41,76,50,0,16,0,31,0,16,22,47,9,122,0,110,80,35,21,14,18,13,27,5,0, 
12:59:07.773,0,51,190,190,159,0,92,100,128,92,0,31,0,43,0,24,10,54,0,116,0,58,24,6,0,6,19,13,15,0,0, 
12:59:07.882,5,65,193,182,143,0,136,128,152,116,36,28,42,16,0,0,3,8,0,79,0,26,8,4,0,12,0,0,19,0,0, 
12:59:08.009,43,51,164,126,110,0,159,121,143,133,88,24,86,0,0,0,0,0,0,19,0,10,3,0,0,21,5,0,1,0,0, 
12:59:08.116,43,51,152,96,93,0,166,96,129,121,141,12,84,0,0,5,0,0,0,4,0,2,0,0,0,25,0,0,0,0,0, 
12:59:08.227,85,106,195,174,94,0,183,80,67,98,153,0,76,0,0,1,0,0,0,0,0,0,0,0,0,22,2,1,0,0,0, 
12:59:08.355,121,123,178,172,128,0,149,62,56,89,119,0,67,0,0,0,0,0,0,0,0,0,0,0,0,6,35,17,17,0,0, 
12:59:08.465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
12:59:08.572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
12:59:08.696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
12:59:08.806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
12:59:08.917,44,63,62,110,118,0,73,0,14,72,0,11,42,0,0,0,0,0,0,28,0,28,29,33,0,0,103,76,88,53,0, 
12:59:09.024,57,79,80,123,128,0,95,5,22,73,15,22,66,0,0,0,0,0,0,41,0,32,31,39,0,1,122,92,86,57,0, 
12:59:09.149,29,72,72,111,124,0,105,10,36,75,31,20,85,0,0,0,2,0,0,52,0,36,31,40,0,6,128,98,79,60,0, 
12:59:09.260,28,72,78,108,121,0,115,14,54,78,42,11,93,0,0,0,7,0,0,62,0,38,34,42,0,8,129,100,76,54,0, 
12:59:09.369,36,79,85,102,115,0,125,18,64,84,51,7,95,0,0,0,10,0,0,66,0,39,34,41,0,9,129,98,75,52,0, 
12:59:09.480,40,84,92,102,116,0,129,22,72,89,68,5,95,0,0,0,19,0,0,70,0,40,35,42,0,9,130,101,74,55,0, 
12:59:09.588,38,75,87,93,120,0,126,21,75,95,82,0,96,0,0,0,25,0,2,72,0,42,35,44,0,10,128,102,75,54,0, 
12:59:09.697,38,63,82,95,124,0,127,21,74,102,87,5,104,0,0,0,28,0,11,70,0,42,37,46,0,11,129,104,78,54,0, 
12:59:09.822,37,64,86,101,126,0,131,22,76,107,89,0,108,0,0,0,29,0,11,67,0,41,36,45,0,12,128,101,78,54,0, 
12:59:09.932,33,62,84,103,126,0,127,20,74,109,86,0,109,0,0,0,30,0,12,60,0,39,36,46,0,8,124,96,77,62,0, 
12:59:10.056,36,57,78,91,123,0,103,11,66,107,73,0,105,0,4,0,37,0,19,63,0,41,43,55,0,5,127,103,83,78,0, 
12:59:10.167,36,48,67,82,123,0,69,1,57,105,43,0,99,0,30,0,44,0,39,73,0,51,57,62,0,6,133,114,90,93,0, 
12:59:10.275,21,46,68,91,122,0,62,4,52,101,9,0,62,0,20,0,49,0,77,86,0,64,69,65,4,20,136,127,95,101,0, 
12:59:10.401,0,39,47,79,119,0,50,19,44,90,0,7,98,0,25,0,52,0,90,84,0,63,72,69,12,23,133,125,97,99,0, 
12:59:10.510,0,37,39,65,104,0,44,25,47,81,0,9,110,0,45,0,50,0,71,83,0,63,70,74,16,24,134,126,98,102,0, 
12:59:10.618,0,38,42,68,106,0,55,30,57,80,19,17,122,0,48,0,41,0,61,87,0,63,69,74,19,22,136,120,95,102,0, 
12:59:10.727,0,39,45,74,110,0,63,34,64,85,30,28,130,0,46,0,44,0,75,87,0,61,68,73,17,20,134,113,90,95,0, 
12:59:10.852,0,44,53,80,115,0,68,35,70,91,34,32,139,0,49,0,53,0,73,88,0,63,69,74,18,22,136,114,94,98,0, 
12:59:10.962,0,46,54,80,117,0,70,36,72,93,39,32,142,0,51,0,48,0,78,89,9,64,70,76,20,22,136,115,96,99,0, 
12:59:11.075,0,48,57,84,119,0,72,38,74,95,40,33,143,0,51,0,49,0,81,89,9,64,70,76,21,22,138,116,97,101,0, 
12:59:11.197,0,47,60,86,120,0,74,39,76,97,41,34,144,0,52,0,50,0,79,88,9,64,69,75,20,22,137,115,98,101,0, 
12:59:11.305,0,49,62,87,121,0,76,39,77,99,43,34,144,0,52,0,50,0,79,87,9,64,69,75,19,23,137,115,98,101,0, 
12:59:11.402,0,48,63,88,122,0,76,39,77,100,43,35,145,0,52,0,50,0,80,86,10,64,69,76,19,22,137,114,98,101,0, 
12:59:11.525,0,49,62,90,122,0,77,40,78,100,44,35,145,0,54,0,54,0,82,85,10,64,69,76,19,21,136,113,97,100,0, 
12:59:11.650,0,48,60,89,122,0,72,39,77,98,44,29,145,0,55,0,56,0,86,86,10,63,68,75,20,21,136,112,97,98,0, 
12:59:11.760,0,48,61,90,123,0,73,40,77,96,45,24,146,0,56,0,55,0,89,87,10,63,68,74,17,21,136,113,98,97,0, 
12:59:11.871,0,48,61,92,124,0,74,40,77,95,47,23,147,0,56,0,56,0,92,87,10,63,67,72,13,21,136,113,99,96,0, 
12:59:11.977,0,49,62,92,125,0,74,40,77,96,48,21,148,0,56,0,54,0,94,87,11,63,68,72,15,21,136,113,99,97,0, 
12:59:12.101,0,49,63,94,126,0,74,40,77,96,51,20,147,0,56,0,55,0,92,88,10,63,68,72,16,21,136,114,99,96,0, 
12:59:12.210,0,48,65,94,125,0,74,39,78,97,53,20,148,0,56,0,55,0,91,90,11,64,69,73,16,21,137,115,100,97,0, 
12:59:12.321,0,50,66,94,124,0,74,39,77,96,54,20,150,0,55,0,55,0,91,88,10,65,69,73,16,21,136,114,101,98,0, 
