time, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31 
16:53:28.648,0,36,91,101,98,0,0,7,30,49,0,54,0,0,0,0,0,0,0,75,0,28,24,80,32,27,115,125,142,130,64, 
16:53:28.756,0,33,88,98,98,0,0,8,28,49,0,53,0,0,0,0,0,0,0,77,0,29,26,82,35,25,116,127,144,132,65, 
16:53:28.866,0,35,91,99,100,0,0,8,28,49,0,52,0,0,0,0,0,0,0,79,0,30,26,84,36,26,117,127,145,133,67, 
16:53:28.975,0,36,94,103,102,0,0,8,30,51,0,54,0,0,0,0,0,0,0,81,0,30,26,84,36,27,118,128,147,135,67, 
16:53:29.101,0,37,96,105,103,0,0,9,31,53,0,56,0,0,0,0,0,0,0,83,0,31,26,84,36,28,118,130,148,135,67, 
16:53:29.209,0,38,96,105,103,0,0,9,31,52,0,56,0,0,0,0,0,0,0,82,0,31,27,84,36,28,118,130,149,135,67, 
16:53:29.326,0,38,97,105,104,0,0,10,31,53,0,56,0,0,0,0,0,0,0,83,0,31,27,86,37,26,118,131,149,135,67, 
16:53:29.438,0,37,97,106,104,0,0,9,32,53,0,56,0,0,0,0,0,0,0,82,0,32,27,85,37,27,119,131,147,135,67, 
16:53:29.552,0,38,97,106,103,0,0,9,32,54,0,56,0,0,0,0,0,0,0,80,0,31,27,85,37,26,117,130,146,134,68, 
16:53:29.663,0,39,98,106,104,0,0,10,33,54,0,56,0,0,0,0,0,0,0,78,0,31,26,86,37,27,117,130,146,134,68, 
