time, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 
16:46:31.821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
16:46:31.929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
16:46:32.026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
16:46:32.132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
16:46:32.243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
16:46:32.353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
16:46:32.448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
16:46:32.555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
16:46:32.666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
16:46:32.761,0,0,0,0,0,0,0,0,0,20,0,32,0,0,0, 
16:46:32.868,0,0,0,0,0,0,0,0,0,32,0,35,18,0,0, 
16:46:32.985,0,0,0,0,0,0,0,0,0,47,0,47,33,0,0, 
16:46:33.096,0,0,0,0,0,0,0,0,0,50,0,46,35,0,0, 
16:46:33.202,0,0,0,0,0,0,0,0,0,49,0,45,37,0,8, 
16:46:33.289,0,0,0,0,0,0,0,0,0,51,0,45,39,0,12, 
16:46:33.420,0,0,0,0,0,0,0,0,0,65,0,41,35,0,7, 
16:46:33.509,0,0,0,0,0,0,0,0,0,58,0,38,28,0,6, 
16:46:33.619,0,0,0,0,0,0,0,0,0,42,0,34,24,0,5, 
16:46:33.712,0,0,0,0,0,0,0,0,0,36,0,30,16,0,1, 
16:46:33.836,0,0,0,0,0,0,0,0,0,38,0,31,13,0,0, 
16:46:33.929,0,0,0,0,0,0,0,0,0,41,0,30,12,0,1, 
16:46:34.041,0,0,0,0,0,0,0,0,0,44,0,35,17,0,2, 
16:46:34.148,0,0,0,0,0,0,0,0,0,44,0,37,25,0,3, 
16:46:34.258,0,0,0,0,0,0,0,0,0,37,0,35,24,0,3, 
16:46:34.352,0,0,0,0,0,0,0,0,0,35,0,32,21,0,1, 
16:46:34.464,0,0,0,0,0,0,0,0,0,43,0,32,19,0,2, 
16:46:34.580,0,0,0,0,0,0,0,0,0,50,0,42,19,0,2, 
16:46:34.693,0,0,0,0,0,0,0,0,0,52,0,49,21,0,3, 
16:46:34.799,0,0,0,0,0,0,0,0,0,52,0,50,22,0,2, 
16:46:34.882,0,0,0,0,0,0,0,0,0,50,0,49,23,0,3, 
