time, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31 
14:21:58.651,27,52,61,77,97,0,40,24,54,57,102,47,116,0,20,0,85,37,100,82,4,72,78,84,25,9,114,84,96,64,0, 
14:21:58.759,29,55,64,80,96,0,33,24,52,54,102,41,117,0,21,0,86,42,99,92,0,73,71,83,25,9,117,85,99,71,0, 
14:21:58.883,29,58,67,81,94,0,28,27,54,55,102,40,118,0,22,0,90,50,102,95,0,75,72,85,28,5,116,87,99,73,0, 
14:21:58.993,23,59,68,77,90,0,24,29,52,53,100,37,116,0,21,0,96,56,106,99,0,76,73,88,29,3,117,87,98,71,0, 
14:21:59.100,19,59,71,77,88,0,20,29,45,46,97,28,115,0,21,0,100,68,110,103,0,71,68,85,33,4,116,85,93,62,0, 
14:21:59.215,0,59,70,75,82,0,18,31,47,48,93,32,115,0,21,0,102,66,114,102,4,74,72,89,35,3,113,77,91,56,0, 
14:21:59.336,0,62,71,76,85,0,19,33,50,52,94,36,116,0,23,0,103,70,116,103,16,77,73,91,35,4,117,81,92,56,0, 
14:21:59.448,0,60,72,77,89,0,25,34,53,53,98,37,118,0,23,0,106,73,117,101,10,77,69,89,31,6,118,80,91,57,0, 
14:21:59.557,0,60,73,80,90,0,31,34,58,54,94,40,120,0,24,0,107,69,113,101,10,76,67,88,24,6,118,78,90,53,0, 
14:21:59.665,0,61,75,81,90,0,34,35,59,59,93,43,121,0,25,0,105,55,112,94,10,72,66,86,24,7,114,76,89,54,0, 
14:21:59.789,0,62,77,82,89,0,37,37,59,61,98,45,122,0,26,0,101,48,112,90,12,69,67,86,25,8,110,74,89,55,0, 
14:21:59.884,0,63,77,82,90,0,39,37,61,63,100,47,123,0,26,0,98,43,111,87,14,68,67,85,25,7,107,73,88,54,0, 
14:22:00.025,0,63,74,79,85,0,39,37,61,62,103,48,124,0,26,0,95,33,109,81,17,66,65,82,25,7,101,71,84,46,0, 
14:22:00.134,0,64,74,78,84,0,40,39,60,61,108,49,125,0,25,0,94,33,113,78,32,66,65,80,25,4,101,71,84,42,0, 
14:22:00.242,0,64,76,79,88,0,41,39,58,60,111,47,127,0,25,0,97,37,119,83,40,67,64,81,28,3,108,74,88,47,0, 
14:22:00.351,0,66,79,83,91,0,42,39,58,61,112,47,128,0,26,0,98,42,120,87,41,68,65,83,28,4,112,74,88,49,0, 
14:22:00.479,0,67,78,82,92,0,41,40,59,61,113,47,128,0,26,0,101,45,124,90,41,70,66,85,29,3,114,75,89,48,0, 
14:22:00.588,0,66,78,83,93,0,36,40,59,61,114,46,128,0,25,0,102,47,126,92,42,71,66,85,29,4,115,75,90,47,0, 
14:22:00.696,0,66,78,82,93,0,33,40,59,61,113,47,129,0,25,0,103,49,127,94,43,72,68,89,29,3,116,76,90,43,0, 
14:22:00.805,0,67,78,83,94,0,35,41,60,63,115,48,129,0,25,0,103,51,128,95,44,75,69,91,30,4,118,76,91,45,0, 
14:22:00.913,0,66,78,84,95,0,38,42,61,63,116,48,129,0,25,0,104,52,127,95,44,75,69,91,30,4,119,76,91,46,0, 
14:22:01.038,0,67,79,84,97,0,41,42,62,64,118,49,130,0,26,0,103,54,127,96,45,76,70,92,30,4,120,76,92,47,0, 
14:22:01.149,0,67,80,85,98,0,43,43,64,65,119,50,132,0,26,0,104,55,128,96,45,76,70,92,30,4,120,76,92,47,0, 
14:22:01.273,0,67,81,85,99,0,45,43,64,66,120,51,132,0,26,0,104,55,128,97,45,77,71,93,30,3,121,76,92,46,0, 
14:22:01.388,0,68,82,86,99,0,42,43,65,66,121,51,132,0,26,0,105,56,129,97,47,78,71,94,31,4,122,75,92,45,0, 
14:22:01.494,0,68,81,86,99,0,43,44,65,66,120,52,133,0,26,0,105,56,129,97,47,78,72,95,31,3,122,76,92,46,0, 
14:22:01.618,0,68,82,87,100,0,44,44,66,66,121,52,133,0,26,0,105,57,129,98,49,79,72,95,31,4,122,76,93,44,0, 
14:22:01.726,0,69,82,87,100,0,44,44,66,67,122,52,133,0,26,0,105,57,130,98,49,80,72,95,31,4,122,75,93,45,0, 
14:22:01.838,0,68,82,87,99,0,44,44,66,67,122,53,133,0,25,0,106,57,130,98,50,80,72,95,31,3,122,75,94,45,0, 
14:22:01.944,0,68,82,87,99,0,44,45,66,67,122,53,133,0,26,0,106,57,130,99,51,80,72,95,30,3,123,75,94,44,0, 
