time, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 
11:32:03.023,18,0,4,78,96,61,6,0,0,38,0,0,0,0,0, 
11:32:03.136,0,0,17,81,140,128,83,0,0,37,0,0,0,0,0, 
11:32:03.235,0,0,23,104,171,139,86,0,0,42,0,0,0,0,0, 
11:32:03.360,2,0,0,39,59,6,0,0,0,33,0,0,0,0,0, 
11:32:03.444,0,0,0,3,15,26,0,0,41,51,0,0,0,0,0, 
11:32:03.557,0,0,0,9,31,65,0,0,58,57,0,0,0,0,4, 
11:32:03.652,0,0,0,12,32,72,0,0,61,56,0,0,0,0,4, 
11:32:03.758,0,0,0,13,34,75,0,0,59,55,0,0,0,0,4, 
11:32:03.869,0,0,0,15,28,64,0,0,52,50,0,0,0,0,3, 
11:32:03.975,0,0,0,16,33,76,0,0,51,49,0,0,0,0,0, 
11:32:04.084,0,0,0,16,39,83,0,0,51,49,0,0,0,0,0, 
11:32:04.199,0,0,0,17,41,88,0,0,53,50,0,0,0,0,2, 
11:32:04.287,0,0,0,23,44,94,0,0,50,50,0,0,0,0,0, 
11:32:04.397,0,0,0,24,45,94,0,0,46,49,0,0,0,0,0, 
11:32:04.508,0,0,0,28,48,97,0,0,40,46,0,0,0,0,0, 
11:32:04.618,0,0,0,28,46,96,0,0,35,46,0,0,0,0,0, 
11:32:04.728,0,0,0,28,45,96,0,0,32,44,0,0,0,0,0, 
11:32:04.836,0,0,0,30,45,94,0,0,31,43,0,0,0,0,0, 
11:32:04.936,0,0,0,30,46,93,0,0,28,42,0,0,0,0,0, 
11:32:05.047,0,0,0,30,48,94,0,0,24,41,0,0,0,0,0, 
11:32:05.154,0,0,0,31,50,94,0,0,19,39,0,0,0,0,0, 
11:32:05.268,0,0,0,33,53,95,0,0,17,38,0,0,0,0,0, 
11:32:05.352,0,0,0,33,53,95,0,0,15,38,0,0,0,0,0, 
11:32:05.465,0,0,0,33,53,94,0,0,9,37,0,0,0,0,0, 
11:32:05.572,0,0,0,33,53,94,0,0,8,38,0,0,0,0,0, 
11:32:05.682,0,0,0,33,53,94,0,0,7,37,0,0,0,0,0, 
11:32:05.790,0,0,0,32,53,93,0,0,0,37,0,0,0,0,0, 
11:32:05.901,0,0,0,32,53,93,0,0,0,37,0,0,0,0,0, 
11:32:05.992,0,0,0,31,50,88,0,0,0,34,0,0,0,0,0, 
11:32:06.101,0,0,0,29,50,83,0,0,0,34,0,0,0,0,0, 
