time, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31 
16:39:38.572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0, 
16:39:38.681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0, 
16:39:38.789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0, 
16:39:38.900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0, 
16:39:39.027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0, 
16:39:39.149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0, 
16:39:39.259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0, 
16:39:39.352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0, 
16:39:39.476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0, 
16:39:39.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0, 
16:39:39.712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0, 
16:39:39.807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0, 
16:39:39.929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0, 
16:39:40.044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0, 
16:39:40.150,0,0,0,0,0,0,31,75,79,46,0,29,0,25,0,0,0,75,0,122,0,75,67,85,18,0,0,0,0,0,0, 
16:39:40.293,0,70,32,54,17,0,124,120,162,119,0,49,0,15,0,17,0,104,0,136,0,101,108,89,31,0,70,41,11,21,0, 
16:39:40.370,0,68,134,87,67,0,168,144,177,138,0,57,0,28,0,25,0,104,0,135,0,100,124,124,75,1,98,97,137,0,0, 
16:39:40.493,47,133,171,119,94,0,168,140,178,143,0,60,0,10,0,51,0,117,0,157,0,115,128,133,97,24,161,147,208,125,0, 
16:39:40.619,116,143,185,121,99,0,145,91,165,130,0,46,0,0,0,48,0,121,0,170,0,111,99,97,79,25,231,175,219,163,81, 
16:39:40.730,172,139,179,130,108,1,124,84,153,119,0,39,0,0,0,48,0,124,0,168,0,111,92,66,79,26,239,156,204,179,88, 
16:39:40.837,152,117,146,128,123,0,119,64,133,109,0,37,0,0,0,63,0,138,0,155,0,102,82,46,86,13,210,110,165,135,77, 
16:39:40.964,137,111,136,128,134,0,131,64,134,106,0,35,0,0,0,69,9,141,0,143,0,88,70,50,88,15,194,80,126,106,66, 
16:39:41.075,131,112,144,136,142,0,152,76,139,110,0,35,0,0,0,56,0,128,13,129,1,80,59,56,82,15,179,52,104,90,51, 
16:39:41.182,130,113,146,144,140,0,162,97,141,123,43,44,83,0,0,37,0,111,43,118,59,79,56,59,79,22,155,46,92,86,31, 
16:39:41.293,119,111,138,147,143,0,170,105,144,135,173,60,183,0,10,24,0,87,66,97,86,74,45,43,52,9,132,35,82,73,21, 
16:39:41.400,91,102,111,112,122,0,138,90,126,118,205,48,177,0,19,27,0,98,103,94,116,65,41,58,64,18,116,20,69,62,29, 
16:39:41.525,43,85,85,109,127,0,108,74,115,113,161,47,145,0,24,22,27,80,180,93,178,74,55,80,87,34,123,27,77,63,24, 
16:39:41.633,24,68,74,88,108,0,81,53,94,108,164,51,137,0,12,17,30,79,191,91,187,79,66,82,88,35,133,27,89,69,20, 
16:39:41.774,4,60,78,80,98,0,77,44,88,105,161,53,129,0,0,18,28,82,195,94,189,83,74,91,94,35,130,27,92,74,21, 
16:39:41.887,0,57,79,77,97,0,76,39,85,104,166,57,129,0,0,16,26,72,191,84,185,85,80,92,94,35,134,30,96,77,3, 
16:39:41.963,0,55,76,61,88,0,76,37,82,100,168,62,125,0,0,16,23,70,189,83,189,84,84,98,96,37,132,27,97,76,13, 
16:39:42.104,0,53,77,49,87,0,73,36,82,99,169,61,125,0,0,21,21,75,187,87,189,85,86,99,98,38,131,28,100,75,19, 
16:39:42.212,0,52,78,50,90,0,73,37,85,99,169,58,125,0,0,25,20,82,191,91,196,86,90,101,100,39,132,32,103,74,16, 
16:39:42.321,0,52,80,55,93,0,75,38,91,101,170,58,127,0,0,30,20,90,196,99,200,88,94,106,101,40,138,37,104,76,0, 
16:39:42.433,0,52,82,55,95,0,76,40,93,103,171,60,129,0,0,31,21,92,198,102,199,90,95,106,102,40,139,33,105,77,0, 
16:39:42.540,0,54,83,60,101,0,79,45,97,109,175,65,132,0,0,36,21,97,198,101,196,90,95,104,99,35,135,31,107,77,0, 
16:39:42.664,0,52,78,58,99,0,84,47,100,113,176,67,134,0,0,36,22,96,191,96,192,89,90,93,87,32,103,20,97,67,0, 
16:39:42.775,0,57,90,67,104,0,104,57,109,121,190,72,140,14,0,39,24,94,183,94,188,88,89,91,87,34,115,21,98,70,0, 
16:39:42.901,4,60,92,73,108,0,105,59,111,124,195,77,144,21,0,35,24,87,171,88,183,86,89,87,82,33,116,22,99,74,0, 
16:39:42.993,5,61,93,77,109,0,107,61,114,125,197,79,147,23,0,36,25,87,171,90,182,85,90,91,81,33,119,23,99,72,0, 
16:39:43.103,9,62,95,75,111,0,106,60,113,124,197,80,147,25,0,37,26,88,172,91,182,86,92,97,87,35,123,27,101,73,0, 
16:39:43.230,6,61,92,70,109,0,103,58,111,124,195,79,144,23,0,36,25,89,177,92,183,88,93,99,90,36,128,29,102,74,0, 
16:39:43.369,9,62,94,72,112,0,107,59,112,116,192,75,143,14,0,36,25,92,185,95,187,87,93,98,89,37,137,27,101,73,0, 
16:39:43.479,10,63,94,75,113,0,108,59,116,116,188,74,141,7,0,39,28,99,192,99,190,87,94,99,90,37,140,29,103,74,0, 
16:39:43.588,8,63,93,75,113,0,103,58,117,121,188,76,141,12,0,38,26,101,194,103,191,93,95,101,92,37,142,33,105,75,0, 
16:39:43.697,9,61,90,72,109,0,99,57,108,106,178,68,133,0,0,36,29,99,202,106,200,87,94,97,94,38,145,34,106,75,0, 
16:39:43.804,7,58,81,66,105,0,81,53,101,95,173,59,127,0,0,33,53,98,211,108,203,87,95,97,95,38,147,32,107,76,0, 
16:39:43.914,4,57,84,60,101,0,80,54,99,93,172,55,127,0,0,35,76,102,216,109,204,87,94,100,95,37,140,29,104,73,0, 
16:39:44.026,7,57,82,56,97,0,72,53,91,84,169,45,123,0,0,36,83,105,224,109,210,85,94,100,96,39,142,30,105,74,0, 
16:39:44.152,5,57,81,55,95,0,63,50,83,77,166,40,121,0,0,39,85,113,228,112,226,84,93,100,99,39,138,33,102,76,0, 
16:39:44.261,0,57,82,55,84,0,54,47,84,77,163,40,119,0,0,45,86,117,231,118,235,86,95,104,102,40,139,36,102,80,0, 
16:39:44.371,0,54,83,53,81,0,47,46,77,69,158,33,115,0,0,49,94,123,237,114,241,83,92,104,103,41,134,36,97,81,0, 
16:39:44.479,0,52,83,50,77,0,43,44,68,66,154,30,113,0,0,53,97,126,235,114,234,83,91,105,102,39,122,32,96,79,0, 
16:39:44.601,0,52,81,47,74,0,49,46,68,70,156,33,113,0,0,57,99,126,234,112,232,81,90,105,99,35,112,18,85,69,0, 
16:39:44.730,0,54,87,49,80,0,56,48,71,74,159,36,113,0,0,59,94,123,233,115,231,82,92,109,105,40,108,19,88,72,0, 
16:39:44.855,0,53,87,48,80,0,57,48,73,77,159,38,115,0,0,59,93,127,234,122,232,84,93,110,105,39,106,19,92,75,0, 
16:39:44.960,0,53,85,50,80,0,61,50,77,80,163,39,116,0,0,60,94,128,233,124,229,84,93,109,105,39,105,18,93,74,0, 
16:39:45.058,0,55,89,52,85,0,64,50,80,83,165,41,118,0,0,61,90,127,231,124,222,86,93,111,106,41,107,19,95,77,0, 
