time, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 
14:33:54.429,0,55,68,3,0,0,0,0,0,20,0,0,0,0,0, 
14:33:54.528,0,53,59,2,0,0,0,0,0,13,0,0,0,0,0, 
14:33:54.633,0,55,58,2,0,0,0,0,0,17,0,0,0,0,0, 
14:33:54.724,0,59,62,2,0,0,0,0,0,16,0,0,0,0,0, 
14:33:54.835,0,62,69,7,0,0,0,0,0,11,0,0,0,0,0, 
14:33:54.949,0,67,73,14,0,0,0,0,0,3,0,0,0,0,0, 
14:33:55.054,0,71,75,18,0,0,0,0,0,3,0,0,0,0,0, 
14:33:55.165,0,76,75,20,0,0,0,0,0,1,0,0,0,0,0, 
14:33:55.280,0,78,75,21,0,0,0,0,0,0,0,0,0,0,0, 
14:33:55.376,0,78,76,23,0,0,0,0,0,0,0,0,0,0,0, 
