time, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31 
11:33:53.319,0,0,0,0,56,0,13,45,96,91,106,77,106,64,46,29,129,73,154,95,109,84,102,78,30,19,71,28,26,0,0, 
11:33:53.431,0,0,0,0,58,0,16,47,99,94,111,79,111,66,48,29,131,75,156,96,111,85,103,79,35,19,72,27,24,0,0, 
11:33:53.541,0,0,0,0,47,0,18,44,93,89,109,77,110,64,46,27,122,72,150,90,105,79,98,76,31,17,70,14,2,0,0, 
11:33:53.665,0,0,0,0,41,0,25,42,92,88,112,79,113,65,49,25,118,71,143,88,101,76,96,78,27,25,69,12,0,0,0, 
11:33:53.773,0,0,0,0,37,0,29,44,93,90,126,86,126,69,54,24,115,69,137,87,101,76,99,83,20,32,67,19,0,0,0, 
11:33:53.883,0,0,0,0,41,0,39,45,98,93,137,89,137,73,58,24,123,72,150,89,105,77,101,88,19,35,55,35,0,0,0, 
11:33:53.994,0,0,0,0,42,0,39,47,100,94,140,93,139,75,60,26,132,75,164,91,108,78,103,87,21,36,54,42,0,0,0, 
11:33:54.100,0,0,0,0,42,0,33,46,99,95,140,95,139,77,61,26,137,77,172,94,113,79,106,94,22,38,51,40,0,0,0, 
11:33:54.227,0,0,0,0,40,0,31,45,100,94,136,92,135,75,61,28,140,79,175,95,113,80,107,91,27,36,53,44,0,0,0, 
11:33:54.335,0,0,0,0,43,0,7,43,99,94,129,89,130,69,59,29,149,79,180,99,117,85,109,87,29,34,55,45,0,0,0, 
11:33:54.446,0,0,0,0,44,0,0,42,102,97,124,92,130,70,60,28,147,81,183,102,122,88,111,90,31,35,57,45,0,0,0, 
11:33:54.556,0,0,0,0,44,0,0,43,100,98,124,93,132,71,60,30,144,83,183,103,125,88,113,90,32,32,56,46,0,0,0, 
11:33:54.681,0,0,0,0,44,0,7,45,99,99,127,95,135,73,63,29,143,84,180,104,123,88,112,88,26,28,56,46,0,0,0, 
11:33:54.806,0,0,0,0,45,0,13,47,100,99,132,95,139,75,64,29,140,83,173,103,119,85,109,84,20,30,51,44,0,0,0, 
11:33:54.915,0,0,0,0,45,0,16,49,102,100,136,95,142,76,65,30,140,84,171,103,119,85,108,84,18,31,51,46,0,0,0, 
11:33:55.025,0,0,0,0,45,0,20,51,103,101,137,96,145,77,66,29,142,84,173,104,120,85,108,85,17,32,50,46,0,0,0, 
11:33:55.148,0,0,0,0,43,0,21,52,105,102,139,97,147,77,67,29,142,83,173,103,120,85,108,85,18,33,48,47,0,0,0, 
11:33:55.274,0,0,0,0,43,0,21,52,106,102,141,98,149,77,68,29,143,84,176,104,122,85,108,86,18,33,48,47,0,0,0, 
11:33:55.371,0,0,0,0,43,0,21,52,106,102,141,98,151,76,69,30,144,85,178,104,123,85,108,86,18,34,47,47,0,0,0, 
11:33:55.479,0,0,0,0,42,0,19,52,106,102,143,98,151,77,69,29,144,85,177,105,123,84,106,85,17,33,41,46,0,0,0, 
11:33:55.601,0,0,0,0,42,0,15,51,105,100,143,98,151,76,70,29,142,84,177,105,122,83,104,84,15,34,31,42,0,0,0, 
11:33:55.711,0,0,0,0,42,0,11,51,106,99,143,97,151,75,71,29,139,83,175,105,122,81,102,82,13,33,28,40,0,0,0, 
11:33:55.820,0,0,0,0,42,0,9,50,106,99,143,97,152,75,71,29,139,83,175,105,121,81,101,82,12,33,28,40,0,0,0, 
11:33:55.931,0,0,0,0,42,0,6,51,107,100,145,98,154,75,72,29,141,84,177,106,123,81,102,82,12,33,28,41,0,0,0, 
11:33:56.055,0,0,0,0,43,0,5,51,107,99,145,98,154,75,72,30,140,83,176,105,122,80,101,82,12,34,27,40,0,0,0, 
11:33:56.166,0,0,0,0,42,0,6,51,107,99,146,97,153,76,72,30,140,83,177,104,122,80,102,83,12,32,26,40,0,0,0, 
11:33:56.288,0,0,0,0,43,0,8,51,106,100,145,98,152,76,71,30,140,83,177,104,123,81,103,84,13,34,28,40,0,0,0, 
11:33:56.397,0,0,0,0,43,0,10,52,107,100,146,98,152,76,72,30,140,84,178,105,122,81,104,85,13,34,28,40,0,0,0, 
11:33:56.507,0,0,0,0,43,0,9,53,107,100,146,99,153,76,72,30,140,84,178,105,122,82,103,85,14,35,28,39,0,0,0, 
11:33:56.619,0,0,0,0,42,0,8,52,108,100,148,99,155,77,72,30,141,84,179,105,124,83,104,85,15,35,28,39,0,0,0, 
