time, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 
18:50:30.770,0,0,0,0,0,5,0,0,0,43,0,0,27,0,17, 
18:50:30.882,0,0,0,0,26,50,0,11,20,46,0,0,32,0,20, 
18:50:30.973,0,0,0,0,36,60,0,17,14,47,0,0,25,0,17, 
18:50:31.083,0,0,0,2,40,82,0,20,12,48,0,0,10,0,10, 
18:50:31.196,0,0,0,21,44,93,0,26,25,48,0,0,4,0,6, 
18:50:31.306,0,0,0,26,37,89,0,27,17,46,0,0,0,0,3, 
18:50:31.397,0,0,0,26,29,94,0,25,14,46,0,0,0,0,2, 
18:50:31.506,0,0,0,20,18,97,14,22,11,45,0,0,0,0,2, 
18:50:31.620,0,0,0,15,13,91,13,18,17,45,0,0,0,0,2, 
18:50:31.727,0,0,0,16,13,87,12,19,23,46,0,0,0,0,3, 
18:50:31.841,0,0,0,13,9,73,0,17,25,46,0,0,0,0,6, 
18:50:31.927,0,0,0,11,6,62,0,13,25,46,0,0,0,0,6, 
18:50:32.038,0,0,0,9,5,60,0,13,17,45,0,0,0,0,3, 
18:50:32.147,0,0,0,13,6,59,0,15,14,45,0,0,0,0,0, 
18:50:32.256,0,0,0,23,6,62,0,17,16,47,0,0,0,0,1, 
18:50:32.366,0,0,0,17,5,63,0,17,19,47,0,0,0,0,2, 
18:50:32.476,0,0,0,17,5,62,0,17,19,47,0,0,0,0,1, 
18:50:32.583,0,0,0,12,3,60,0,16,13,47,0,0,0,0,1, 
18:50:32.679,0,0,0,6,2,56,0,15,7,46,0,0,0,0,1, 
18:50:32.789,0,0,0,5,2,54,0,15,5,46,0,0,0,0,1, 
