time, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 
18:47:54.583,0,0,0,27,8,34,0,0,51,48,0,32,22,0,0, 
18:47:54.678,0,0,0,43,20,50,0,0,48,51,0,38,22,0,0, 
18:47:54.776,0,0,0,42,19,53,0,0,46,45,0,32,17,0,0, 
18:47:54.893,0,0,0,47,27,60,0,0,49,51,0,40,22,0,0, 
18:47:55.004,0,0,0,52,19,57,0,0,49,54,0,50,23,0,0, 
18:47:55.127,0,0,0,55,11,57,0,0,49,58,0,60,23,0,0, 
18:47:55.197,0,0,0,57,8,61,0,0,51,61,0,65,11,0,0, 
18:47:55.317,0,0,0,57,8,67,0,0,51,63,0,68,0,0,0, 
18:47:55.426,0,0,0,57,5,68,0,0,50,61,0,66,0,0,0, 
18:47:55.532,0,0,0,56,4,69,0,0,45,55,0,57,0,0,0, 
18:47:55.644,0,0,0,56,9,74,0,0,42,53,0,47,0,0,0, 
18:47:55.752,0,0,0,59,22,80,0,0,44,53,0,49,0,0,0, 
18:47:55.863,0,0,0,60,18,81,0,0,43,53,0,50,0,0,0, 
18:47:55.948,0,0,0,59,23,83,0,0,43,52,0,48,0,0,0, 
18:47:56.063,0,0,0,59,21,84,0,0,43,51,0,51,0,0,0, 
18:47:56.176,0,0,0,59,19,80,0,0,44,52,0,57,0,0,0, 
18:47:56.268,0,0,0,58,19,81,0,0,44,52,0,58,0,0,0, 
18:47:56.376,0,0,0,57,18,80,0,0,43,51,0,59,0,0,0, 
18:47:56.486,0,0,0,57,17,79,0,0,44,51,0,60,0,0,0, 
18:47:56.594,0,0,0,57,16,78,0,0,43,51,0,61,0,0,0, 
