time, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 
17:18:14.117,0,0,0,0,0,0,0,0,0,73,0,67,53,3,2, 
17:18:14.225,0,0,0,0,0,0,0,0,18,84,0,64,3,0,0, 
17:18:14.336,0,0,0,0,0,0,0,0,0,50,0,25,0,0,0, 
17:18:14.445,0,0,0,0,0,0,0,0,0,60,0,0,0,0,1, 
17:18:14.555,0,0,0,0,0,1,0,0,33,77,0,0,0,0,3, 
17:18:14.663,0,0,0,9,0,21,0,0,38,92,0,0,0,0,4, 
17:18:14.757,0,0,0,30,7,49,23,0,42,110,0,0,8,0,1, 
17:18:14.868,0,0,0,22,7,45,12,0,30,78,0,3,12,0,0, 
17:18:14.959,0,0,0,21,3,38,0,0,19,58,0,23,17,0,1, 
17:18:15.084,0,0,0,24,3,35,0,0,25,72,0,34,28,0,5, 
17:18:15.185,0,0,0,12,0,29,0,0,23,55,0,6,19,0,1, 
17:18:15.296,0,0,0,12,0,21,0,0,2,41,0,0,13,0,0, 
17:18:15.405,0,0,0,5,0,17,0,0,0,34,0,0,14,0,0, 
17:18:15.505,0,0,0,9,0,21,0,0,0,34,0,0,15,0,0, 
17:18:15.616,0,0,0,8,0,20,0,0,0,35,0,1,17,0,0, 
17:18:15.728,0,0,0,5,0,19,0,0,0,35,0,0,16,0,0, 
17:18:15.818,0,0,0,5,0,18,0,0,0,37,0,0,16,0,0, 
17:18:15.928,0,0,0,6,0,20,0,0,0,38,0,0,17,0,0, 
17:18:16.041,0,0,0,8,0,21,0,0,0,38,0,0,16,0,0, 
17:18:16.148,0,0,0,9,0,23,0,0,0,39,0,2,15,0,0, 
