time, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 
21:12:56.832,0,0,0,0,0,0,0,0,0,83,0,65,32,0,2, 
21:12:56.924,0,0,0,0,9,41,0,0,0,96,0,47,20,0,0, 
21:12:57.036,0,0,5,0,8,67,0,0,0,93,0,22,10,0,0, 
21:12:57.133,0,0,2,0,4,65,0,0,0,104,0,22,13,0,0, 
21:12:57.245,0,0,1,0,0,55,0,0,0,103,0,39,20,0,0, 
21:12:57.352,0,0,0,0,0,43,0,0,0,103,0,52,25,0,0, 
21:12:57.460,0,0,0,0,0,36,0,0,0,105,0,48,24,0,0, 
21:12:57.565,0,0,0,0,0,32,0,0,0,108,0,37,14,0,0, 
21:12:57.664,0,0,0,0,0,35,0,0,0,118,0,32,12,0,0, 
21:12:57.765,0,0,0,0,0,37,0,0,0,124,0,32,13,0,0, 
21:12:57.874,0,0,2,0,0,34,0,0,0,120,0,28,12,0,0, 
21:12:57.984,0,0,8,3,0,32,0,0,0,100,0,22,5,0,0, 
21:12:58.094,0,0,15,31,6,40,0,0,0,99,0,17,0,0,0, 
21:12:58.204,0,0,37,44,19,52,0,0,0,94,0,15,0,0,0, 
21:12:58.311,0,0,37,48,24,58,0,0,0,92,0,19,0,0,0, 
21:12:58.408,0,0,35,54,31,65,0,0,0,98,0,25,7,0,0, 
21:12:58.516,0,0,35,52,29,61,0,0,0,105,0,31,11,0,0, 
21:12:58.622,0,0,35,52,28,59,0,0,0,107,0,36,14,0,0, 
21:12:58.734,0,0,36,51,27,54,0,0,0,111,0,46,17,0,0, 
21:12:58.848,0,0,36,52,27,53,0,0,0,114,0,60,20,0,0, 
