time,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
21:33.3,0,0,0,0,95,0,0,42,0,35,0,106,0,69,8,0,0,0,0,33,0,84,53,15,51,16,83,77,76,61,0
21:33.4,0,0,0,0,98,0,0,44,0,36,0,109,0,71,9,0,0,0,0,33,0,85,55,16,50,17,83,77,77,61,0
21:33.5,0,0,0,0,94,0,0,43,0,35,0,106,0,69,9,0,0,0,0,33,0,83,54,17,49,17,81,75,76,61,0
21:33.6,0,0,0,0,92,0,0,41,0,35,0,103,0,68,9,0,0,0,0,32,0,81,53,17,48,17,79,73,75,59,0
21:33.7,0,0,0,0,88,0,0,41,0,34,0,99,0,65,9,0,0,0,0,32,0,78,51,17,46,16,75,69,71,57,0
21:33.9,0,0,0,0,88,0,0,40,0,35,0,99,0,66,10,0,0,0,0,33,0,79,52,17,47,16,75,69,72,57,0
21:34.0,0,0,0,0,87,0,0,41,0,35,0,99,0,65,10,0,0,0,0,32,0,79,52,18,46,16,75,69,72,57,0
21:34.1,0,0,0,0,88,0,0,41,0,35,0,99,0,66,10,0,0,0,0,32,0,79,52,18,46,15,74,68,71,56,0
21:34.2,0,0,0,0,88,0,0,41,0,35,0,100,0,66,11,0,0,0,0,33,0,79,53,19,47,16,74,68,72,58,0
21:34.3,0,0,0,0,88,0,0,41,0,35,0,99,0,66,11,0,0,0,0,33,0,79,52,19,46,15,74,67,72,57,0
21:34.4,0,0,0,0,86,0,0,40,0,35,0,97,0,65,10,0,0,0,0,32,0,78,52,19,46,14,72,66,70,56,0
21:34.5,0,0,0,0,88,0,0,41,0,36,0,100,0,66,11,0,0,0,0,33,0,80,53,18,47,14,74,67,72,58,0
21:34.7,0,0,0,0,89,0,0,42,0,37,0,102,0,67,11,0,0,0,0,33,0,82,53,20,47,14,75,68,73,59,0
21:34.8,0,0,0,0,90,0,0,42,0,37,0,104,0,68,11,0,0,0,0,34,0,83,55,20,48,14,75,69,75,59,0
21:34.9,0,0,0,0,90,0,0,41,0,37,0,103,0,68,11,0,0,0,0,34,0,83,55,20,48,14,75,68,74,59,0
21:35.0,0,0,0,0,90,0,0,42,0,37,0,103,0,68,11,0,0,0,0,34,0,83,55,21,48,13,75,68,75,59,0
21:35.1,0,0,0,0,90,0,0,42,0,37,0,104,0,68,11,0,0,0,0,34,0,83,54,21,48,13,74,68,75,58,0
21:35.2,0,0,0,0,89,0,0,42,0,37,0,101,0,68,11,0,0,0,0,34,0,82,54,21,48,12,73,67,74,59,0
21:35.3,0,0,0,0,89,0,0,42,0,37,0,102,0,68,12,0,0,0,0,34,0,83,54,22,48,12,74,68,76,59,0
21:35.5,0,0,0,0,91,0,0,41,0,37,0,103,0,68,11,0,0,0,0,34,0,83,55,21,49,12,74,68,76,60,0
21:35.6,0,0,0,0,91,0,0,42,0,37,0,104,0,69,11,0,0,0,0,35,0,84,55,21,49,12,75,68,77,60,0
21:35.7,0,0,0,0,93,0,0,43,0,38,0,106,0,70,12,0,0,0,0,35,0,85,56,22,49,12,76,69,79,61,0
21:35.8,0,0,0,0,93,0,0,43,0,39,0,106,0,70,12,0,0,0,0,35,0,86,56,22,50,12,75,69,79,61,0
21:35.9,0,0,0,0,92,0,0,43,0,39,0,106,0,70,12,0,0,0,0,35,0,86,56,22,49,12,76,69,78,61,0
21:36.0,0,0,0,0,92,0,0,42,0,38,0,106,0,70,12,0,0,0,0,35,0,86,56,22,50,12,75,68,78,61,0
21:36.1,0,0,0,0,92,0,0,43,0,39,0,106,0,70,12,0,0,0,0,35,0,86,56,22,50,12,74,67,78,61,0
21:36.3,0,0,0,0,93,0,0,43,0,39,0,107,0,70,12,0,0,0,0,36,0,87,56,23,50,12,75,68,79,62,0
21:36.4,0,0,0,0,93,0,0,43,0,39,0,108,0,71,12,0,0,0,0,36,0,88,57,23,50,12,75,68,79,61,0
21:36.5,0,0,0,0,94,0,0,43,0,39,0,107,0,72,12,0,0,0,0,35,0,87,57,23,50,12,74,67,79,62,0
21:36.6,0,0,0,0,93,0,0,43,0,39,0,108,0,72,12,0,0,0,0,36,0,88,57,23,50,12,75,67,79,61,0
21:36.7,0,0,0,0,94,0,0,43,0,39,0,108,0,72,12,0,0,0,0,36,0,89,57,23,51,12,75,67,80,62,0
21:36.8,0,0,0,0,93,0,0,43,0,39,0,108,0,71,12,0,0,0,0,36,0,88,57,23,50,12,73,66,79,61,0
21:36.9,0,0,0,0,93,0,0,43,0,39,0,107,0,71,12,0,0,0,0,36,0,88,56,23,50,12,73,66,79,61,0
21:37.0,0,0,0,0,93,0,0,43,0,39,0,107,0,71,12,0,0,0,0,36,0,88,56,23,50,12,73,65,79,61,0
21:37.2,0,0,0,93,0,0,43,0,40,0,108,0,72,13,0,0,0,0,37,0,88,56,23,50,12,74,65,79,62,0,0
21:37.3,0,0,0,0,94,0,0,43,0,40,0,108,0,72,12,0,0,0,0,36,0,88,56,23,50,12,73,65,79,62,0
21:37.4,0,0,0,0,92,0,0,43,0,42,0,107,0,71,12,0,0,0,0,36,0,87,56,24,50,12,73,64,79,61,0
21:37.5,0,0,0,0,92,0,0,43,0,42,0,106,0,71,12,0,0,0,0,36,0,87,55,23,50,12,72,63,78,60,0
21:37.6,0,0,0,0,90,0,0,42,0,42,0,105,0,70,12,0,0,0,0,36,0,86,54,23,49,12,71,61,77,60,0
21:37.2,0,0,0,93,0,0,43,0,40,0,108,0,72,13,0,0,0,0,37,0,88,56,23,50,12,74,65,79,62,0,0
21:37.3,0,0,0,0,94,0,0,43,0,40,0,108,0,72,12,0,0,0,0,36,0,88,56,23,50,12,73,65,79,62,0
21:37.4,0,0,0,0,92,0,0,43,0,42,0,107,0,71,12,0,0,0,0,36,0,87,56,24,50,12,73,64,79,61,0
21:37.5,0,0,0,0,92,0,0,43,0,42,0,106,0,71,12,0,0,0,0,36,0,87,55,23,50,12,72,63,78,60,0
21:37.6,0,0,0,0,90,0,0,42,0,42,0,105,0,70,12,0,0,0,0,36,0,86,54,23,49,12,71,61,77,60,0
