time, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31 
13:52:25.455,32,106,95,129,130,0,138,49,92,108,134,79,76,0,0,55,84,101,154,112,122,63,90,105,138,36,113,61,137,85,45, 
13:52:25.550,25,100,86,122,133,0,137,47,86,104,135,79,84,0,0,58,82,104,156,113,126,63,91,106,138,37,112,63,133,87,43, 
13:52:25.674,22,85,81,111,132,0,132,41,76,99,141,78,87,0,0,54,77,102,154,111,128,63,93,107,138,37,108,59,127,86,44, 
13:52:25.818,17,76,80,103,124,0,127,37,70,96,168,78,104,0,0,46,74,96,153,107,131,60,89,106,136,37,104,58,124,88,47, 
13:52:25.926,13,78,84,105,119,0,127,37,73,97,197,76,150,0,0,44,71,96,154,105,131,60,87,105,136,39,102,60,124,88,48, 
13:52:26.031,9,80,89,114,127,0,130,39,79,98,219,78,168,0,0,48,76,98,155,106,131,62,87,105,136,39,102,59,123,87,48, 
13:52:26.148,7,82,95,121,129,0,132,40,85,100,222,78,175,0,0,49,77,99,156,104,133,62,86,101,135,38,102,56,124,81,45, 
13:52:26.253,9,84,96,122,130,0,134,41,87,100,226,76,179,0,0,46,72,96,154,102,137,61,85,98,133,38,101,53,122,75,39, 
13:52:26.374,11,85,99,124,128,0,137,42,88,101,232,75,179,0,0,44,56,93,157,101,146,62,83,97,133,37,96,42,118,64,36, 
13:52:26.478,12,85,98,118,117,0,138,42,87,102,230,74,175,0,0,40,0,88,155,100,160,61,79,92,133,38,91,28,110,51,30, 
