time, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 
16:38:05.589,0,0,0,28,70,0,0,0,0,0,0,0,0,0,0, 
16:38:05.696,0,0,0,16,92,19,0,0,0,0,0,0,0,0,0, 
16:38:05.796,0,0,0,28,100,79,0,0,0,0,0,0,0,0,0, 
16:38:05.885,0,0,0,20,93,77,0,0,0,0,0,0,0,0,0, 
16:38:05.995,0,0,0,5,81,62,0,0,0,0,0,0,0,0,0, 
16:38:06.105,0,0,0,0,77,57,0,0,0,0,0,0,0,0,0, 
16:38:06.196,0,0,0,0,80,59,0,0,0,0,0,0,0,0,0, 
16:38:06.335,0,0,0,0,78,58,0,0,0,0,0,0,0,0,0, 
16:38:06.416,0,0,0,0,76,58,0,0,0,0,0,0,0,0,0, 
16:38:06.524,0,0,0,0,76,56,0,0,0,0,0,0,0,0,0, 
