time, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 
16:26:46.319,0,0,0,0,29,20,63,2,0,31,0,0,0,0,0, 
16:26:46.429,0,0,0,0,19,8,45,5,0,34,0,0,0,0,0, 
16:26:46.522,0,0,0,0,22,9,55,25,9,39,0,0,0,0,0, 
16:26:46.633,0,0,0,0,26,10,66,38,21,42,0,0,0,0,0, 
16:26:46.743,0,0,0,0,36,47,84,55,49,46,0,0,0,0,0, 
16:26:46.851,0,0,0,0,35,28,75,45,43,45,0,0,0,1,0, 
16:26:46.949,0,0,0,0,37,33,77,47,39,46,0,0,0,0,0, 
16:26:47.069,0,0,0,0,38,31,78,47,36,46,0,0,0,0,0, 
16:26:47.164,0,0,0,0,38,27,76,47,34,45,0,0,0,0,0, 
16:26:47.274,0,0,0,0,37,28,76,46,35,46,0,0,0,0,0, 
16:26:47.389,0,0,0,0,37,30,76,46,32,46,0,0,0,0,0, 
16:26:47.499,0,0,0,0,38,27,76,45,32,45,0,0,0,0,0, 
16:26:47.607,0,0,0,0,37,23,75,44,29,45,0,0,0,0,0, 
16:26:47.695,0,0,0,0,38,23,74,44,23,43,0,0,0,0,0, 
16:26:47.805,0,0,0,0,38,23,75,44,18,43,0,0,0,0,0, 
16:26:47.914,0,0,0,0,38,23,75,44,17,43,0,0,0,0,0, 
16:26:48.022,0,0,0,0,38,23,75,45,15,44,0,0,0,0,0, 
16:26:48.135,0,0,0,0,38,24,75,45,14,43,0,0,0,0,0, 
16:26:48.229,0,0,0,0,37,24,75,44,12,44,0,0,0,0,0, 
16:26:48.334,0,0,0,0,38,24,75,44,10,43,0,0,0,0,0, 
16:26:48.444,0,0,0,0,38,24,75,44,9,43,0,0,0,0,0, 
16:26:48.554,0,0,0,0,38,23,75,44,9,43,0,0,0,0,0, 
16:26:48.650,0,0,0,0,37,24,75,44,7,43,0,0,0,0,0, 
16:26:48.767,0,0,0,0,38,23,75,43,7,43,0,0,0,0,0, 
16:26:48.867,0,0,0,0,38,24,74,41,6,43,0,0,0,0,0, 
16:26:48.983,0,0,0,0,38,24,74,41,3,42,0,0,0,0,0, 
16:26:49.079,0,0,0,0,38,24,74,40,3,42,0,0,0,0,0, 
16:26:49.203,0,0,0,0,38,24,74,40,3,42,0,0,0,0,0, 
16:26:49.289,0,0,0,0,38,24,74,40,1,42,0,0,0,0,0, 
16:26:49.401,0,0,0,0,37,23,74,40,3,42,0,0,0,0,0, 
