time, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 
16:27:13.603,0,0,0,0,25,0,0,0,0,74,92,83,0,0,0, 
16:27:13.716,0,0,0,0,25,0,0,0,0,48,59,56,0,0,0, 
16:27:13.821,0,0,0,0,0,0,0,0,0,26,16,27,0,0,0, 
16:27:13.931,0,0,0,5,3,0,0,0,0,24,0,15,0,0,0, 
16:27:14.026,0,0,0,23,19,0,0,0,0,0,0,0,0,0,0, 
16:27:14.138,0,0,0,30,32,0,0,0,0,11,0,0,0,0,0, 
16:27:14.245,0,0,2,35,36,1,0,0,0,7,0,0,0,0,0, 
16:27:14.353,0,0,3,39,42,3,0,0,0,10,0,0,0,0,0, 
16:27:14.446,0,0,2,45,46,11,0,0,0,19,0,0,0,0,0, 
16:27:14.557,0,0,2,46,50,27,0,0,0,29,0,0,0,0,0, 
16:27:14.665,0,0,0,45,47,28,0,0,0,21,0,0,0,0,0, 
16:27:14.774,0,0,0,41,37,18,0,0,0,14,0,0,0,0,0, 
16:27:14.874,0,0,0,35,29,5,0,0,0,8,0,0,0,0,0, 
16:27:14.986,0,0,0,31,32,2,0,0,0,0,0,0,0,0,0, 
16:27:15.089,0,0,0,32,34,7,0,0,0,0,0,0,0,0,0, 
16:27:15.200,0,0,0,33,36,5,0,0,0,0,0,0,0,0,0, 
16:27:15.307,0,0,0,33,36,6,0,0,0,0,0,0,0,0,0, 
16:27:15.415,0,0,0,33,37,5,0,0,0,0,0,0,0,0,0, 
16:27:15.525,0,0,0,33,38,4,0,0,0,0,0,0,0,0,0, 
16:27:15.620,0,0,0,33,37,4,0,0,0,0,0,0,0,0,0, 
16:27:15.716,0,0,0,32,36,2,0,0,0,0,0,0,0,0,0, 
16:27:15.841,0,0,0,32,35,0,0,0,0,0,0,0,0,0,0, 
16:27:15.947,0,0,0,32,36,1,0,0,0,0,0,0,0,0,0, 
16:27:16.056,0,0,0,32,36,1,0,0,0,0,0,0,0,0,0, 
16:27:16.151,0,0,0,32,37,2,0,0,0,0,0,0,0,0,0, 
16:27:16.263,0,0,0,32,36,2,0,0,0,0,0,0,0,0,0, 
16:27:16.372,0,0,0,30,36,1,0,0,0,0,0,0,0,0,0, 
16:27:16.481,0,0,0,30,35,1,0,0,0,0,0,0,0,0,0, 
16:27:16.579,0,0,0,29,34,2,0,0,0,0,0,0,0,0,0, 
16:27:16.683,0,0,0,30,34,2,0,0,0,0,0,0,0,0,0, 
