time, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 
16:21:32.374,0,0,0,30,10,0,0,0,0,0,0,0,0,0,0, 
16:21:32.486,0,0,19,56,68,1,0,0,0,0,0,0,0,0,0, 
16:21:32.597,0,0,18,46,72,9,0,0,0,0,0,0,0,0,0, 
16:21:32.707,0,0,19,76,91,34,8,0,0,0,0,0,0,0,0, 
16:21:32.797,0,0,18,78,87,28,13,0,0,0,0,0,0,0,0, 
16:21:32.908,0,0,17,83,91,32,18,0,0,0,0,0,0,0,0, 
16:21:33.015,0,0,15,79,85,38,26,0,0,0,0,0,0,0,0, 
16:21:33.111,0,0,13,75,78,33,19,0,0,0,0,0,0,0,0, 
16:21:33.218,0,0,14,74,76,33,6,0,0,0,0,0,0,0,0, 
16:21:33.327,0,0,15,76,80,33,11,0,0,0,0,0,0,0,0, 
16:21:33.439,0,0,15,75,78,33,6,0,0,0,0,0,0,0,0, 
16:21:33.543,0,0,14,72,72,30,0,0,0,0,0,0,0,0,0, 
16:21:33.646,0,0,14,71,70,29,0,0,0,0,0,0,0,0,0, 
16:21:33.756,0,0,14,70,69,29,0,0,0,0,0,0,0,0,0, 
16:21:33.864,0,0,13,69,69,28,0,0,0,0,0,0,0,0,0, 
16:21:33.969,0,0,13,69,69,28,0,0,0,0,0,0,0,0,0, 
16:21:34.060,0,0,11,69,69,28,0,0,0,0,0,0,0,0,0, 
16:21:34.188,0,0,10,68,68,27,0,0,0,0,0,0,0,0,0, 
16:21:34.301,0,0,10,67,67,27,0,0,0,0,0,0,0,0,0, 
16:21:34.391,0,0,10,66,67,28,0,0,0,0,0,0,0,0,0, 
16:21:34.502,0,0,9,66,68,27,0,0,0,0,0,0,0,0,0, 
16:21:34.613,0,0,9,67,68,27,0,0,0,0,0,0,0,0,0, 
16:21:34.718,0,0,9,66,67,27,0,0,0,0,0,0,0,0,0, 
16:21:34.813,0,0,9,66,68,26,0,0,0,0,0,0,0,0,0, 
16:21:34.924,0,0,9,66,67,27,0,0,0,0,0,0,0,0,0, 
16:21:35.015,0,0,9,65,66,27,0,0,0,0,0,0,0,0,0, 
16:21:35.128,0,0,9,66,67,27,0,0,0,0,0,0,0,0,0, 
16:21:35.278,0,0,9,66,67,26,0,0,0,0,0,0,0,0,0, 
16:21:35.354,0,0,8,66,68,26,0,0,0,0,0,0,0,0,0, 
16:21:35.460,0,0,9,67,69,26,0,0,0,0,0,0,0,0,0, 
16:21:35.569,0,0,9,67,69,26,0,0,0,0,0,0,0,0,0, 
16:21:35.671,0,0,8,67,68,26,0,0,0,0,0,0,0,0,0, 
16:21:35.781,0,0,8,65,66,26,0,0,0,0,0,0,0,0,0, 
16:21:35.892,0,0,8,65,66,25,0,0,0,0,0,0,0,0,0, 
16:21:35.989,0,0,9,65,66,26,0,0,0,0,0,0,0,0,0, 
16:21:36.096,0,0,8,65,66,26,0,0,0,0,0,0,0,0,0, 
16:21:36.203,0,0,8,65,66,26,0,0,0,0,0,0,0,0,0, 
16:21:36.297,0,0,9,66,66,26,0,0,0,0,0,0,0,0,0, 
16:21:36.406,0,0,8,66,65,25,0,0,0,0,0,0,0,0,0, 
16:21:36.516,0,0,8,64,64,25,0,0,0,0,0,0,0,0,0, 
16:21:36.627,0,0,8,63,64,25,0,0,0,0,0,0,0,0,0, 
16:21:36.718,0,0,8,64,64,25,0,0,0,0,0,0,0,0,0, 
16:21:36.833,0,0,8,63,64,25,0,0,0,0,0,0,0,0,0, 
16:21:36.955,0,0,8,64,64,25,0,0,0,0,0,0,0,0,0, 
16:21:37.060,0,0,8,64,64,25,0,0,0,0,0,0,0,0,0, 
16:21:37.163,0,0,8,64,64,25,0,0,0,0,0,0,0,0,0, 
16:21:37.273,0,0,7,63,64,25,0,0,0,0,0,0,0,0,0, 
16:21:37.363,0,0,7,63,63,25,0,0,0,0,0,0,0,0,0, 
16:21:37.472,0,0,7,63,62,25,0,0,0,0,0,0,0,0,0, 
16:21:37.580,0,0,7,63,63,25,0,0,0,0,0,0,0,0,0, 
