time, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31 
13:07:51.932,0,52,76,76,110,0,47,2,33,42,0,44,0,0,0,0,0,0,0,101,0,51,50,36,11,25,147,14,6,68,0, 
13:07:52.071,0,51,78,81,109,0,47,6,35,47,0,51,0,0,0,0,0,0,0,93,0,46,49,36,12,24,145,14,14,79,0, 
13:07:52.180,0,52,82,86,109,0,50,12,41,51,0,55,0,0,0,0,0,0,0,91,0,44,47,35,10,22,141,13,15,78,0, 
13:07:52.290,0,49,82,87,108,0,56,15,43,53,0,59,0,0,0,0,0,0,0,93,0,45,44,34,10,24,140,12,17,68,0, 
13:07:52.403,0,47,80,88,108,0,60,19,44,58,0,56,0,0,0,0,0,0,0,100,0,50,49,38,13,24,138,13,27,57,0, 
13:07:52.509,0,41,72,87,107,0,45,12,34,56,0,59,0,0,0,0,0,0,3,95,0,49,51,41,15,24,136,13,28,83,0, 
13:07:52.633,0,30,69,88,104,0,40,15,27,51,0,60,0,0,0,0,0,0,3,89,0,45,51,42,14,22,134,13,29,88,0, 
13:07:52.743,0,25,71,94,103,0,45,24,34,58,0,70,0,21,0,0,0,0,2,84,0,43,52,45,14,22,132,14,39,87,0, 
13:07:52.850,0,24,69,93,105,0,34,10,21,52,0,70,0,16,0,0,0,0,0,84,0,44,54,52,13,21,124,14,41,79,0, 
13:07:52.964,0,9,52,81,95,0,28,8,6,43,0,62,0,0,0,0,0,0,0,91,0,64,74,67,17,15,138,27,55,88,0, 
13:07:53.085,0,0,49,79,93,0,17,9,0,40,0,56,0,0,0,0,0,0,0,101,0,73,68,68,14,13,137,17,55,87,0, 
13:07:53.196,0,0,43,77,89,0,14,12,0,36,0,56,0,8,0,0,0,0,0,99,0,80,78,72,14,15,132,16,54,83,0, 
13:07:53.306,0,0,47,82,92,0,25,14,0,38,0,57,0,9,0,0,0,0,0,106,0,82,74,70,12,18,130,13,47,76,0, 
13:07:53.425,0,2,49,86,94,0,35,18,12,45,0,59,0,13,0,0,1,0,0,109,0,80,71,70,12,19,128,9,46,71,0, 
13:07:53.525,0,8,54,90,97,0,37,19,19,52,0,61,0,14,0,0,5,0,0,110,0,80,70,69,10,19,129,8,46,73,0, 
13:07:53.655,0,3,54,90,98,0,36,18,12,53,0,64,0,16,0,0,0,0,0,109,0,81,72,72,11,18,128,9,49,74,0, 
13:07:53.759,0,4,55,91,98,0,38,19,14,55,0,66,0,18,0,0,0,0,0,109,0,84,74,74,14,17,131,9,50,77,0, 
13:07:53.868,0,4,56,91,99,0,39,19,14,57,0,67,0,19,0,0,0,0,0,110,0,86,75,76,14,17,131,10,52,78,0, 
13:07:53.991,0,5,56,92,100,0,41,20,14,58,0,68,0,19,0,0,0,0,0,111,0,88,76,77,14,18,131,9,53,78,0, 
13:07:54.102,0,6,57,93,100,0,42,21,15,58,0,68,0,19,0,0,0,0,0,112,0,89,76,76,14,18,132,9,54,79,0, 
13:07:54.213,0,6,57,93,101,0,44,21,15,59,0,69,0,18,0,0,0,0,0,112,0,90,77,76,14,18,132,9,54,78,0, 
13:07:54.336,0,6,56,94,101,0,43,21,17,59,0,69,0,16,0,0,0,0,0,112,0,90,77,76,14,18,133,8,54,79,0, 
13:07:54.445,0,6,57,95,101,0,43,21,17,60,0,69,0,17,0,0,0,0,0,112,0,91,77,76,14,18,132,9,54,79,0, 
13:07:54.556,0,6,57,96,102,0,43,22,18,60,0,70,0,16,0,0,0,0,0,113,0,91,77,76,14,17,132,9,54,79,0, 
13:07:54.682,0,7,57,96,102,0,44,22,18,60,0,70,0,15,0,0,0,0,0,113,0,91,77,76,14,18,132,8,54,79,0, 
13:07:54.792,0,9,57,97,102,0,44,22,19,60,0,70,0,15,0,0,0,0,0,113,0,91,77,76,14,17,132,8,53,79,0, 
13:07:54.898,0,9,57,97,102,0,45,22,19,61,0,70,0,15,0,0,0,0,0,113,0,92,77,76,14,17,132,8,54,78,0, 
13:07:55.009,0,9,57,98,103,0,45,23,20,61,0,71,0,15,0,0,0,0,0,113,0,92,77,77,14,16,132,8,54,78,0, 
13:07:55.133,0,9,57,98,103,0,45,22,19,61,0,71,0,15,0,0,0,0,0,113,0,92,78,77,14,16,132,7,54,78,0, 
13:07:55.243,0,10,57,98,103,0,45,23,19,62,0,71,0,15,0,0,0,0,0,114,0,93,78,77,15,16,132,7,54,78,0, 
