time, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31 
13:33:18.418,39,85,90,119,129,53,152,78,107,109,156,78,181,11,77,19,80,44,179,110,170,99,109,135,123,40,146,123,142,126,57, 
13:33:18.527,39,83,89,118,128,53,152,79,107,108,158,78,181,11,77,19,76,44,177,110,169,99,109,134,122,39,146,123,142,126,59, 
13:33:18.650,39,85,92,121,130,54,154,80,108,110,163,79,183,11,77,20,82,45,177,111,169,100,110,134,123,41,148,125,143,127,61, 
13:33:18.751,39,85,92,120,129,53,152,79,108,110,161,78,182,11,76,20,82,45,177,111,171,101,110,135,123,41,148,126,144,127,61, 
13:33:18.873,39,85,91,119,128,54,154,79,108,109,162,78,181,11,75,20,79,45,177,111,171,101,111,135,123,41,148,126,144,126,61, 
13:33:18.979,40,86,92,120,129,54,155,80,108,110,167,79,184,12,73,21,74,44,173,112,165,101,109,135,123,37,149,123,142,124,53, 
13:33:19.122,40,87,94,121,130,55,155,81,109,110,170,78,185,11,75,21,81,45,176,113,168,102,110,136,124,40,149,124,143,125,53, 
13:33:19.235,40,88,95,120,128,47,151,79,107,108,166,77,183,9,75,21,83,46,180,113,173,102,111,136,124,40,150,125,144,126,55, 
13:33:19.345,38,86,92,114,125,47,150,79,107,107,163,75,182,9,74,20,84,46,182,113,174,103,111,136,125,39,150,124,143,126,56, 
13:33:19.440,40,87,94,114,124,51,150,80,106,107,166,75,184,10,74,20,84,47,182,114,178,103,112,136,125,38,151,124,143,126,56, 
13:33:19.569,39,87,93,112,123,51,151,80,106,107,168,76,186,9,75,21,83,47,186,116,179,104,112,137,126,40,151,123,143,126,58, 
13:33:19.676,40,87,92,113,125,52,152,79,105,108,169,76,186,9,75,22,78,47,187,117,178,104,111,137,125,38,151,121,142,124,55, 
13:33:19.795,40,86,92,114,118,53,153,78,106,107,171,77,187,9,76,19,53,44,181,115,171,103,111,136,125,39,149,117,142,124,56, 
13:33:19.901,31,81,88,113,111,53,153,77,103,99,173,79,188,9,76,16,24,36,164,109,168,98,110,136,126,42,134,99,137,124,56, 
13:33:20.024,27,77,84,118,116,54,153,77,100,98,171,83,189,12,79,17,0,33,156,103,176,93,109,136,125,40,126,99,138,134,57, 
13:33:20.136,30,72,73,120,118,52,154,76,94,97,158,90,185,21,79,20,0,30,156,97,181,90,109,134,115,38,126,102,140,150,91, 
13:33:20.245,24,65,68,123,120,53,153,77,84,98,121,98,169,35,76,26,0,27,163,92,187,87,110,135,114,40,125,97,141,161,107, 
13:33:20.355,13,69,87,136,123,50,149,75,88,106,45,102,122,37,111,34,16,30,172,94,195,90,112,133,113,35,134,108,146,162,111, 
13:33:20.465,6,72,82,131,120,53,156,77,81,100,50,94,154,27,107,23,49,31,166,91,188,90,108,123,98,30,132,98,130,145,76, 
13:33:20.605,6,68,61,99,89,51,150,77,75,90,183,74,221,9,122,13,54,27,163,83,190,80,100,116,83,29,118,81,113,114,40, 
13:33:20.720,12,64,67,106,103,55,158,77,79,97,189,77,202,9,91,14,72,17,178,75,221,76,96,112,84,33,124,75,109,106,36, 
13:33:20.845,25,70,76,121,123,57,163,78,93,106,184,84,191,9,77,18,51,20,178,77,220,77,95,107,88,37,134,71,108,97,31, 
13:33:20.938,26,71,79,122,128,52,162,78,98,108,185,85,189,9,75,21,0,24,173,79,209,77,94,106,93,38,135,72,107,87,30, 
13:33:21.052,24,72,80,120,130,53,162,77,99,108,183,85,189,9,77,21,0,23,170,79,214,78,95,107,95,39,132,75,105,86,31, 
13:33:21.151,23,72,83,122,131,55,164,79,101,109,186,85,190,9,78,21,0,24,168,80,209,79,95,107,98,40,134,77,107,86,33, 
13:33:21.276,26,73,85,124,131,57,167,80,103,109,187,86,189,9,78,21,0,26,169,81,208,80,95,109,100,39,135,77,107,85,33, 
13:33:21.387,26,74,87,127,133,57,166,80,105,110,187,87,189,10,79,22,0,27,171,83,209,81,95,111,101,39,137,80,108,86,36, 
13:33:21.513,27,74,86,127,134,58,167,81,106,111,187,87,189,8,79,22,0,26,169,84,207,81,95,112,101,39,134,81,108,87,36, 
13:33:21.622,28,75,88,129,135,59,168,81,107,112,188,88,189,9,79,22,0,25,169,84,207,81,94,112,100,38,133,82,108,87,36, 
13:33:21.730,28,75,88,130,136,59,168,82,108,113,189,88,190,10,79,22,0,26,168,84,203,82,94,112,101,39,132,82,109,87,36, 
